letting_id,source_id,state,agency_id,letting_date,letting_label
co_cdot_cost_data_book_2026_q1_20260211,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-02-11,CDOT 2026-02-11
co_cdot_cost_data_book_2026_q1_20260326,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-03-26,CDOT 2026-03-26
co_cdot_cost_data_book_2026_q1_20260108,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-01-08,CDOT 2026-01-08
co_cdot_cost_data_book_2026_q1_20260130,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-01-30,CDOT 2026-01-30
co_cdot_cost_data_book_2026_q1_20260115,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-01-15,CDOT 2026-01-15
co_cdot_cost_data_book_2026_q1_20260205,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-02-05,CDOT 2026-02-05
co_cdot_cost_data_book_2026_q1_20260219,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-02-19,CDOT 2026-02-19
co_cdot_cost_data_book_2026_q1_20260305,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-03-05,CDOT 2026-03-05
co_cdot_cost_data_book_2026_q1_20260312,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-03-12,CDOT 2026-03-12
co_cdot_cost_data_book_2026_q1_20260319,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-03-19,CDOT 2026-03-19
co_cdot_cost_data_book_2026_q1_20260302,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-03-02,CDOT 2026-03-02
co_cdot_cost_data_book_2026_q1_20260129,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-01-29,CDOT 2026-01-29
co_cdot_cost_data_book_2026_q1_20260122,cdot_cost_data_book_2026_q1,CO,co_cdot,2026-01-22,CDOT 2026-01-22
co_cdot_cost_data_book_2025_q4_20251204,cdot_cost_data_book_2025_q4,CO,co_cdot,2025-12-04,CDOT 2025-12-04
co_cdot_cost_data_book_2025_q4_20250116,cdot_cost_data_book_2025_q4,CO,co_cdot,2025-01-16,CDOT 2025-01-16
co_cdot_cost_data_book_2025_q4_20251218,cdot_cost_data_book_2025_q4,CO,co_cdot,2025-12-18,CDOT 2025-12-18
co_cdot_cost_data_book_2025_q4_20250724,cdot_cost_data_book_2025_q4,CO,co_cdot,2025-07-24,CDOT 2025-07-24
