agency_item_id,state,agency_id,agency_name,item_code,current_version_id,item_status,canonical_item_id
co_cdot_503-00002,CO,co_cdot,CDOT,503-00002,co_cdot_503-00002_v2026,current,
co_cdot_503-00012,CO,co_cdot,CDOT,503-00012,co_cdot_503-00012_v2026,current,
co_cdot_503-00018,CO,co_cdot,CDOT,503-00018,co_cdot_503-00018_v2026,current,
co_cdot_503-00024,CO,co_cdot,CDOT,503-00024,co_cdot_503-00024_v2026,current,
co_cdot_503-00030,CO,co_cdot,CDOT,503-00030,co_cdot_503-00030_v2026,current,
co_cdot_503-00036,CO,co_cdot,CDOT,503-00036,co_cdot_503-00036_v2026,current,
co_cdot_503-00037,CO,co_cdot,CDOT,503-00037,co_cdot_503-00037_v2026,current,
co_cdot_503-00042,CO,co_cdot,CDOT,503-00042,co_cdot_503-00042_v2026,current,
co_cdot_503-00043,CO,co_cdot,CDOT,503-00043,co_cdot_503-00043_v2026,current,
co_cdot_503-00048,CO,co_cdot,CDOT,503-00048,co_cdot_503-00048_v2026,current,
co_cdot_503-00054,CO,co_cdot,CDOT,503-00054,co_cdot_503-00054_v2026,current,
co_cdot_503-00060,CO,co_cdot,CDOT,503-00060,co_cdot_503-00060_v2026,current,
co_cdot_503-00066,CO,co_cdot,CDOT,503-00066,co_cdot_503-00066_v2026,current,
co_cdot_503-00072,CO,co_cdot,CDOT,503-00072,co_cdot_503-00072_v2026,current,
co_cdot_503-00078,CO,co_cdot,CDOT,503-00078,co_cdot_503-00078_v2026,current,
co_cdot_503-00084,CO,co_cdot,CDOT,503-00084,co_cdot_503-00084_v2026,current,
co_cdot_503-00096,CO,co_cdot,CDOT,503-00096,co_cdot_503-00096_v2026,current,
co_cdot_503-00200,CO,co_cdot,CDOT,503-00200,co_cdot_503-00200_v2026,current,
co_cdot_503-00211,CO,co_cdot,CDOT,503-00211,co_cdot_503-00211_v2026,current,
co_cdot_503-00212,CO,co_cdot,CDOT,503-00212,co_cdot_503-00212_v2026,current,
co_cdot_503-00214,CO,co_cdot,CDOT,503-00214,co_cdot_503-00214_v2026,current,
co_cdot_503-00300,CO,co_cdot,CDOT,503-00300,co_cdot_503-00300_v2026,current,
co_cdot_503-00310,CO,co_cdot,CDOT,503-00310,co_cdot_503-00310_v2026,current,
co_cdot_503-00320,CO,co_cdot,CDOT,503-00320,co_cdot_503-00320_v2026,current,
co_cdot_503-01060,CO,co_cdot,CDOT,503-01060,co_cdot_503-01060_v2026,current,
co_cdot_503-01070,CO,co_cdot,CDOT,503-01070,co_cdot_503-01070_v2026,current,
co_cdot_503-01080,CO,co_cdot,CDOT,503-01080,co_cdot_503-01080_v2026,current,
co_cdot_503-01100,CO,co_cdot,CDOT,503-01100,co_cdot_503-01100_v2026,current,
co_cdot_503-01120,CO,co_cdot,CDOT,503-01120,co_cdot_503-01120_v2026,current,
co_cdot_503-02000,CO,co_cdot,CDOT,503-02000,co_cdot_503-02000_v2026,current,
co_cdot_504-03311,CO,co_cdot,CDOT,504-03311,co_cdot_504-03311_v2026,current,
co_cdot_504-03312,CO,co_cdot,CDOT,504-03312,co_cdot_504-03312_v2026,current,
co_cdot_504-03313,CO,co_cdot,CDOT,504-03313,co_cdot_504-03313_v2026,current,
co_cdot_504-03314,CO,co_cdot,CDOT,504-03314,co_cdot_504-03314_v2026,current,
co_cdot_504-03315,CO,co_cdot,CDOT,504-03315,co_cdot_504-03315_v2026,current,
co_cdot_504-03316,CO,co_cdot,CDOT,504-03316,co_cdot_504-03316_v2026,current,
co_cdot_504-03317,CO,co_cdot,CDOT,504-03317,co_cdot_504-03317_v2026,current,
co_cdot_504-03318,CO,co_cdot,CDOT,504-03318,co_cdot_504-03318_v2026,current,
co_cdot_504-03319,CO,co_cdot,CDOT,504-03319,co_cdot_504-03319_v2026,current,
co_cdot_504-03320,CO,co_cdot,CDOT,504-03320,co_cdot_504-03320_v2026,current,
co_cdot_504-03321,CO,co_cdot,CDOT,504-03321,co_cdot_504-03321_v2026,current,
co_cdot_504-03322,CO,co_cdot,CDOT,504-03322,co_cdot_504-03322_v2026,current,
co_cdot_504-03323,CO,co_cdot,CDOT,504-03323,co_cdot_504-03323_v2026,current,
co_cdot_504-03324,CO,co_cdot,CDOT,504-03324,co_cdot_504-03324_v2026,current,
co_cdot_504-03325,CO,co_cdot,CDOT,504-03325,co_cdot_504-03325_v2026,current,
co_cdot_504-03326,CO,co_cdot,CDOT,504-03326,co_cdot_504-03326_v2026,current,
co_cdot_504-03327,CO,co_cdot,CDOT,504-03327,co_cdot_504-03327_v2026,current,
co_cdot_504-03328,CO,co_cdot,CDOT,504-03328,co_cdot_504-03328_v2026,current,
co_cdot_504-03329,CO,co_cdot,CDOT,504-03329,co_cdot_504-03329_v2026,current,
co_cdot_504-03330,CO,co_cdot,CDOT,504-03330,co_cdot_504-03330_v2026,current,
co_cdot_504-03331,CO,co_cdot,CDOT,504-03331,co_cdot_504-03331_v2026,current,
co_cdot_504-03332,CO,co_cdot,CDOT,504-03332,co_cdot_504-03332_v2026,current,
co_cdot_504-03333,CO,co_cdot,CDOT,504-03333,co_cdot_504-03333_v2026,current,
co_cdot_504-03334,CO,co_cdot,CDOT,504-03334,co_cdot_504-03334_v2026,current,
co_cdot_504-03335,CO,co_cdot,CDOT,504-03335,co_cdot_504-03335_v2026,current,
co_cdot_504-03336,CO,co_cdot,CDOT,504-03336,co_cdot_504-03336_v2026,current,
co_cdot_504-03337,CO,co_cdot,CDOT,504-03337,co_cdot_504-03337_v2026,current,
co_cdot_504-03338,CO,co_cdot,CDOT,504-03338,co_cdot_504-03338_v2026,current,
co_cdot_504-03339,CO,co_cdot,CDOT,504-03339,co_cdot_504-03339_v2026,current,
co_cdot_504-03340,CO,co_cdot,CDOT,504-03340,co_cdot_504-03340_v2026,current,
co_cdot_504-03341,CO,co_cdot,CDOT,504-03341,co_cdot_504-03341_v2026,current,
co_cdot_504-03342,CO,co_cdot,CDOT,504-03342,co_cdot_504-03342_v2026,current,
co_cdot_504-03343,CO,co_cdot,CDOT,504-03343,co_cdot_504-03343_v2026,current,
co_cdot_504-03344,CO,co_cdot,CDOT,504-03344,co_cdot_504-03344_v2026,current,
co_cdot_504-03345,CO,co_cdot,CDOT,504-03345,co_cdot_504-03345_v2026,current,
co_cdot_504-03346,CO,co_cdot,CDOT,504-03346,co_cdot_504-03346_v2026,current,
co_cdot_504-03347,CO,co_cdot,CDOT,504-03347,co_cdot_504-03347_v2026,current,
co_cdot_504-03348,CO,co_cdot,CDOT,504-03348,co_cdot_504-03348_v2026,current,
co_cdot_504-03349,CO,co_cdot,CDOT,504-03349,co_cdot_504-03349_v2026,current,
co_cdot_504-03350,CO,co_cdot,CDOT,504-03350,co_cdot_504-03350_v2026,current,
co_cdot_504-03351,CO,co_cdot,CDOT,504-03351,co_cdot_504-03351_v2026,current,
co_cdot_504-03400,CO,co_cdot,CDOT,504-03400,co_cdot_504-03400_v2026,current,
co_cdot_504-03405,CO,co_cdot,CDOT,504-03405,co_cdot_504-03405_v2026,current,
co_cdot_504-03411,CO,co_cdot,CDOT,504-03411,co_cdot_504-03411_v2026,current,
co_cdot_504-03500,CO,co_cdot,CDOT,504-03500,co_cdot_504-03500_v2026,current,
co_cdot_504-04410,CO,co_cdot,CDOT,504-04410,co_cdot_504-04410_v2026,current,
co_cdot_504-04420,CO,co_cdot,CDOT,504-04420,co_cdot_504-04420_v2026,current,
co_cdot_504-04425,CO,co_cdot,CDOT,504-04425,co_cdot_504-04425_v2026,current,
co_cdot_504-04430,CO,co_cdot,CDOT,504-04430,co_cdot_504-04430_v2026,current,
co_cdot_504-04440,CO,co_cdot,CDOT,504-04440,co_cdot_504-04440_v2026,current,
co_cdot_504-05000,CO,co_cdot,CDOT,504-05000,co_cdot_504-05000_v2026,current,
co_cdot_504-05100,CO,co_cdot,CDOT,504-05100,co_cdot_504-05100_v2026,current,
co_cdot_504-06100,CO,co_cdot,CDOT,504-06100,co_cdot_504-06100_v2026,current,
co_cdot_504-06300,CO,co_cdot,CDOT,504-06300,co_cdot_504-06300_v2026,current,
co_cdot_504-06310,CO,co_cdot,CDOT,504-06310,co_cdot_504-06310_v2026,current,
co_cdot_504-06315,CO,co_cdot,CDOT,504-06315,co_cdot_504-06315_v2026,current,
co_cdot_504-06320,CO,co_cdot,CDOT,504-06320,co_cdot_504-06320_v2026,current,
co_cdot_504-06325,CO,co_cdot,CDOT,504-06325,co_cdot_504-06325_v2026,current,
co_cdot_504-06327,CO,co_cdot,CDOT,504-06327,co_cdot_504-06327_v2026,current,
co_cdot_504-06335,CO,co_cdot,CDOT,504-06335,co_cdot_504-06335_v2026,current,
co_cdot_504-06400,CO,co_cdot,CDOT,504-06400,co_cdot_504-06400_v2026,current,
co_cdot_504-06406,CO,co_cdot,CDOT,504-06406,co_cdot_504-06406_v2026,current,
co_cdot_504-06410,CO,co_cdot,CDOT,504-06410,co_cdot_504-06410_v2026,current,
co_cdot_504-06501,CO,co_cdot,CDOT,504-06501,co_cdot_504-06501_v2026,current,
co_cdot_504-08050,CO,co_cdot,CDOT,504-08050,co_cdot_504-08050_v2026,current,
co_cdot_504-08150,CO,co_cdot,CDOT,504-08150,co_cdot_504-08150_v2026,current,
co_cdot_504-08255,CO,co_cdot,CDOT,504-08255,co_cdot_504-08255_v2026,current,
co_cdot_506-00000,CO,co_cdot,CDOT,506-00000,co_cdot_506-00000_v2026,current,
co_cdot_506-00005,CO,co_cdot,CDOT,506-00005,co_cdot_506-00005_v2026,current,
co_cdot_506-00010,CO,co_cdot,CDOT,506-00010,co_cdot_506-00010_v2026,current,
co_cdot_506-00012,CO,co_cdot,CDOT,506-00012,co_cdot_506-00012_v2026,current,
co_cdot_506-00020,CO,co_cdot,CDOT,506-00020,co_cdot_506-00020_v2026,current,
co_cdot_506-00025,CO,co_cdot,CDOT,506-00025,co_cdot_506-00025_v2026,current,
co_cdot_506-00030,CO,co_cdot,CDOT,506-00030,co_cdot_506-00030_v2026,current,
co_cdot_506-00035,CO,co_cdot,CDOT,506-00035,co_cdot_506-00035_v2026,current,
co_cdot_506-00036,CO,co_cdot,CDOT,506-00036,co_cdot_506-00036_v2026,current,
co_cdot_506-00042,CO,co_cdot,CDOT,506-00042,co_cdot_506-00042_v2026,current,
co_cdot_506-00050,CO,co_cdot,CDOT,506-00050,co_cdot_506-00050_v2026,current,
co_cdot_506-00055,CO,co_cdot,CDOT,506-00055,co_cdot_506-00055_v2026,current,
co_cdot_506-00100,CO,co_cdot,CDOT,506-00100,co_cdot_506-00100_v2026,current,
co_cdot_506-00105,CO,co_cdot,CDOT,506-00105,co_cdot_506-00105_v2026,current,
co_cdot_506-00206,CO,co_cdot,CDOT,506-00206,co_cdot_506-00206_v2026,current,
co_cdot_506-00207,CO,co_cdot,CDOT,506-00207,co_cdot_506-00207_v2026,current,
co_cdot_506-00209,CO,co_cdot,CDOT,506-00209,co_cdot_506-00209_v2026,current,
co_cdot_506-00210,CO,co_cdot,CDOT,506-00210,co_cdot_506-00210_v2026,current,
co_cdot_506-00212,CO,co_cdot,CDOT,506-00212,co_cdot_506-00212_v2026,current,
co_cdot_506-00213,CO,co_cdot,CDOT,506-00213,co_cdot_506-00213_v2026,current,
co_cdot_506-00218,CO,co_cdot,CDOT,506-00218,co_cdot_506-00218_v2026,current,
co_cdot_506-00222,CO,co_cdot,CDOT,506-00222,co_cdot_506-00222_v2026,current,
co_cdot_506-00224,CO,co_cdot,CDOT,506-00224,co_cdot_506-00224_v2026,current,
co_cdot_506-00225,CO,co_cdot,CDOT,506-00225,co_cdot_506-00225_v2026,current,
co_cdot_506-00226,CO,co_cdot,CDOT,506-00226,co_cdot_506-00226_v2026,current,
co_cdot_506-00227,CO,co_cdot,CDOT,506-00227,co_cdot_506-00227_v2026,current,
co_cdot_506-00230,CO,co_cdot,CDOT,506-00230,co_cdot_506-00230_v2026,current,
co_cdot_506-00236,CO,co_cdot,CDOT,506-00236,co_cdot_506-00236_v2026,current,
co_cdot_506-00237,CO,co_cdot,CDOT,506-00237,co_cdot_506-00237_v2026,current,
co_cdot_506-00238,CO,co_cdot,CDOT,506-00238,co_cdot_506-00238_v2026,current,
co_cdot_506-00243,CO,co_cdot,CDOT,506-00243,co_cdot_506-00243_v2026,current,
co_cdot_506-00312,CO,co_cdot,CDOT,506-00312,co_cdot_506-00312_v2026,current,
co_cdot_506-00318,CO,co_cdot,CDOT,506-00318,co_cdot_506-00318_v2026,current,
co_cdot_506-00319,CO,co_cdot,CDOT,506-00319,co_cdot_506-00319_v2026,current,
co_cdot_506-00324,CO,co_cdot,CDOT,506-00324,co_cdot_506-00324_v2026,current,
co_cdot_506-00406,CO,co_cdot,CDOT,506-00406,co_cdot_506-00406_v2026,current,
co_cdot_506-00409,CO,co_cdot,CDOT,506-00409,co_cdot_506-00409_v2026,current,
co_cdot_506-00412,CO,co_cdot,CDOT,506-00412,co_cdot_506-00412_v2026,current,
co_cdot_506-00418,CO,co_cdot,CDOT,506-00418,co_cdot_506-00418_v2026,current,
co_cdot_506-00424,CO,co_cdot,CDOT,506-00424,co_cdot_506-00424_v2026,current,
co_cdot_506-00430,CO,co_cdot,CDOT,506-00430,co_cdot_506-00430_v2026,current,
co_cdot_506-00512,CO,co_cdot,CDOT,506-00512,co_cdot_506-00512_v2026,current,
co_cdot_506-00518,CO,co_cdot,CDOT,506-00518,co_cdot_506-00518_v2026,current,
co_cdot_506-00524,CO,co_cdot,CDOT,506-00524,co_cdot_506-00524_v2026,current,
co_cdot_506-00600,CO,co_cdot,CDOT,506-00600,co_cdot_506-00600_v2026,current,
co_cdot_506-00601,CO,co_cdot,CDOT,506-00601,co_cdot_506-00601_v2026,current,
co_cdot_506-00602,CO,co_cdot,CDOT,506-00602,co_cdot_506-00602_v2026,current,
co_cdot_506-00603,CO,co_cdot,CDOT,506-00603,co_cdot_506-00603_v2026,current,
co_cdot_506-00606,CO,co_cdot,CDOT,506-00606,co_cdot_506-00606_v2026,current,
co_cdot_506-00612,CO,co_cdot,CDOT,506-00612,co_cdot_506-00612_v2026,current,
co_cdot_506-00618,CO,co_cdot,CDOT,506-00618,co_cdot_506-00618_v2026,current,
co_cdot_506-00700,CO,co_cdot,CDOT,506-00700,co_cdot_506-00700_v2026,current,
co_cdot_506-00800,CO,co_cdot,CDOT,506-00800,co_cdot_506-00800_v2026,current,
co_cdot_506-00960,CO,co_cdot,CDOT,506-00960,co_cdot_506-00960_v2026,current,
co_cdot_506-00970,CO,co_cdot,CDOT,506-00970,co_cdot_506-00970_v2026,current,
co_cdot_506-01020,CO,co_cdot,CDOT,506-01020,co_cdot_506-01020_v2026,current,
co_cdot_506-01021,CO,co_cdot,CDOT,506-01021,co_cdot_506-01021_v2026,current,
co_cdot_506-01100,CO,co_cdot,CDOT,506-01100,co_cdot_506-01100_v2026,current,
co_cdot_506-02000,CO,co_cdot,CDOT,506-02000,co_cdot_506-02000_v2026,current,
co_cdot_506-03000,CO,co_cdot,CDOT,506-03000,co_cdot_506-03000_v2026,current,
co_cdot_506-03010,CO,co_cdot,CDOT,506-03010,co_cdot_506-03010_v2026,current,
co_cdot_506-03020,CO,co_cdot,CDOT,506-03020,co_cdot_506-03020_v2026,current,
co_cdot_506-03050,CO,co_cdot,CDOT,506-03050,co_cdot_506-03050_v2026,current,
co_cdot_506-04018,CO,co_cdot,CDOT,506-04018,co_cdot_506-04018_v2026,current,
co_cdot_506-04024,CO,co_cdot,CDOT,506-04024,co_cdot_506-04024_v2026,current,
co_cdot_507-00000,CO,co_cdot,CDOT,507-00000,co_cdot_507-00000_v2026,current,
co_cdot_507-00100,CO,co_cdot,CDOT,507-00100,co_cdot_507-00100_v2026,current,
co_cdot_507-00101,CO,co_cdot,CDOT,507-00101,co_cdot_507-00101_v2026,current,
co_cdot_507-00250,CO,co_cdot,CDOT,507-00250,co_cdot_507-00250_v2026,current,
co_cdot_507-00300,CO,co_cdot,CDOT,507-00300,co_cdot_507-00300_v2026,current,
co_cdot_507-00350,CO,co_cdot,CDOT,507-00350,co_cdot_507-00350_v2026,current,
co_cdot_507-00400,CO,co_cdot,CDOT,507-00400,co_cdot_507-00400_v2026,current,
co_cdot_507-00550,CO,co_cdot,CDOT,507-00550,co_cdot_507-00550_v2026,current,
co_cdot_507-00555,CO,co_cdot,CDOT,507-00555,co_cdot_507-00555_v2026,current,
co_cdot_507-00600,CO,co_cdot,CDOT,507-00600,co_cdot_507-00600_v2026,current,
co_cdot_507-00700,CO,co_cdot,CDOT,507-00700,co_cdot_507-00700_v2026,current,
co_cdot_507-00725,CO,co_cdot,CDOT,507-00725,co_cdot_507-00725_v2026,current,
co_cdot_507-00750,CO,co_cdot,CDOT,507-00750,co_cdot_507-00750_v2026,current,
co_cdot_508-00100,CO,co_cdot,CDOT,508-00100,co_cdot_508-00100_v2026,current,
co_cdot_508-00520,CO,co_cdot,CDOT,508-00520,co_cdot_508-00520_v2026,current,
co_cdot_508-08150,CO,co_cdot,CDOT,508-08150,co_cdot_508-08150_v2026,current,
co_cdot_508-90000,CO,co_cdot,CDOT,508-90000,co_cdot_508-90000_v2026,current,
co_cdot_509-00000,CO,co_cdot,CDOT,509-00000,co_cdot_509-00000_v2026,current,
co_cdot_509-00001,CO,co_cdot,CDOT,509-00001,co_cdot_509-00001_v2026,current,
co_cdot_509-00003,CO,co_cdot,CDOT,509-00003,co_cdot_509-00003_v2026,current,
co_cdot_509-00010,CO,co_cdot,CDOT,509-00010,co_cdot_509-00010_v2026,current,
co_cdot_509-08010,CO,co_cdot,CDOT,509-08010,co_cdot_509-08010_v2026,current,
co_cdot_509-08020,CO,co_cdot,CDOT,509-08020,co_cdot_509-08020_v2026,current,
co_cdot_509-08100,CO,co_cdot,CDOT,509-08100,co_cdot_509-08100_v2026,current,
co_cdot_509-08102,CO,co_cdot,CDOT,509-08102,co_cdot_509-08102_v2026,current,
co_cdot_509-08120,CO,co_cdot,CDOT,509-08120,co_cdot_509-08120_v2026,current,
co_cdot_509-08121,CO,co_cdot,CDOT,509-08121,co_cdot_509-08121_v2026,current,
co_cdot_509-08201,CO,co_cdot,CDOT,509-08201,co_cdot_509-08201_v2026,current,
co_cdot_509-08202,CO,co_cdot,CDOT,509-08202,co_cdot_509-08202_v2026,current,
co_cdot_509-08203,CO,co_cdot,CDOT,509-08203,co_cdot_509-08203_v2026,current,
co_cdot_509-08204,CO,co_cdot,CDOT,509-08204,co_cdot_509-08204_v2026,current,
co_cdot_509-08205,CO,co_cdot,CDOT,509-08205,co_cdot_509-08205_v2026,current,
co_cdot_509-08206,CO,co_cdot,CDOT,509-08206,co_cdot_509-08206_v2026,current,
co_cdot_509-08207,CO,co_cdot,CDOT,509-08207,co_cdot_509-08207_v2026,current,
co_cdot_509-18055,CO,co_cdot,CDOT,509-18055,co_cdot_509-18055_v2026,current,
co_cdot_509-50000,CO,co_cdot,CDOT,509-50000,co_cdot_509-50000_v2026,current,
co_cdot_509-50400,CO,co_cdot,CDOT,509-50400,co_cdot_509-50400_v2026,current,
co_cdot_509-50410,CO,co_cdot,CDOT,509-50410,co_cdot_509-50410_v2026,current,
co_cdot_509-50420,CO,co_cdot,CDOT,509-50420,co_cdot_509-50420_v2026,current,
co_cdot_509-60100,CO,co_cdot,CDOT,509-60100,co_cdot_509-60100_v2026,current,
co_cdot_509-60200,CO,co_cdot,CDOT,509-60200,co_cdot_509-60200_v2026,current,
co_cdot_509-90000,CO,co_cdot,CDOT,509-90000,co_cdot_509-90000_v2026,current,
co_cdot_509-90001,CO,co_cdot,CDOT,509-90001,co_cdot_509-90001_v2026,current,
co_cdot_509-90002,CO,co_cdot,CDOT,509-90002,co_cdot_509-90002_v2026,current,
co_cdot_509-90003,CO,co_cdot,CDOT,509-90003,co_cdot_509-90003_v2026,current,
co_cdot_509-90004,CO,co_cdot,CDOT,509-90004,co_cdot_509-90004_v2026,current,
co_cdot_509-90010,CO,co_cdot,CDOT,509-90010,co_cdot_509-90010_v2026,current,
co_cdot_510-00138,CO,co_cdot,CDOT,510-00138,co_cdot_510-00138_v2026,current,
co_cdot_510-10159,CO,co_cdot,CDOT,510-10159,co_cdot_510-10159_v2026,current,
co_cdot_510-20021,CO,co_cdot,CDOT,510-20021,co_cdot_510-20021_v2026,current,
co_cdot_510-20025,CO,co_cdot,CDOT,510-20025,co_cdot_510-20025_v2026,current,
co_cdot_510-20062,CO,co_cdot,CDOT,510-20062,co_cdot_510-20062_v2026,current,
co_cdot_510-20100,CO,co_cdot,CDOT,510-20100,co_cdot_510-20100_v2026,current,
co_cdot_511-00020,CO,co_cdot,CDOT,511-00020,co_cdot_511-00020_v2026,current,
co_cdot_511-00040,CO,co_cdot,CDOT,511-00040,co_cdot_511-00040_v2026,current,
co_cdot_512-00101,CO,co_cdot,CDOT,512-00101,co_cdot_512-00101_v2026,current,
co_cdot_512-00102,CO,co_cdot,CDOT,512-00102,co_cdot_512-00102_v2026,current,
co_cdot_512-00103,CO,co_cdot,CDOT,512-00103,co_cdot_512-00103_v2026,current,
co_cdot_512-00104,CO,co_cdot,CDOT,512-00104,co_cdot_512-00104_v2026,current,
co_cdot_512-00105,CO,co_cdot,CDOT,512-00105,co_cdot_512-00105_v2026,current,
co_cdot_512-00114,CO,co_cdot,CDOT,512-00114,co_cdot_512-00114_v2026,current,
co_cdot_512-00115,CO,co_cdot,CDOT,512-00115,co_cdot_512-00115_v2026,current,
co_cdot_512-00118,CO,co_cdot,CDOT,512-00118,co_cdot_512-00118_v2026,current,
co_cdot_512-00120,CO,co_cdot,CDOT,512-00120,co_cdot_512-00120_v2026,current,
co_cdot_513-00600,CO,co_cdot,CDOT,513-00600,co_cdot_513-00600_v2026,current,
co_cdot_513-00606,CO,co_cdot,CDOT,513-00606,co_cdot_513-00606_v2026,current,
co_cdot_513-00608,CO,co_cdot,CDOT,513-00608,co_cdot_513-00608_v2026,current,
co_cdot_513-00690,CO,co_cdot,CDOT,513-00690,co_cdot_513-00690_v2026,current,
co_cdot_513-00691,CO,co_cdot,CDOT,513-00691,co_cdot_513-00691_v2026,current,
co_cdot_514-00000,CO,co_cdot,CDOT,514-00000,co_cdot_514-00000_v2026,current,
co_cdot_514-00042,CO,co_cdot,CDOT,514-00042,co_cdot_514-00042_v2026,current,
co_cdot_514-00048,CO,co_cdot,CDOT,514-00048,co_cdot_514-00048_v2026,current,
co_cdot_514-00054,CO,co_cdot,CDOT,514-00054,co_cdot_514-00054_v2026,current,
co_cdot_514-00100,CO,co_cdot,CDOT,514-00100,co_cdot_514-00100_v2026,current,
co_cdot_514-00200,CO,co_cdot,CDOT,514-00200,co_cdot_514-00200_v2026,current,
co_cdot_514-00201,CO,co_cdot,CDOT,514-00201,co_cdot_514-00201_v2026,current,
co_cdot_514-01017,CO,co_cdot,CDOT,514-01017,co_cdot_514-01017_v2026,current,
co_cdot_514-01020,CO,co_cdot,CDOT,514-01020,co_cdot_514-01020_v2026,current,
co_cdot_514-01030,CO,co_cdot,CDOT,514-01030,co_cdot_514-01030_v2026,current,
co_cdot_514-01050,CO,co_cdot,CDOT,514-01050,co_cdot_514-01050_v2026,current,
co_cdot_514-01055,CO,co_cdot,CDOT,514-01055,co_cdot_514-01055_v2026,current,
co_cdot_514-01100,CO,co_cdot,CDOT,514-01100,co_cdot_514-01100_v2026,current,
co_cdot_514-02100,CO,co_cdot,CDOT,514-02100,co_cdot_514-02100_v2026,current,
co_cdot_514-02150,CO,co_cdot,CDOT,514-02150,co_cdot_514-02150_v2026,current,
co_cdot_514-03411,CO,co_cdot,CDOT,514-03411,co_cdot_514-03411_v2026,current,
co_cdot_515-00120,CO,co_cdot,CDOT,515-00120,co_cdot_515-00120_v2026,current,
co_cdot_515-00121,CO,co_cdot,CDOT,515-00121,co_cdot_515-00121_v2026,current,
co_cdot_515-00122,CO,co_cdot,CDOT,515-00122,co_cdot_515-00122_v2026,current,
co_cdot_515-00124,CO,co_cdot,CDOT,515-00124,co_cdot_515-00124_v2026,current,
co_cdot_515-00200,CO,co_cdot,CDOT,515-00200,co_cdot_515-00200_v2026,current,
co_cdot_515-00250,CO,co_cdot,CDOT,515-00250,co_cdot_515-00250_v2026,current,
co_cdot_515-00251,CO,co_cdot,CDOT,515-00251,co_cdot_515-00251_v2026,current,
co_cdot_515-00300,CO,co_cdot,CDOT,515-00300,co_cdot_515-00300_v2026,current,
co_cdot_515-00400,CO,co_cdot,CDOT,515-00400,co_cdot_515-00400_v2026,current,
co_cdot_515-00402,CO,co_cdot,CDOT,515-00402,co_cdot_515-00402_v2026,current,
co_cdot_515-00404,CO,co_cdot,CDOT,515-00404,co_cdot_515-00404_v2026,current,
co_cdot_515-00410,CO,co_cdot,CDOT,515-00410,co_cdot_515-00410_v2026,current,
co_cdot_515-00500,CO,co_cdot,CDOT,515-00500,co_cdot_515-00500_v2026,current,
co_cdot_516-00000,CO,co_cdot,CDOT,516-00000,co_cdot_516-00000_v2026,current,
co_cdot_517-00050,CO,co_cdot,CDOT,517-00050,co_cdot_517-00050_v2026,current,
co_cdot_517-00100,CO,co_cdot,CDOT,517-00100,co_cdot_517-00100_v2026,current,
co_cdot_518-00000,CO,co_cdot,CDOT,518-00000,co_cdot_518-00000_v2026,current,
co_cdot_518-00010,CO,co_cdot,CDOT,518-00010,co_cdot_518-00010_v2026,current,
co_cdot_518-00100,CO,co_cdot,CDOT,518-00100,co_cdot_518-00100_v2026,current,
co_cdot_518-00106,CO,co_cdot,CDOT,518-00106,co_cdot_518-00106_v2026,current,
co_cdot_518-00109,CO,co_cdot,CDOT,518-00109,co_cdot_518-00109_v2026,current,
co_cdot_518-00206,CO,co_cdot,CDOT,518-00206,co_cdot_518-00206_v2026,current,
co_cdot_518-01001,CO,co_cdot,CDOT,518-01001,co_cdot_518-01001_v2026,current,
co_cdot_518-01002,CO,co_cdot,CDOT,518-01002,co_cdot_518-01002_v2026,current,
co_cdot_518-01004,CO,co_cdot,CDOT,518-01004,co_cdot_518-01004_v2026,current,
co_cdot_518-01005,CO,co_cdot,CDOT,518-01005,co_cdot_518-01005_v2026,current,
co_cdot_518-01006,CO,co_cdot,CDOT,518-01006,co_cdot_518-01006_v2026,current,
co_cdot_518-01009,CO,co_cdot,CDOT,518-01009,co_cdot_518-01009_v2026,current,
co_cdot_518-01012,CO,co_cdot,CDOT,518-01012,co_cdot_518-01012_v2026,current,
co_cdot_518-01050,CO,co_cdot,CDOT,518-01050,co_cdot_518-01050_v2026,current,
co_cdot_518-01060,CO,co_cdot,CDOT,518-01060,co_cdot_518-01060_v2026,current,
co_cdot_518-01104,CO,co_cdot,CDOT,518-01104,co_cdot_518-01104_v2026,current,
co_cdot_518-01109,CO,co_cdot,CDOT,518-01109,co_cdot_518-01109_v2026,current,
co_cdot_518-01201,CO,co_cdot,CDOT,518-01201,co_cdot_518-01201_v2026,current,
co_cdot_518-01250,CO,co_cdot,CDOT,518-01250,co_cdot_518-01250_v2026,current,
co_cdot_518-01254,CO,co_cdot,CDOT,518-01254,co_cdot_518-01254_v2026,current,
co_cdot_518-02000,CO,co_cdot,CDOT,518-02000,co_cdot_518-02000_v2026,current,
co_cdot_518-02030,CO,co_cdot,CDOT,518-02030,co_cdot_518-02030_v2026,current,
co_cdot_518-03000,CO,co_cdot,CDOT,518-03000,co_cdot_518-03000_v2026,current,
co_cdot_518-03100,CO,co_cdot,CDOT,518-03100,co_cdot_518-03100_v2026,current,
co_cdot_519-01000,CO,co_cdot,CDOT,519-01000,co_cdot_519-01000_v2026,current,
co_cdot_519-01100,CO,co_cdot,CDOT,519-01100,co_cdot_519-01100_v2026,current,
co_cdot_519-01200,CO,co_cdot,CDOT,519-01200,co_cdot_519-01200_v2026,current,
