agency_item_version_id,agency_item_id,effective_from,effective_to,official_description,official_abbreviated_description,official_unit,spec_reference_code,source_id,is_current
co_cdot_000-00005_v2026,co_cdot_000-00005,2026-01-01,,Design (NFA CDOT Direct and Indirect Costs),Design (NFA CDOT),L S,000,cdot_item_code_book_2026,true
co_cdot_000-00010_v2026,co_cdot_000-00010,2026-01-01,,Design (Federal Aid CDOT Inc Eligible Indirects),Design (Federal Aid CDOT),L S,000,cdot_item_code_book_2026,true
co_cdot_000-00030_v2026,co_cdot_000-00030,2026-01-01,,Construction Engineering (Consultant),Const Engineering (Consultant),L S,000,cdot_item_code_book_2026,true
co_cdot_000-00035_v2026,co_cdot_000-00035,2026-01-01,,Construction Engineering (Consultant Non-Federal Aid),Const Engineering (Consultant NFA),L S,000,cdot_item_code_book_2026,true
co_cdot_000-00040_v2026,co_cdot_000-00040,2026-01-01,,"Construction Engineering (CDOT, Bid and F/A)","Const Engineering (CDOT, Bid and F/A)",L S,000,cdot_item_code_book_2026,true
co_cdot_000-00045_v2026,co_cdot_000-00045,2026-01-01,,"Construction Engineering (CDOT, Bid and F/A - NFA)","Const Engineering (CDOT, Bid & F/A NFA)",L S,000,cdot_item_code_book_2026,true
co_cdot_000-00050_v2026,co_cdot_000-00050,2026-01-01,,Indirect Costs (CE Only),Indirect Costs (CE Only),L S,000,cdot_item_code_book_2026,true
co_cdot_000-00100_v2026,co_cdot_000-00100,2026-01-01,,Environmental (Non-Fed Aid CDOT),Environmental (NFA CDOT),L S,000,cdot_item_code_book_2026,true
co_cdot_000-00105_v2026,co_cdot_000-00105,2026-01-01,,Environmental (Federal Aid CDOT),Environmental (Federal Aid CDOT),L S,000,cdot_item_code_book_2026,true
co_cdot_000-00110_v2026,co_cdot_000-00110,2026-01-01,,Environmental (Non-Federal Aid Consultant),Environmental (NFA Consultant),L S,000,cdot_item_code_book_2026,true
co_cdot_000-00115_v2026,co_cdot_000-00115,2026-01-01,,Environmental (Federal Aid Consultant),Environmental (Federal Aid Consultant),L S,000,cdot_item_code_book_2026,true
co_cdot_201-00000_v2026,co_cdot_201-00000,2026-01-01,,Clearing and Grubbing,Clear and Grub,L S,201,cdot_item_code_book_2026,true
co_cdot_201-00001_v2026,co_cdot_201-00001,2026-01-01,,Clearing and Grubbing,Clear and Grub,ACRE,201,cdot_item_code_book_2026,true
co_cdot_201-00002_v2026,co_cdot_201-00002,2026-01-01,,Clearing,Clearing,L S,201,cdot_item_code_book_2026,true
co_cdot_201-00005_v2026,co_cdot_201-00005,2026-01-01,,Removal of Debris,Rem of Debris,L S,201,cdot_item_code_book_2026,true
co_cdot_201-00007_v2026,co_cdot_201-00007,2026-01-01,,Removal of Debris,Rem of Debris,EACH,201,cdot_item_code_book_2026,true
co_cdot_201-00009_v2026,co_cdot_201-00009,2026-01-01,,Removal of Debris,Rem of Debris,CY,201,cdot_item_code_book_2026,true
co_cdot_201-00816_v2026,co_cdot_201-00816,2026-01-01,,Reset Sign Panel (Special),Res Sign Panel (Spec),EACH,201,cdot_item_code_book_2026,true
co_cdot_202-00000_v2026,co_cdot_202-00000,2026-01-01,,Removal of Structures and Obstructions,Rem Str and Obstructions,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00001_v2026,co_cdot_202-00001,2026-01-01,,Removal of Structure,Rem Structure,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00002_v2026,co_cdot_202-00002,2026-01-01,,Removal of Structure (Special),Rem of Structure (Spec),EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00003_v2026,co_cdot_202-00003,2026-01-01,,Removal of Structure (Special),Rem of Structure (Spec),L S,202,cdot_item_code_book_2026,true
co_cdot_202-00004_v2026,co_cdot_202-00004,2026-01-01,,Removal of Steel H or Pipe Piling,Rem Steel H or Pipe Piling,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00005_v2026,co_cdot_202-00005,2026-01-01,,Removal of Temporary Supports,Rem Temporary Supports,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00008_v2026,co_cdot_202-00008,2026-01-01,,Tree Trimming,Tree Trimming,HOUR,202,cdot_item_code_book_2026,true
co_cdot_202-00009_v2026,co_cdot_202-00009,2026-01-01,,Tree Trimming,Tree Trimming,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00010_v2026,co_cdot_202-00010,2026-01-01,,Removal of Tree,Rem Tree,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00011_v2026,co_cdot_202-00011,2026-01-01,,Tree Trimming,Tree Trimming,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00012_v2026,co_cdot_202-00012,2026-01-01,,Removal of Tree Stump,Rem Tree Stump,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00013_v2026,co_cdot_202-00013,2026-01-01,,Removal of Erosion Mat,Rem Erosion Mat,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00014_v2026,co_cdot_202-00014,2026-01-01,,Brush Clearing,Brush Clearing,HOUR,202,cdot_item_code_book_2026,true
co_cdot_202-00015_v2026,co_cdot_202-00015,2026-01-01,,Removal of Headwall,Rem Headwall,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00016_v2026,co_cdot_202-00016,2026-01-01,,Removal of Tree Support,Rem Tree Support,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00019_v2026,co_cdot_202-00019,2026-01-01,,Removal of Inlet,Rem Inlet,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00020_v2026,co_cdot_202-00020,2026-01-01,,Removal of Concrete Box Culvert,Rem CBC,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00021_v2026,co_cdot_202-00021,2026-01-01,,Removal of Manhole,Rem Manhole,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00022_v2026,co_cdot_202-00022,2026-01-01,,Removal of Headgate,Rem Headgate,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00023_v2026,co_cdot_202-00023,2026-01-01,,Removal of Embankment Protector Type 3,Rem Emb Prot Ty 3,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00024_v2026,co_cdot_202-00024,2026-01-01,,Removal of Embankment Protector Type 5,Rem Emb Prot Ty 5,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00025_v2026,co_cdot_202-00025,2026-01-01,,Removal of Ditch Lining,Rem Ditch Lining,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00026_v2026,co_cdot_202-00026,2026-01-01,,Removal of Slope and Ditch Paving,Rem S and D Pave,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00027_v2026,co_cdot_202-00027,2026-01-01,,Removal of Riprap,Rem Riprap,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00028_v2026,co_cdot_202-00028,2026-01-01,,Removal of Erosion Control BMPs (Special),Rem of Eros Cntrl BMPS (Spec),L S,202,cdot_item_code_book_2026,true
co_cdot_202-00029_v2026,co_cdot_202-00029,2026-01-01,,Removal of Gabion,Rem Gabion,CY,202,cdot_item_code_book_2026,true
co_cdot_202-00030_v2026,co_cdot_202-00030,2026-01-01,,Removal of Water Service,Rem Water Service,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00031_v2026,co_cdot_202-00031,2026-01-01,,Removal of Fire Hydrant,Rem of Fire Hydrant,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00032_v2026,co_cdot_202-00032,2026-01-01,,Removal of Valve,Rem Valve,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00033_v2026,co_cdot_202-00033,2026-01-01,,Removal of Pipe,Rem Pipe,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00035_v2026,co_cdot_202-00035,2026-01-01,,Removal of Pipe,Rem Pipe,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00036_v2026,co_cdot_202-00036,2026-01-01,,Removal of Pipe (Special),Rem of Pipe (Spec),LF,202,cdot_item_code_book_2026,true
co_cdot_202-00037_v2026,co_cdot_202-00037,2026-01-01,,Removal of End Section,Rem of End Section,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00039_v2026,co_cdot_202-00039,2026-01-01,,Removal of Bollard,Rem of Bollard,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00040_v2026,co_cdot_202-00040,2026-01-01,,Removal of Electrical Conduit,Rem Elec Conduit,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00045_v2026,co_cdot_202-00045,2026-01-01,,Removal of Electrical Equipment,Rem Elec Equip,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00047_v2026,co_cdot_202-00047,2026-01-01,,Removal of Electrical Equipment,Rem Elec Equipment,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00050_v2026,co_cdot_202-00050,2026-01-01,,Removal of ITS Node Equipment,Rem ITS Node Equip,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00055_v2026,co_cdot_202-00055,2026-01-01,,Removal of Fiber Optic Cable,Rem of FO Cable,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00060_v2026,co_cdot_202-00060,2026-01-01,,Removal of Travel Time Indicator,Rem Trav Time Indicator,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00070_v2026,co_cdot_202-00070,2026-01-01,,Removal of Barricade,Rem Barricade,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00080_v2026,co_cdot_202-00080,2026-01-01,,Removal of Guard Post,Rem Guard Post,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00090_v2026,co_cdot_202-00090,2026-01-01,,Removal of Delineator,Rem Delineator,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00100_v2026,co_cdot_202-00100,2026-01-01,,Removal of Dome Channelizing Device,Rem of Dome Chan Device,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00120_v2026,co_cdot_202-00120,2026-01-01,,Removal of Concrete Box Culvert,Rem CBC,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00127_v2026,co_cdot_202-00127,2026-01-01,,Removal of Riprap,Rem of Riprap,CY,202,cdot_item_code_book_2026,true
co_cdot_202-00150_v2026,co_cdot_202-00150,2026-01-01,,Removal of Wall,Rem Wall,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00155_v2026,co_cdot_202-00155,2026-01-01,,Removal of Wall,Rem Wall,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00160_v2026,co_cdot_202-00160,2026-01-01,,Removal of Wall,Rem Wall,SF,202,cdot_item_code_book_2026,true
co_cdot_202-00165_v2026,co_cdot_202-00165,2026-01-01,,Removal of Wall,Rem Wall,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00170_v2026,co_cdot_202-00170,2026-01-01,,Grinding And Texturing Concrete Pavement,Grinding And Texturing Conc Pvmt,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00172_v2026,co_cdot_202-00172,2026-01-01,,Diamond Grinding Concrete Pavement,Diamond Grinding Concrete Pavement,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00175_v2026,co_cdot_202-00175,2026-01-01,,Removal of Concrete,Rem Concrete,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00190_v2026,co_cdot_202-00190,2026-01-01,,Removal of Concrete Median Cover Material,Rem of Conc Median Cover Matl,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00195_v2026,co_cdot_202-00195,2026-01-01,,Removal of Median Cover,Rem of Median Cover,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00200_v2026,co_cdot_202-00200,2026-01-01,,Removal of Sidewalk,Rem Sidewalk,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00201_v2026,co_cdot_202-00201,2026-01-01,,Removal of Curb,Rem Curb,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00202_v2026,co_cdot_202-00202,2026-01-01,,Removal of Gutter,Rem Gutter,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00203_v2026,co_cdot_202-00203,2026-01-01,,Removal of Curb and Gutter,Rem Curb and Gutter,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00204_v2026,co_cdot_202-00204,2026-01-01,,"Removal of Curb, Gutter and Sidewalk","Rem C, G and Sidewalk",LF,202,cdot_item_code_book_2026,true
co_cdot_202-00205_v2026,co_cdot_202-00205,2026-01-01,,Removal of Wheel Stop,Rem Wheel Stop,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00206_v2026,co_cdot_202-00206,2026-01-01,,Removal of Concrete Curb Ramp,Rem Conc Curb Ramp,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00207_v2026,co_cdot_202-00207,2026-01-01,,Removal of Brick Pavers,Rem of Brick Pavers,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00210_v2026,co_cdot_202-00210,2026-01-01,,Removal of Concrete Pavement,Rem Conc Pavement,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00212_v2026,co_cdot_202-00212,2026-01-01,,Removal of Concrete Pavement (Special),Rem Conc Pavement (Spec),SY,202,cdot_item_code_book_2026,true
co_cdot_202-00215_v2026,co_cdot_202-00215,2026-01-01,,Removal of Concrete Pavement (Planing),Rem Conc Pvmt (Planing),SY,202,cdot_item_code_book_2026,true
co_cdot_202-00217_v2026,co_cdot_202-00217,2026-01-01,,Remove Concrete Pavement (Planing) (Special),Rem Conc Pvmt (Planing) (Spec),SY,202,cdot_item_code_book_2026,true
co_cdot_202-00220_v2026,co_cdot_202-00220,2026-01-01,,Removal of Asphalt Mat,Rem Asphalt Mat,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00222_v2026,co_cdot_202-00222,2026-01-01,,Removal of Detour Pavement,Removal of Detour Pavement,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00226_v2026,co_cdot_202-00226,2026-01-01,,Removal of Asphalt Mat (Special),Rem of Asph Mat (Special),SY,202,cdot_item_code_book_2026,true
co_cdot_202-00240_v2026,co_cdot_202-00240,2026-01-01,,Removal of Asphalt Mat (Planing),Rem Asphalt Mat (Planing),SY,202,cdot_item_code_book_2026,true
co_cdot_202-00241_v2026,co_cdot_202-00241,2026-01-01,,Removal of Asphalt Mat (Planing)(Special),Rem of Asph Mat (Planing)(Spec),CY,202,cdot_item_code_book_2026,true
co_cdot_202-00245_v2026,co_cdot_202-00245,2026-01-01,,Removal of Asphalt Mat (Planing),Rem Asphalt Mat (Planing),TON,202,cdot_item_code_book_2026,true
co_cdot_202-00246_v2026,co_cdot_202-00246,2026-01-01,,Removal of Asphalt Mat (Planing) (Special),Rem Asphalt Mat (Planing)(Special),SY,202,cdot_item_code_book_2026,true
co_cdot_202-00247_v2026,co_cdot_202-00247,2026-01-01,,Removal of Asphalt Mat (Planing),Rem Asphalt Mat (Planing),L S,202,cdot_item_code_book_2026,true
co_cdot_202-00248_v2026,co_cdot_202-00248,2026-01-01,,Removal of Rumble Strips,Rem Rumble Strips,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00250_v2026,co_cdot_202-00250,2026-01-01,,Removal of Pavement Marking,Rem Pavement Marking,SF,202,cdot_item_code_book_2026,true
co_cdot_202-00251_v2026,co_cdot_202-00251,2026-01-01,,Removal of Pavement Marking (Asphalt Grooving),Rem Pvmt Marking (Asph Grooving),SF,202,cdot_item_code_book_2026,true
co_cdot_202-00252_v2026,co_cdot_202-00252,2026-01-01,,Removal of Pavement Marking (Concrete Grooving),Rem Pvmt Marking (Conc Grooving),SF,202,cdot_item_code_book_2026,true
co_cdot_202-00254_v2026,co_cdot_202-00254,2026-01-01,,Removal of Pavement Marking (12 Inch),Rem of Pvmt Mkg (12 In),SF,202,cdot_item_code_book_2026,true
co_cdot_202-00256_v2026,co_cdot_202-00256,2026-01-01,,Removal of Pavement Marking (15 Inch),Rem of Pvmt Mkg (15 In),SF,202,cdot_item_code_book_2026,true
co_cdot_202-00260_v2026,co_cdot_202-00260,2026-01-01,,Removal of Pavement Marking (On-Call),Rem of Pvmt Mkg (On-Call),SF,202,cdot_item_code_book_2026,true
co_cdot_202-00300_v2026,co_cdot_202-00300,2026-01-01,,Removal of Building(s),Rem Bldg(s),L S,202,cdot_item_code_book_2026,true
co_cdot_202-00400_v2026,co_cdot_202-00400,2026-01-01,,Removal of Bridge,Rem Bridge,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00401_v2026,co_cdot_202-00401,2026-01-01,,Removal of Bridge (Special),Rem Bridge (Spec),EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00405_v2026,co_cdot_202-00405,2026-01-01,,Removal of Piling,Rem of Pilling,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00410_v2026,co_cdot_202-00410,2026-01-01,,Removal of Mat From Bridge,Rem Mat From Br,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00420_v2026,co_cdot_202-00420,2026-01-01,,Removal of Pedestrian Rail,Rem Ped Rail,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00425_v2026,co_cdot_202-00425,2026-01-01,,Removal of Bridge Railing,Rem Bridge Railing,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00426_v2026,co_cdot_202-00426,2026-01-01,,Removal of Bridge Railing (Special),Rem Bridge Railing (Spec),LF,202,cdot_item_code_book_2026,true
co_cdot_202-00450_v2026,co_cdot_202-00450,2026-01-01,,Removal of Portions of Present Structure (Class 1),Rem Port Present Str (1),SY,202,cdot_item_code_book_2026,true
co_cdot_202-00453_v2026,co_cdot_202-00453,2026-01-01,,Removal of Portions of Present Structure (Class 2),Rem Port Present Str (2),SY,202,cdot_item_code_book_2026,true
co_cdot_202-00457_v2026,co_cdot_202-00457,2026-01-01,,Removal of Portions of Present Structure (Class 2) (Hydrodemolition),Rem of Portions of Pres Str(2) Hydrodemo,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00458_v2026,co_cdot_202-00458,2026-01-01,,Removal of Portions of Present Structure (Hydrodemolition)(Fast-Track),Rem Port Pres Str (Hydrodem)(Fast-,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00460_v2026,co_cdot_202-00460,2026-01-01,,Removal of Portions of Present Structure (Class 3),Rem Port Present Str (3),SY,202,cdot_item_code_book_2026,true
co_cdot_202-00480_v2026,co_cdot_202-00480,2026-01-01,,Removal of Portions of Present Structure (Special),Rem Port Present Str (Special),SY,202,cdot_item_code_book_2026,true
co_cdot_202-00495_v2026,co_cdot_202-00495,2026-01-01,,Removal of Portions of Present Structure,Rem Port Present Str,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00500_v2026,co_cdot_202-00500,2026-01-01,,Removal of Portions of Present Structure,Rem Port Present Str,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00502_v2026,co_cdot_202-00502,2026-01-01,,Removal of Portions of Present Structure,Rem Port Present Str,CY,202,cdot_item_code_book_2026,true
co_cdot_202-00503_v2026,co_cdot_202-00503,2026-01-01,,Removal of Portions of Present Structure,Rem Port Present Str,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00504_v2026,co_cdot_202-00504,2026-01-01,,Removal of Expansion Device,Rem Exp Device,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00505_v2026,co_cdot_202-00505,2026-01-01,,Removal of Portions of Present Structure,Rem Port of Present Structure,SF,202,cdot_item_code_book_2026,true
co_cdot_202-00506_v2026,co_cdot_202-00506,2026-01-01,,Removal of Waterproofing Membrane,Removal of Waterproofing Membrane,SY,202,cdot_item_code_book_2026,true
co_cdot_202-00510_v2026,co_cdot_202-00510,2026-01-01,,Removal of Roadway Contraction Joint,Rem Contraction Jt,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00514_v2026,co_cdot_202-00514,2026-01-01,,Removal of Anti-icing System (Special),Removal of Anti-icing System (Special),L S,202,cdot_item_code_book_2026,true
co_cdot_202-00520_v2026,co_cdot_202-00520,2026-01-01,,Removal of Expansion Joint Material,Rem of Exp Joint Matl,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00600_v2026,co_cdot_202-00600,2026-01-01,,Removal of Railroad Appurtenances,Rem Railroad Appurtenances,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00610_v2026,co_cdot_202-00610,2026-01-01,,Removal of Railroad Track,Rem of RR Track,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00621_v2026,co_cdot_202-00621,2026-01-01,,Removal of Railroad Turnout,Rem of RR Turnout,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00700_v2026,co_cdot_202-00700,2026-01-01,,Removal of Light Standard,Rem Light Standard,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00705_v2026,co_cdot_202-00705,2026-01-01,,Removal of Light Standard Foundation,Rem Light Standard Foundation,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00710_v2026,co_cdot_202-00710,2026-01-01,,Removal of Power Pole,Rem Power Pole,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00715_v2026,co_cdot_202-00715,2026-01-01,,Removal of Closed Circuit Television Pole,Rem CCTV Pole,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00720_v2026,co_cdot_202-00720,2026-01-01,,Removal of Closed Circuit Camera,Rem CCTV Camera,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00725_v2026,co_cdot_202-00725,2026-01-01,,Removal of Existing Lighting System,Rem Ex Lighting Sys,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00750_v2026,co_cdot_202-00750,2026-01-01,,Removal of Luminaire,Rem Luminaire,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00800_v2026,co_cdot_202-00800,2026-01-01,,Removal of Overpass Mounted Sign Bracket,Rem Overpass Mtd Sign Brkt,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00805_v2026,co_cdot_202-00805,2026-01-01,,Removal of Overhead Sign Structure,Rem Overhead Sign Str,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00806_v2026,co_cdot_202-00806,2026-01-01,,Removal of Walkway,Rem Walkway,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00810_v2026,co_cdot_202-00810,2026-01-01,,Removal of Ground Sign,Rem Ground Sign,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00815_v2026,co_cdot_202-00815,2026-01-01,,Removal of Sign (Special),Rem of Sign (Special),EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00821_v2026,co_cdot_202-00821,2026-01-01,,Removal of Sign Panel,Rem Sign Panel,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00823_v2026,co_cdot_202-00823,2026-01-01,,Removal of Dynamic Message Sign,Rem Dynamic Message Sign,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00825_v2026,co_cdot_202-00825,2026-01-01,,Removal of Flashing Beacon,Rem Flashing Beacon,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00827_v2026,co_cdot_202-00827,2026-01-01,,Removal of Pull Box,Rem of Pull Box,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00828_v2026,co_cdot_202-00828,2026-01-01,,Removal of Traffic Signal Equipment,Rem Traf Sig Equipment,L S,202,cdot_item_code_book_2026,true
co_cdot_202-00830_v2026,co_cdot_202-00830,2026-01-01,,Removal of Traffic Signal Face,Rem Traf Sig Face,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00831_v2026,co_cdot_202-00831,2026-01-01,,Removal of Traffic Signal Head,Rem Traf Sig Head,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00832_v2026,co_cdot_202-00832,2026-01-01,,Removal of Sign Panel (Special),Rem of Sign Panel (Spec),EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00840_v2026,co_cdot_202-00840,2026-01-01,,Removal of Traffic Signal Pole,Rem Traf Sig Pole,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00842_v2026,co_cdot_202-00842,2026-01-01,,Removal of Mast Arm,Rem Mast Arm,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00845_v2026,co_cdot_202-00845,2026-01-01,,Removal of Traffic Signal Controller,Rem Traf Sig Controller,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00848_v2026,co_cdot_202-00848,2026-01-01,,Removal of Traffic Signal Controller and Cabinet,Rem Traf Sig Control+Cab,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00855_v2026,co_cdot_202-00855,2026-01-01,,Removal of Traffic Signal Controller Cabinet,Rem Traf Sig Control Cab,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00858_v2026,co_cdot_202-00858,2026-01-01,,Removal of Pedestal Pole,Rem Pedestal Pole,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00860_v2026,co_cdot_202-00860,2026-01-01,,Removal of Pedestrian Push Button,Rem Ped Push Button,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00870_v2026,co_cdot_202-00870,2026-01-01,,Removal of Coordination Unit,Rem Coordination Unit,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00873_v2026,co_cdot_202-00873,2026-01-01,,Removal of Tone Decoder,Rem Tone Decoder,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00880_v2026,co_cdot_202-00880,2026-01-01,,Removal of Traffic Signal Vehicle Detector Amplifier,Rem Sig Veh Detector Amp,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00882_v2026,co_cdot_202-00882,2026-01-01,,Removal of Traffic Signal Vehicle Detector (Magnetic Type),Rem Detector (Magnetic),EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00887_v2026,co_cdot_202-00887,2026-01-01,,Removal of Radar Detection System,Rem Radar Detect Sys,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00888_v2026,co_cdot_202-00888,2026-01-01,,Removal of Video Detection System,Rem Video Detect Sys,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00889_v2026,co_cdot_202-00889,2026-01-01,,Removal of Detectable Warning,Rem of Detect Warning,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00890_v2026,co_cdot_202-00890,2026-01-01,,Removal of Span Wire Cable,Rem Span Wire Cable,LF,202,cdot_item_code_book_2026,true
co_cdot_202-00895_v2026,co_cdot_202-00895,2026-01-01,,Removal of Impact Attenuator,Rem of Impact Attenuator,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00900_v2026,co_cdot_202-00900,2026-01-01,,Removal of Concrete Footing,Rem Conc Footing,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-00950_v2026,co_cdot_202-00950,2026-01-01,,Removal of Concrete Foundation and Slab,Rem Conc Found/Slab,SY,202,cdot_item_code_book_2026,true
co_cdot_202-01000_v2026,co_cdot_202-01000,2026-01-01,,Removal of Fence,Rem Fence,LF,202,cdot_item_code_book_2026,true
co_cdot_202-01010_v2026,co_cdot_202-01010,2026-01-01,,Removal Of Silt Fence,Rem Silt Fence,LF,202,cdot_item_code_book_2026,true
co_cdot_202-01015_v2026,co_cdot_202-01015,2026-01-01,,Removal of Rockfall Fence,Rem Rockfall Fence,LF,202,cdot_item_code_book_2026,true
co_cdot_202-01020_v2026,co_cdot_202-01020,2026-01-01,,Removal of Noise Barrier Fence,Rem Noise Barrier Fence,LF,202,cdot_item_code_book_2026,true
co_cdot_202-01030_v2026,co_cdot_202-01030,2026-01-01,,Removal of Road Closure Gate,Rem of Road Closure Gate,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-01035_v2026,co_cdot_202-01035,2026-01-01,,Removal of Gate,Rem of Gate,EACH,202,cdot_item_code_book_2026,true
co_cdot_202-01130_v2026,co_cdot_202-01130,2026-01-01,,Removal of Guardrail Type 3,Rem Gdrail Ty 3,LF,202,cdot_item_code_book_2026,true
co_cdot_202-01135_v2026,co_cdot_202-01135,2026-01-01,,Removal of Guardrail Thrie Beam,Rem Gdrail Thrie Beam,LF,202,cdot_item_code_book_2026,true
co_cdot_202-01140_v2026,co_cdot_202-01140,2026-01-01,,Removal of Guardrail Type 4,Rem Gdrail Ty 4,LF,202,cdot_item_code_book_2026,true
