contract_id,letting_id,source_id,state,agency_id,official_contract_id,call_order,letting_status,awarded_vendor,awarded_amount,primary_county,route,work_type,contract_period,dbe_goal,bid_count,location,district,terrain,award_index
cdot_2025q4_nhpp070a_042,co_cdot_cost_data_book_2025_q4_20251016,cdot_cost_data_book_2025_q4,CO,co_cdot,NHPP070A-042,,AWARDED,Native Sun Materials Inc,13244314.90,Colorado / CDOT District 3,,Roadway,,,4,NHPP070A-042 I70B EAST OF 3RD STREET,3,U,86.05
cdot_2025q4_nhpp085a_020,co_cdot_cost_data_book_2025_q4_20250320,cdot_cost_data_book_2025_q4,CO,co_cdot,NHPP085A-020,,AWARDED,"OLDCASTLE SW GROUP, INC.",7290197.96,Colorado / CDOT District 6,,Roadway,,,3,NHPP085A-020 US85:I-76 TO 124TH AVENUE OVER,6,R,96.69
cdot_2025q4_nhpp1602_194,co_cdot_cost_data_book_2025_q4_20251211,cdot_cost_data_book_2025_q4,CO,co_cdot,NHPP1602-194,,AWARDED,"ABCO CONTRACTING, INC.",1791461.00,Colorado / CDOT District 5,,Roadway,,,4,NHPP1602-194 US 160 MP 174.1,5,M,70.70
cdot_2025q4_nhpp2254_095,co_cdot_cost_data_book_2025_q4_20250522,cdot_cost_data_book_2025_q4,CO,co_cdot,NHPP2254-095,,AWARDED,"STRUCTURES, INC.",2780679.42,Colorado / CDOT District 1,,Roadway,,,3,NHPP2254-095 I-225 @ 2ND AND 6TH AVES,1,U,86.90
cdot_2025q4_nhpp2706_048,co_cdot_cost_data_book_2025_q4_20251204,cdot_cost_data_book_2025_q4,CO,co_cdot,NHPP2706-048,,AWARDED,"ABCO CONTRACTING, INC.",4834255.00,Colorado / CDOT District 6,,Roadway,,,4,NHPP2706-048 I-270 MP 0 - MP 5,6,R,80.57
cdot_2025q4_nhpp2706_054,co_cdot_cost_data_book_2025_q4_20250327,cdot_cost_data_book_2025_q4,CO,co_cdot,NHPP2706-054,,AWARDED,"TRICON 2, LLC",247000.00,Colorado / CDOT District 6,,Roadway,,,3,NHPP2706-054 I-270/SAND CREEK DRIVE REPAIR,6,P,98.80
cdot_2025q4_nhpp2851_009,co_cdot_cost_data_book_2025_q4_20250918,cdot_cost_data_book_2025_q4,CO,co_cdot,NHPP2851-009,,AWARDED,W.W. CLYDE & CO.,2866394.00,Colorado / CDOT District 5,,Roadway,,,5,NHPP2851-009 US 285 CONEJOS RIVER BRIDGES,5,R,78.47
cdot_2025q4_nhpp2873_206,co_cdot_cost_data_book_2025_q4_20250109,cdot_cost_data_book_2025_q4,CO,co_cdot,NHPP2873-206,,AWARDED,"BRANNAN SAND AND GRAVEL, LLC",12912912.00,Colorado / CDOT District 6,,Roadway,,,3,NHPP2873-206 US287:RESURFACING I-70 TO 92ND,6,U,96.97
cdot_2025q4_nhppr100_420,co_cdot_cost_data_book_2025_q4_20250605,cdot_cost_data_book_2025_q4,CO,co_cdot,NHPPR100-420,,AWARDED,"INSITUFORM TECHNOLOGIES, LLC",2422341.00,Colorado / CDOT District 1,,Roadway,,,3,NHPPR100-420 VARIOUS LOCATIONS IN REGION 1,1,U,89.88
cdot_2025q4_nhppr500_227,co_cdot_cost_data_book_2025_q4_20251023,cdot_cost_data_book_2025_q4,CO,co_cdot,NHPPR500-227,,AWARDED,"ABCO CONTRACTING, INC.",2065188.00,Colorado / CDOT District 5,,Roadway,,,4,NHPPR500-227 REGION 5 SECTION 7,5,R,84.46
cdot_2025q4_she0881_032,co_cdot_cost_data_book_2025_q4_20250213,cdot_cost_data_book_2025_q4,CO,co_cdot,SHE0881-032,,AWARDED,Adiona Transportation Solutions LLC,934434.00,Colorado / CDOT District 1,,Roadway,,,6,SHE0881-032 FEDERAL BLVD SIGNALS 41st and,1,U,84.95
cdot_2025q4_she1211_107,co_cdot_cost_data_book_2025_q4_20250717,cdot_cost_data_book_2025_q4,CO,co_cdot,SHE1211-107,,AWARDED,"LIGHTHOUSE TRANSPORTATION GROUP, LLC",655850.00,Colorado / CDOT District 1,,Roadway,,,4,SHE1211-107 WADSWORTH BLVD & EVANS AVE,1,U,91.73
cdot_2025q4_sher100_414,co_cdot_cost_data_book_2025_q4_20250814,cdot_cost_data_book_2025_q4,CO,co_cdot,SHER100-414,,AWARDED,"STURGEON ELECTRIC COMPANY, INC",1459900.10,Colorado / CDOT District 1,,Roadway,,,4,"SHER100-414 SH 74/KERRGULCH;SH83/GILLIAN,R",1,R,48.66
cdot_2025q4_sher200_309,co_cdot_cost_data_book_2025_q4_20251204,cdot_cost_data_book_2025_q4,CO,co_cdot,SHER200-309,,AWARDED,"MORTON ELECTRIC, INC.",382111.03,Colorado / CDOT District 2,,Roadway,,,5,SHER200-309 REGION 2 WIDE VARIOUS LOCATION,2,U,107.64
cdot_2025q4_spfs2706_055,co_cdot_cost_data_book_2025_q4_20250926,cdot_cost_data_book_2025_q4,CO,co_cdot,SPFS2706-055,,AWARDED,KIEWIT INFRASTRUCTURE CO.,1373255.58,Colorado / CDOT District 6,,Roadway,,,1,SPFS2706-055 I-270 MP 0-3,6,R,107.65
cdot_2025q4_sta119a_078,co_cdot_cost_data_book_2025_q4_20250711,cdot_cost_data_book_2025_q4,CO,co_cdot,STA119A-078,,AWARDED,"KRAEMER NORTH AMERICA, LLC",19859813.00,Colorado / CDOT District 4,,Roadway,,,1,STA119A-078 CO 119 (MM 44.237-55.5),4,U,98.67
cdot_2025q4_sta157a_013,co_cdot_cost_data_book_2025_q4_20251204,cdot_cost_data_book_2025_q4,CO,co_cdot,STA157A-013,,AWARDED,"ACME CONCRETE PAVING, INC.",4299635.45,Colorado / CDOT District 4,,Roadway,,,3,STA157A-013 CO 157 (MM 2.8-4.5),4,U,91.66
cdot_2025q4_stam765_015,co_cdot_cost_data_book_2025_q4_20250410,cdot_cost_data_book_2025_q4,CO,co_cdot,STAM765-015,,AWARDED,"MORTON ELECTRIC, INC.",1482502.69,Colorado / CDOT District 2,,Roadway,,,2,"STAM765-015 US50/MAPLE & US287/CEDAR, LAMA",2,U,92.66
cdot_2025q4_star500_223,co_cdot_cost_data_book_2025_q4_20250501,cdot_cost_data_book_2025_q4,CO,co_cdot,STAR500-223,,AWARDED,"STRUCTURES, INC.",963303.00,Colorado / CDOT District 5,,Roadway,,,4,"STAR500-223 SH50 MM 189.71, US550 MM 98.33",5,R,88.88
cdot_2025q4_star500_226,co_cdot_cost_data_book_2025_q4_20251218,cdot_cost_data_book_2025_q4,CO,co_cdot,STAR500-226,,AWARDED,Native Sun Materials Inc,8859322.69,Colorado / CDOT District 5,,Roadway,,,3,"STAR500-226 R5 HWYS 550, 491, 285, 184, 17",5,M,130.53
cdot_2025q4_star500_228,co_cdot_cost_data_book_2025_q4_20250508,cdot_cost_data_book_2025_q4,CO,co_cdot,STAR500-228,,AWARDED,"AMERICAN WEST CONSTRUCTION, LLC",1581538.00,Colorado / CDOT District 5,,Roadway,,,3,STAR500-228 REGION 5,5,R,80.65
cdot_2025q4_stm0132_025,co_cdot_cost_data_book_2025_q4_20250130,cdot_cost_data_book_2025_q4,CO,co_cdot,STM0132-025,,AWARDED,"STURGEON ELECTRIC COMPANY, INC",1280705.00,Colorado / CDOT District 3,,Roadway,,,3,"STM0132-025 CO13 MM 90.2, US40Z MM 0.65, M",3,U,83.07
cdot_2025q4_stm0503_096,co_cdot_cost_data_book_2025_q4_20251218,cdot_cost_data_book_2025_q4,CO,co_cdot,STM0503-096,,AWARDED,MARTIN MARIETTA MATERIALS,12305350.98,Colorado / CDOT District 2,,Roadway,,,3,STM0503-096 PUEBLO COUNTY LINE TO PURCELL,2,P,85.45
cdot_2025q4_stm052a_062,co_cdot_cost_data_book_2025_q4_20251120,cdot_cost_data_book_2025_q4,CO,co_cdot,STM052A-062,,AWARDED,"ASPHALT SPECIALTIES CO., INC.",8874349.77,Colorado / CDOT District 4,,Roadway,,,5,STM052A-062 CO52A RESURFACING I25 TO US85,4,P,87.61
cdot_2025q4_stm141a_057,co_cdot_cost_data_book_2025_q4_20250327,cdot_cost_data_book_2025_q4,CO,co_cdot,STM141A-057,,AWARDED,"Kilgore Companies, LLC dba Elam Construc",7979767.68,Colorado / CDOT District 3,,Roadway,,,2,STM141A-057 SH141 GATEWAY MP 120 SOUTH,3,M,85.17
cdot_2025q4_stm2873_232,co_cdot_cost_data_book_2025_q4_20250424,cdot_cost_data_book_2025_q4,CO,co_cdot,STM2873-232,,AWARDED,MARTIN MARIETTA MATERIALS,617732.65,Colorado / CDOT District 4,,Roadway,,,3,STM2873-232 SH287 & LCR 72 AND US287 & OWL,4,R,77.22
cdot_2025q4_stm318a_002,co_cdot_cost_data_book_2025_q4_20251023,cdot_cost_data_book_2025_q4,CO,co_cdot,STM318A-002,,AWARDED,"Myers & Sons Construction, LLC",2095785.00,Colorado / CDOT District 3,,Roadway,,,8,STM318A-002 SH 318 MP 1.25 IN MOFFAT COUNT,3,M,110.44
cdot_2025q4_stm340a_022,co_cdot_cost_data_book_2025_q4_20251204,cdot_cost_data_book_2025_q4,CO,co_cdot,STM340A-022,,AWARDED,"OLDCASTLE SW GROUP, INC.",5609674.21,Colorado / CDOT District 3,,Roadway,,,3,STM340A-022 CO 340 GRAND AVE TO REDLANDS P,3,R,103.93
cdot_2025q4_stmm153_003,co_cdot_cost_data_book_2025_q4_20250508,cdot_cost_data_book_2025_q4,CO,co_cdot,STMM153-003,,AWARDED,"CASTLE ROCK CONST. CO. OF COLO, LLC",3502761.33,Colorado / CDOT District 4,,Roadway,,,3,STMM153-003 CO 17 & SOUTH OF CO 14,4,P,71.82
cdot_2025q4_str012a_054,co_cdot_cost_data_book_2025_q4_20251023,cdot_cost_data_book_2025_q4,CO,co_cdot,STR012A-054,,AWARDED,"OLDCASTLE SW GROUP, INC.",3489752.57,Colorado / CDOT District 2,,Roadway,,,5,STR012A-054 SH12 MP 46.7 to MP 48.1,2,M,83.09
cdot_2025q4_str025a_054,co_cdot_cost_data_book_2025_q4_20250918,cdot_cost_data_book_2025_q4,CO,co_cdot,STR025A-054,,AWARDED,"Siete, Inc.",5987513.44,Colorado / CDOT District 2,,Roadway,,,8,STR025A-054 I-25C NORTH OUT OF WALSENBURG,2,R,89.37
cdot_2025q4_str050a_042,co_cdot_cost_data_book_2025_q4_20250911,cdot_cost_data_book_2025_q4,CO,co_cdot,STR050A-042,,AWARDED,"INSITUFORM TECHNOLOGIES, LLC",1440920.00,Colorado / CDOT District 2,,Roadway,,,5,STR050A-042 FREMONT COUNTY IN R2,2,R,96.06
cdot_2025q4_str069a_036,co_cdot_cost_data_book_2025_q4_20251106,cdot_cost_data_book_2025_q4,CO,co_cdot,STR069A-036,,AWARDED,"OLDCASTLE SW GROUP, INC.",7999978.41,Colorado / CDOT District 2,,Roadway,,,2,STR069A-036 SH 69 M.P. 71.53 TO M.P. 82.66,2,M,97.56
cdot_2025q4_str141a_056,co_cdot_cost_data_book_2025_q4_20250228,cdot_cost_data_book_2025_q4,CO,co_cdot,STR141A-056,,AWARDED,"Myers & Sons Construction, LLC",2088196.75,Colorado / CDOT District 5,,Roadway,,,4,STR141A-056 SH 141 MP 85.5 K-01-B BRIDGE,5,R,87.92
cdot_2025q4_str3501_019,co_cdot_cost_data_book_2025_q4_20251120,cdot_cost_data_book_2025_q4,CO,co_cdot,STR3501-019,,AWARDED,"BETTIS ASPHALT & CONSTRUCTION, INC.",6675478.19,Colorado / CDOT District 2,,Roadway,,,2,STR3501-019 MINDEMAN TO EAST OF SH 71 JUNC,2,P,84.50
cdot_2025q4_strr200_288,co_cdot_cost_data_book_2025_q4_20250116,cdot_cost_data_book_2025_q4,CO,co_cdot,STRR200-288,,AWARDED,"Lobato Construction, LLC",1798366.30,Colorado / CDOT District 2,,Roadway,,,7,"STRR200-288 CO 9B, US 24A, US 24G, CO 67C,",2,M,62.01
cdot_2025q4_stu1191_044,co_cdot_cost_data_book_2025_q4_20250403,cdot_cost_data_book_2025_q4,CO,co_cdot,STU1191-044,,AWARDED,"BRANNAN SAND AND GRAVEL, LLC",4654489.73,Colorado / CDOT District 4,,Roadway,,,1,STU1191-044 CO119 AND CO 7 FROM US36 (28TH,4,U,97.02
cdot_2024q4_2670252_504,co_cdot_cost_data_book_2024_q4_20241024,cdot_cost_data_book_2024_q4,CO,co_cdot,2670252-504,,AWARDED,"KRAEMER NORTH AMERICA, LLC",14831421.18,Colorado / CDOT District 1,,Roadway,,,8,2670252-504 I25 GREENLAND WILDLIFE OVERPAS,1,R,63.11
cdot_2024q4_2670253_288,co_cdot_cost_data_book_2024_q4_20241219,cdot_cost_data_book_2024_q4,CO,co_cdot,2670253-288,,AWARDED,"HUDICK EXCAVATING, INC.",13475476.00,Colorado / CDOT District 6,,Roadway,,,5,2670253-288 I-25 & SH-7,6,R,101.32
cdot_2024q4_2670703_511,co_cdot_cost_data_book_2024_q4_20240516,cdot_cost_data_book_2024_q4,CO,co_cdot,2670703-511,,AWARDED,"KRAEMER NORTH AMERICA, LLC",4080829.29,Colorado / CDOT District 1,,Roadway,,,3,"2670703-511 HWY 40, I-70 INTERCHANGE (EL R",1,M,90.69
cdot_2024q4_267151a_011,co_cdot_cost_data_book_2024_q4_20241031,cdot_cost_data_book_2024_q4,CO,co_cdot,267151A-011,,AWARDED,"Kilgore Companies, LLC dba Elam Construc",7767133.15,Colorado / CDOT District 5,,Roadway,,,3,267151A-011 SH 151 MM 12.8 - 26,5,R,91.61
cdot_2024q4_br0061_093,co_cdot_cost_data_book_2024_q4_20241017,cdot_cost_data_book_2024_q4,CO,co_cdot,BR0061-093,,AWARDED,W.W. CLYDE & CO.,19126166.00,Colorado / CDOT District 4,,Roadway,,,9,BR0061-093 TIMBER BRIDGE REPLACEMENTS NEA,4,P,93.54
cdot_2024q4_br025a_049,co_cdot_cost_data_book_2024_q4_20240815,cdot_cost_data_book_2024_q4,CO,co_cdot,BR025A-049,,AWARDED,"SEMA CONSTRUCTION, INC.",105158918.35,Colorado / CDOT District 2,,Roadway,,,4,BR025A-049 PUEBLO,2,U,104.20
cdot_2024q4_br0505_054,co_cdot_cost_data_book_2024_q4_20240801,cdot_cost_data_book_2024_q4,CO,co_cdot,BR0505-054,,AWARDED,"Myers & Sons Construction, LLC",10329636.00,Colorado / CDOT District 2,,Roadway,,,5,BR0505-054 050B LAS ANIMAS - BRIDGE STRUC,2,P,127.53
cdot_2024q4_br0705_090,co_cdot_cost_data_book_2024_q4_20241121,cdot_cost_data_book_2024_q4,CO,co_cdot,BR0705-090,,AWARDED,"STRUCTURES, INC.",5219632.63,Colorado / CDOT District 4,,Roadway,,,4,BR0705-090 I-70 (MP 361-395),4,P,108.82
cdot_2024q4_br0761_248,co_cdot_cost_data_book_2024_q4_20240711,cdot_cost_data_book_2024_q4,CO,co_cdot,BR0761-248,,AWARDED,"ABCO CONTRACTING, INC.",7438813.00,Colorado / CDOT District 1,,Roadway,,,2,BR0761-248 VARIOUS LOCATIONS ALONG I76 &,1,U,95.37
cdot_2024q4_br144a_004,co_cdot_cost_data_book_2024_q4_20240509,cdot_cost_data_book_2024_q4,CO,co_cdot,BR144A-004,,AWARDED,AB Underground,1311279.00,Colorado / CDOT District 4,,Roadway,,,5,"BR144A-004 CO 144A: STRUCTURE C-21-D, MP",4,P,97.13
cdot_2024q4_br2872_021,co_cdot_cost_data_book_2024_q4_20240208,cdot_cost_data_book_2024_q4,CO,co_cdot,BR2872-021,,AWARDED,"CASTLE ROCK CONST. CO. OF COLO, LLC",8981782.60,Colorado / CDOT District 4,,Roadway,,,6,BR2872-021 US 40/287 - MP 417.7 TO 419.5,4,P,115.52
cdot_2024q4_c014a_004,co_cdot_cost_data_book_2024_q4_20241024,cdot_cost_data_book_2024_q4,CO,co_cdot,C014A-004,,AWARDED,Adiona Transportation Solutions LLC,430695.90,Colorado / CDOT District 4,,Roadway,,,5,C014A-004 CO 14 & LCR 5 South,4,P,86.14
cdot_2024q4_c0402_101,co_cdot_cost_data_book_2024_q4_20240111,cdot_cost_data_book_2024_q4,CO,co_cdot,C0402-101,,AWARDED,"OLDCASTLE SW GROUP, INC.",7587094.00,Colorado / CDOT District 3,,Roadway,,,1,C0402-101 US 40 AND DOWNHILL DRIVE IN ST,3,R,135.49
cdot_2024q4_c0502_089,co_cdot_cost_data_book_2024_q4_20240118,cdot_cost_data_book_2024_q4,CO,co_cdot,C0502-089,,AWARDED,"OLDCASTLE SW GROUP, INC.",7358619.25,Colorado / CDOT District 5,,Roadway,,,2,C0502-089 US 50/US 285 INTERSECTION & US,5,M,97.91
cdot_2024q4_c052a_051,co_cdot_cost_data_book_2024_q4_20241031,cdot_cost_data_book_2024_q4,CO,co_cdot,C052A-051,,AWARDED,AB Underground,5188517.45,Colorado / CDOT District 4,,Roadway,,,5,C052A-051 SH52 MP 54.58 TO 60.753,4,P,100.48
cdot_2024q4_c0761_251,co_cdot_cost_data_book_2024_q4_20240315,cdot_cost_data_book_2024_q4,CO,co_cdot,C0761-251,,AWARDED,"AMERICAN WEST CONSTRUCTION, LLC",159400.00,Colorado / CDOT District 6,,Roadway,,,1,C0761-251 I-76 & E-470,6,U,159.40
cdot_2024q4_c0821_119,co_cdot_cost_data_book_2024_q4_20241121,cdot_cost_data_book_2024_q4,CO,co_cdot,C0821-119,,AWARDED,ROCK SUPREMACY LLC,1589246.45,Colorado / CDOT District 3,,Roadway,,,7,C0821-119 R3 SH 82 GARFIELD COUNTY RED H,3,M,84.52
cdot_2024q4_c0841_009,co_cdot_cost_data_book_2024_q4_20240229,cdot_cost_data_book_2024_q4,CO,co_cdot,C0841-009,,AWARDED,"DRILL TECH DRILLING & SHORING, INC.",4430539.30,Colorado / CDOT District 5,,Roadway,,,4,C0841-009 SH 84 EMBANKMENT SLOPE FAILURE,5,M,92.32
cdot_2024q4_c133a_054,co_cdot_cost_data_book_2024_q4_20240509,cdot_cost_data_book_2024_q4,CO,co_cdot,C133A-054,,AWARDED,Access Limited Construction,1961623.67,Colorado / CDOT District 3,,Roadway,,,3,C133A-054 SH133 Rockfall Mitigation MP21,3,M,64.69
cdot_2024q4_c1601_085,co_cdot_cost_data_book_2024_q4_20241219,cdot_cost_data_book_2024_q4,CO,co_cdot,C1601-085,,AWARDED,"MORTON ELECTRIC, INC.",2172249.50,Colorado / CDOT District 5,,Roadway,,,2,C1601-085 US 160D MANCOS CO,5,R,117.51
cdot_2024q4_c1602_191,co_cdot_cost_data_book_2024_q4_20240808,cdot_cost_data_book_2024_q4,CO,co_cdot,C1602-191,,AWARDED,WILLIAMS CONSTRUCTION CONTRACTORS,986914.05,Colorado / CDOT District 5,,Roadway,,,1,C1602-191 US 160 MP 174.0 WOLF CREEK TUN,5,M,86.65
cdot_2024q4_c2852_024,co_cdot_cost_data_book_2024_q4_20240125,cdot_cost_data_book_2024_q4,CO,co_cdot,C2852-024,,AWARDED,"AMERICAN WEST CONSTRUCTION, LLC",1957891.00,Colorado / CDOT District 5,,Roadway,,,2,"C2852-024 HWY 24, 50, 160, & 285",5,R,111.09
cdot_2024q4_c5502_113,co_cdot_cost_data_book_2024_q4_20241114,cdot_cost_data_book_2024_q4,CO,co_cdot,C5502-113,,AWARDED,"Myers & Sons Construction, LLC",3486780.52,Colorado / CDOT District 5,,Roadway,,,4,C5502-113 US 550 WALL MP 56.7 & DEER CRE,5,M,80.65
cdot_2024q4_c5502_114,co_cdot_cost_data_book_2024_q4_20240215,cdot_cost_data_book_2024_q4,CO,co_cdot,C5502-114,,AWARDED,"MORTON ELECTRIC, INC.",1469215.00,Colorado / CDOT District 5,,Roadway,,,2,C5502-114 US 550 & 14TH ST DURANGO- MP 2,5,U,110.99
cdot_2024q4_cr300_278,co_cdot_cost_data_book_2024_q4_20241219,cdot_cost_data_book_2024_q4,CO,co_cdot,CR300-278,,AWARDED,"AMERICAN WEST CONSTRUCTION, LLC",824948.00,Colorado / CDOT District 3,,Roadway,,,3,CR300-278 US 40 (MP 36.64) AND SH 394 (M,3,M,57.48
cdot_2024q4_cr400_382,co_cdot_cost_data_book_2024_q4_20240104,cdot_cost_data_book_2024_q4,CO,co_cdot,CR400-382,,AWARDED,"EDGE CONTRACTING, INC.",748495.00,Colorado / CDOT District 4,,Roadway,,,3,CR400-382 SH 66 MP 49.9 - 50.4,4,P,98.49
cdot_2024q4_cr400_401,co_cdot_cost_data_book_2024_q4_20240711,cdot_cost_data_book_2024_q4,CO,co_cdot,CR400-401,,AWARDED,"MORTON ELECTRIC, INC.",802142.50,Colorado / CDOT District 4,,Roadway,,,5,"CR400-401 US 34 & N VAN BUREN AVE, CO 40",4,U,64.69
cdot_2024q4_er0171_112,co_cdot_cost_data_book_2024_q4_20240620,cdot_cost_data_book_2024_q4,CO,co_cdot,ER0171-112,,AWARDED,Robins Construction LLLP,3292634.21,Colorado / CDOT District 5,,Roadway,,,6,"ER0171-112 SH 17 MP 0.3, 3.0 EMERGENCY CU",5,M,86.60
cdot_2024q4_fbr_025a_060,co_cdot_cost_data_book_2024_q4_20240815,cdot_cost_data_book_2024_q4,CO,co_cdot,FBR 025A-060,,AWARDED,"SEMA CONSTRUCTION, INC.",105158918.35,Colorado / CDOT District 2,,Roadway,,,4,FBR 025A-060 PUEBLO,2,U,104.20
cdot_2024q4_fbr0061_092,co_cdot_cost_data_book_2024_q4_20241017,cdot_cost_data_book_2024_q4,CO,co_cdot,FBR0061-092,,AWARDED,W.W. CLYDE & CO.,19126166.00,Colorado / CDOT District 4,,Roadway,,,9,FBR0061-092 TIMBER BRIDGE REPLACEMENTS NEA,4,P,93.54
cdot_2024q4_fbr0502_098,co_cdot_cost_data_book_2024_q4_20240701,cdot_cost_data_book_2024_q4,CO,co_cdot,FBR0502-098,,AWARDED,KIEWIT INFRASTRUCTURE CO.,7757027.06,Colorado / CDOT District 3,,Roadway,,,1,FBR0502-098 US 50 BLUE MESA RESERVOIR,3,M,110.50
cdot_2024q4_fbr0502_099,co_cdot_cost_data_book_2024_q4_20240830,cdot_cost_data_book_2024_q4,CO,co_cdot,FBR0502-099,,AWARDED,KIEWIT INFRASTRUCTURE CO.,37556728.27,Colorado / CDOT District 3,,Roadway,,,1,FBR0502-099 US 50 BLUE MESA RESERVOIR,3,M,100.00
cdot_2024q4_fbr0502_100,co_cdot_cost_data_book_2024_q4_20240925,cdot_cost_data_book_2024_q4,CO,co_cdot,FBR0502-100,,AWARDED,KIEWIT INFRASTRUCTURE CO.,32162056.38,Colorado / CDOT District 3,,Roadway,,,1,FBR0502-100 US 50 BLUE MESA RESERVOIR,3,M,100.00
cdot_2024q4_fbr0702_425,co_cdot_cost_data_book_2024_q4_20240213,cdot_cost_data_book_2024_q4,CO,co_cdot,FBR0702-425,,AWARDED,KIEWIT INFRASTRUCTURE CO.,40837403.86,Colorado / CDOT District 3,,Roadway,,,1,FBR0702-425 I-70 MP 185.251 EAGLE COUNTY,3,M,100.00
cdot_2024q4_fbr0703_528,co_cdot_cost_data_book_2024_q4_20240625,cdot_cost_data_book_2024_q4,CO,co_cdot,FBR0703-528,,AWARDED,"KRAEMER NORTH AMERICA, LLC",46780031.93,Colorado / CDOT District 1,,Roadway,,,1,FBR0703-528 I70,1,M,101.73
cdot_2024q4_fbr2853_005,co_cdot_cost_data_book_2024_q4_20240125,cdot_cost_data_book_2024_q4,CO,co_cdot,FBR2853-005,,AWARDED,"AMERICAN WEST CONSTRUCTION, LLC",1957891.00,Colorado / CDOT District 5,,Roadway,,,2,FBR2853-005 US 285 MP 136.10 (STRUC J-12-A,5,R,111.09
cdot_2024q4_fbr2872_020,co_cdot_cost_data_book_2024_q4_20240208,cdot_cost_data_book_2024_q4,CO,co_cdot,FBR2872-020,,AWARDED,"CASTLE ROCK CONST. CO. OF COLO, LLC",8981782.60,Colorado / CDOT District 4,,Roadway,,,6,FBR2872-020 US 40/287 - MP 417.7 TO 419.0,4,P,115.52
cdot_2024q4_fsa0063_065,co_cdot_cost_data_book_2024_q4_20240104,cdot_cost_data_book_2024_q4,CO,co_cdot,FSA0063-065,,AWARDED,"KSK, LLC",4300000.00,Colorado / CDOT District 3,,Roadway,,,4,FSA0063-065 US6 AND POST BLVD ROUNDABOUT,3,M,79.65
cdot_2024q4_fsa007a_037,co_cdot_cost_data_book_2024_q4_20241121,cdot_cost_data_book_2024_q4,CO,co_cdot,FSA007A-037,,AWARDED,"JALISCO INTERNATIONAL, INC.",4195723.75,Colorado / CDOT District 6,,Roadway,,,4,FSA007A-037 SH 7 AND AIRPORT DR INTERSECTI,6,R,93.24
cdot_2024q4_fsa053a_002,co_cdot_cost_data_book_2024_q4_20241024,cdot_cost_data_book_2024_q4,CO,co_cdot,FSA053A-002,,AWARDED,Adiona Transportation Solutions LLC,1259445.25,Colorado / CDOT District 1,,Roadway,,,5,FSA053A-002 BROADWAY SIGNAL REPLACEMENT,1,U,62.97
cdot_2024q4_fsa0661_017,co_cdot_cost_data_book_2024_q4_20240111,cdot_cost_data_book_2024_q4,CO,co_cdot,FSA0661-017,,AWARDED,MARTIN MARIETTA MATERIALS,2938959.50,Colorado / CDOT District 4,,Roadway,,,4,FSA0661-017 SH 66 AND WCR 21 WIDENING,4,P,102.98
cdot_2024q4_fsa070a_039,co_cdot_cost_data_book_2024_q4_20240509,cdot_cost_data_book_2024_q4,CO,co_cdot,FSA070A-039,,AWARDED,MARTIN MARIETTA MATERIALS,34726159.27,Colorado / CDOT District 1,,Roadway,,,5,FSA070A-039 I-70:CHIEF HOSA (MP 252.4) TO,1,M,112.24
cdot_2024q4_fsa072a_051,co_cdot_cost_data_book_2024_q4_20241009,cdot_cost_data_book_2024_q4,CO,co_cdot,FSA072A-051,,AWARDED,"STRUCTURES, INC.",614456.24,Colorado / CDOT District 1,,Roadway,,,1,FSA072A-051 SH 72 AT 80TH AVE,1,R,94.53
cdot_2024q4_fsa0851_012,co_cdot_cost_data_book_2024_q4_20240613,cdot_cost_data_book_2024_q4,CO,co_cdot,FSA0851-012,,AWARDED,"SEMA CONSTRUCTION, INC.",2588099.25,Colorado / CDOT District 2,,Roadway,,,3,"FSA0851-012 US 85 & CARSON BLVD, FOUNTAIN,",2,U,95.86
cdot_2024q4_fsa2873_222,co_cdot_cost_data_book_2024_q4_20240606,cdot_cost_data_book_2024_q4,CO,co_cdot,FSA2873-222,,AWARDED,HCG Construction,2895069.00,Colorado / CDOT District 1,,Roadway,,,3,FSA2873-222 FEDERAL BLVD (SH 287C): FROM 9,1,U,103.40
cdot_2024q4_fsa4701_135,co_cdot_cost_data_book_2024_q4_20240215,cdot_cost_data_book_2024_q4,CO,co_cdot,FSA4701-135,,AWARDED,VILLALOBOS CONCRETE INC.,6229334.71,Colorado / CDOT District 6,,Roadway,,,5,FSA4701-135 RAMP TERMINAL INTERSECTIONS OF,6,R,113.26
cdot_2024q4_im0251_363,co_cdot_cost_data_book_2024_q4_20241114,cdot_cost_data_book_2024_q4,CO,co_cdot,IM0251-363,,AWARDED,"OLDCASTLE SW GROUP, INC.",15844435.90,Colorado / CDOT District 2,,Roadway,,,1,IM0251-363 I25A SOUTH OF TRINIDAD SURFACE,2,R,102.22
cdot_2024q4_im0251_364,co_cdot_cost_data_book_2024_q4_20241212,cdot_cost_data_book_2024_q4,CO,co_cdot,IM0251-364,,AWARDED,"OLDCASTLE SW GROUP, INC.",22965972.10,Colorado / CDOT District 2,,Roadway,,,1,IM0251-364 I25A NORTH OF TRINIDAD SURFACE,2,P,99.85
cdot_2024q4_im0762_060,co_cdot_cost_data_book_2024_q4_20240425,cdot_cost_data_book_2024_q4,CO,co_cdot,IM0762-060,,AWARDED,"CASTLE ROCK CONST. CO. OF COLO, LLC",20899040.68,Colorado / CDOT District 4,,Roadway,,,4,IM0762-060 I-76 (MP 132.9-149.3),4,P,101.27
