agency_item_id,state,agency_id,agency_name,item_code,current_version_id,item_status,canonical_item_id
ne_ndot_0002.11,NE,ne_ndot,Nebraska Department of Transportation,0002.11,ne_ndot_version_0002.11_historical,historical,
ne_ndot_0002.12,NE,ne_ndot,Nebraska Department of Transportation,0002.12,ne_ndot_version_0002.12_current,current,
ne_ndot_0002.14,NE,ne_ndot,Nebraska Department of Transportation,0002.14,ne_ndot_version_0002.14_current,current,
ne_ndot_0002.17,NE,ne_ndot,Nebraska Department of Transportation,0002.17,ne_ndot_version_0002.17_historical,historical,
ne_ndot_0002.18,NE,ne_ndot,Nebraska Department of Transportation,0002.18,ne_ndot_version_0002.18_historical,historical,
ne_ndot_0002.19,NE,ne_ndot,Nebraska Department of Transportation,0002.19,ne_ndot_version_0002.19_historical,historical,
ne_ndot_0002.20,NE,ne_ndot,Nebraska Department of Transportation,0002.20,ne_ndot_version_0002.20_current,current,
ne_ndot_0002.26,NE,ne_ndot,Nebraska Department of Transportation,0002.26,ne_ndot_version_0002.26_current,current,
ne_ndot_0002.27,NE,ne_ndot,Nebraska Department of Transportation,0002.27,ne_ndot_version_0002.27_current,current,
ne_ndot_0002.28,NE,ne_ndot,Nebraska Department of Transportation,0002.28,ne_ndot_version_0002.28_current,current,
ne_ndot_0002.30,NE,ne_ndot,Nebraska Department of Transportation,0002.30,ne_ndot_version_0002.30_current,current,
ne_ndot_0002.31,NE,ne_ndot,Nebraska Department of Transportation,0002.31,ne_ndot_version_0002.31_current,current,
ne_ndot_0002.32,NE,ne_ndot,Nebraska Department of Transportation,0002.32,ne_ndot_version_0002.32_current,current,
ne_ndot_0002.33,NE,ne_ndot,Nebraska Department of Transportation,0002.33,ne_ndot_version_0002.33_current,current,
ne_ndot_0002.34,NE,ne_ndot,Nebraska Department of Transportation,0002.34,ne_ndot_version_0002.34_historical,historical,
ne_ndot_0002.35,NE,ne_ndot,Nebraska Department of Transportation,0002.35,ne_ndot_version_0002.35_current,current,
ne_ndot_0002.36,NE,ne_ndot,Nebraska Department of Transportation,0002.36,ne_ndot_version_0002.36_historical,historical,
ne_ndot_0002.37,NE,ne_ndot,Nebraska Department of Transportation,0002.37,ne_ndot_version_0002.37_current,current,
ne_ndot_0002.38,NE,ne_ndot,Nebraska Department of Transportation,0002.38,ne_ndot_version_0002.38_current,current,
ne_ndot_0002.39,NE,ne_ndot,Nebraska Department of Transportation,0002.39,ne_ndot_version_0002.39_current,current,
ne_ndot_0002.40,NE,ne_ndot,Nebraska Department of Transportation,0002.40,ne_ndot_version_0002.40_current,current,
ne_ndot_0002.41,NE,ne_ndot,Nebraska Department of Transportation,0002.41,ne_ndot_version_0002.41_current,current,
ne_ndot_0002.43,NE,ne_ndot,Nebraska Department of Transportation,0002.43,ne_ndot_version_0002.43_current,current,
ne_ndot_0002.44,NE,ne_ndot,Nebraska Department of Transportation,0002.44,ne_ndot_version_0002.44_current,current,
ne_ndot_0002.45,NE,ne_ndot,Nebraska Department of Transportation,0002.45,ne_ndot_version_0002.45_current,current,
ne_ndot_0002.46,NE,ne_ndot,Nebraska Department of Transportation,0002.46,ne_ndot_version_0002.46_current,current,
ne_ndot_0002.47,NE,ne_ndot,Nebraska Department of Transportation,0002.47,ne_ndot_version_0002.47_current,current,
ne_ndot_0002.48,NE,ne_ndot,Nebraska Department of Transportation,0002.48,ne_ndot_version_0002.48_current,current,
ne_ndot_0002.49,NE,ne_ndot,Nebraska Department of Transportation,0002.49,ne_ndot_version_0002.49_current,current,
ne_ndot_0002.50,NE,ne_ndot,Nebraska Department of Transportation,0002.50,ne_ndot_version_0002.50_current,current,
ne_ndot_0002.51,NE,ne_ndot,Nebraska Department of Transportation,0002.51,ne_ndot_version_0002.51_current,current,
ne_ndot_0002.52,NE,ne_ndot,Nebraska Department of Transportation,0002.52,ne_ndot_version_0002.52_current,current,
ne_ndot_0002.53,NE,ne_ndot,Nebraska Department of Transportation,0002.53,ne_ndot_version_0002.53_current,current,
ne_ndot_0002.55,NE,ne_ndot,Nebraska Department of Transportation,0002.55,ne_ndot_version_0002.55_current,current,
ne_ndot_0002.60,NE,ne_ndot,Nebraska Department of Transportation,0002.60,ne_ndot_version_0002.60_current,current,
ne_ndot_0002.61,NE,ne_ndot,Nebraska Department of Transportation,0002.61,ne_ndot_version_0002.61_current,current,
ne_ndot_0002.63,NE,ne_ndot,Nebraska Department of Transportation,0002.63,ne_ndot_version_0002.63_current,current,
ne_ndot_0002.64,NE,ne_ndot,Nebraska Department of Transportation,0002.64,ne_ndot_version_0002.64_current,current,
ne_ndot_0002.68,NE,ne_ndot,Nebraska Department of Transportation,0002.68,ne_ndot_version_0002.68_historical,historical,
ne_ndot_0002.70,NE,ne_ndot,Nebraska Department of Transportation,0002.70,ne_ndot_version_0002.70_current,current,
ne_ndot_0002.75,NE,ne_ndot,Nebraska Department of Transportation,0002.75,ne_ndot_version_0002.75_current,current,
ne_ndot_0002.76,NE,ne_ndot,Nebraska Department of Transportation,0002.76,ne_ndot_version_0002.76_current,current,
ne_ndot_0002.77,NE,ne_ndot,Nebraska Department of Transportation,0002.77,ne_ndot_version_0002.77_historical,historical,
ne_ndot_0002.78,NE,ne_ndot,Nebraska Department of Transportation,0002.78,ne_ndot_version_0002.78_current,current,
ne_ndot_0002.79,NE,ne_ndot,Nebraska Department of Transportation,0002.79,ne_ndot_version_0002.79_historical,historical,
ne_ndot_0002.80,NE,ne_ndot,Nebraska Department of Transportation,0002.80,ne_ndot_version_0002.80_current,current,
ne_ndot_0002.81,NE,ne_ndot,Nebraska Department of Transportation,0002.81,ne_ndot_version_0002.81_historical,historical,
ne_ndot_0002.83,NE,ne_ndot,Nebraska Department of Transportation,0002.83,ne_ndot_version_0002.83_current,current,
ne_ndot_0002.84,NE,ne_ndot,Nebraska Department of Transportation,0002.84,ne_ndot_version_0002.84_current,current,
ne_ndot_0002.85,NE,ne_ndot,Nebraska Department of Transportation,0002.85,ne_ndot_version_0002.85_current,current,
ne_ndot_0002.86,NE,ne_ndot,Nebraska Department of Transportation,0002.86,ne_ndot_version_0002.86_current,current,
ne_ndot_0002.87,NE,ne_ndot,Nebraska Department of Transportation,0002.87,ne_ndot_version_0002.87_current,current,
ne_ndot_0002.88,NE,ne_ndot,Nebraska Department of Transportation,0002.88,ne_ndot_version_0002.88_current,current,
ne_ndot_0002.90,NE,ne_ndot,Nebraska Department of Transportation,0002.90,ne_ndot_version_0002.90_current,current,
ne_ndot_0002.97,NE,ne_ndot,Nebraska Department of Transportation,0002.97,ne_ndot_version_0002.97_current,current,
ne_ndot_0003.00,NE,ne_ndot,Nebraska Department of Transportation,0003.00,ne_ndot_version_0003.00_current,current,
ne_ndot_0003.01,NE,ne_ndot,Nebraska Department of Transportation,0003.01,ne_ndot_version_0003.01_current,current,
ne_ndot_0003.02,NE,ne_ndot,Nebraska Department of Transportation,0003.02,ne_ndot_version_0003.02_current,current,
ne_ndot_0003.04,NE,ne_ndot,Nebraska Department of Transportation,0003.04,ne_ndot_version_0003.04_historical,historical,
ne_ndot_0003.05,NE,ne_ndot,Nebraska Department of Transportation,0003.05,ne_ndot_version_0003.05_current,current,
ne_ndot_0003.06,NE,ne_ndot,Nebraska Department of Transportation,0003.06,ne_ndot_version_0003.06_current,current,
ne_ndot_0003.10,NE,ne_ndot,Nebraska Department of Transportation,0003.10,ne_ndot_version_0003.10_current,current,
ne_ndot_0003.11,NE,ne_ndot,Nebraska Department of Transportation,0003.11,ne_ndot_version_0003.11_historical,historical,
ne_ndot_0003.12,NE,ne_ndot,Nebraska Department of Transportation,0003.12,ne_ndot_version_0003.12_current,current,
ne_ndot_0003.13,NE,ne_ndot,Nebraska Department of Transportation,0003.13,ne_ndot_version_0003.13_current,current,
ne_ndot_0003.15,NE,ne_ndot,Nebraska Department of Transportation,0003.15,ne_ndot_version_0003.15_current,current,
ne_ndot_0003.20,NE,ne_ndot,Nebraska Department of Transportation,0003.20,ne_ndot_version_0003.20_current,current,
ne_ndot_0003.30,NE,ne_ndot,Nebraska Department of Transportation,0003.30,ne_ndot_version_0003.30_current,current,
ne_ndot_0003.34,NE,ne_ndot,Nebraska Department of Transportation,0003.34,ne_ndot_version_0003.34_current,current,
ne_ndot_0003.35,NE,ne_ndot,Nebraska Department of Transportation,0003.35,ne_ndot_version_0003.35_current,current,
ne_ndot_0003.38,NE,ne_ndot,Nebraska Department of Transportation,0003.38,ne_ndot_version_0003.38_current,current,
ne_ndot_0003.39,NE,ne_ndot,Nebraska Department of Transportation,0003.39,ne_ndot_version_0003.39_historical,historical,
ne_ndot_0003.40,NE,ne_ndot,Nebraska Department of Transportation,0003.40,ne_ndot_version_0003.40_current,current,
ne_ndot_0003.42,NE,ne_ndot,Nebraska Department of Transportation,0003.42,ne_ndot_version_0003.42_current,current,
ne_ndot_0003.43,NE,ne_ndot,Nebraska Department of Transportation,0003.43,ne_ndot_version_0003.43_current,current,
ne_ndot_0003.44,NE,ne_ndot,Nebraska Department of Transportation,0003.44,ne_ndot_version_0003.44_current,current,
ne_ndot_0003.45,NE,ne_ndot,Nebraska Department of Transportation,0003.45,ne_ndot_version_0003.45_current,current,
ne_ndot_0003.47,NE,ne_ndot,Nebraska Department of Transportation,0003.47,ne_ndot_version_0003.47_current,current,
ne_ndot_0003.48,NE,ne_ndot,Nebraska Department of Transportation,0003.48,ne_ndot_version_0003.48_current,current,
ne_ndot_0003.49,NE,ne_ndot,Nebraska Department of Transportation,0003.49,ne_ndot_version_0003.49_current,current,
ne_ndot_0003.50,NE,ne_ndot,Nebraska Department of Transportation,0003.50,ne_ndot_version_0003.50_current,current,
ne_ndot_0003.51,NE,ne_ndot,Nebraska Department of Transportation,0003.51,ne_ndot_version_0003.51_current,current,
ne_ndot_0003.53,NE,ne_ndot,Nebraska Department of Transportation,0003.53,ne_ndot_version_0003.53_current,current,
ne_ndot_0003.54,NE,ne_ndot,Nebraska Department of Transportation,0003.54,ne_ndot_version_0003.54_current,current,
ne_ndot_0003.55,NE,ne_ndot,Nebraska Department of Transportation,0003.55,ne_ndot_version_0003.55_current,current,
ne_ndot_0003.56,NE,ne_ndot,Nebraska Department of Transportation,0003.56,ne_ndot_version_0003.56_current,current,
ne_ndot_0003.57,NE,ne_ndot,Nebraska Department of Transportation,0003.57,ne_ndot_version_0003.57_current,current,
ne_ndot_0003.58,NE,ne_ndot,Nebraska Department of Transportation,0003.58,ne_ndot_version_0003.58_current,current,
ne_ndot_0003.60,NE,ne_ndot,Nebraska Department of Transportation,0003.60,ne_ndot_version_0003.60_current,current,
ne_ndot_0003.62,NE,ne_ndot,Nebraska Department of Transportation,0003.62,ne_ndot_version_0003.62_current,current,
ne_ndot_0003.63,NE,ne_ndot,Nebraska Department of Transportation,0003.63,ne_ndot_version_0003.63_current,current,
ne_ndot_0003.64,NE,ne_ndot,Nebraska Department of Transportation,0003.64,ne_ndot_version_0003.64_current,current,
ne_ndot_0003.65,NE,ne_ndot,Nebraska Department of Transportation,0003.65,ne_ndot_version_0003.65_current,current,
ne_ndot_0003.66,NE,ne_ndot,Nebraska Department of Transportation,0003.66,ne_ndot_version_0003.66_current,current,
ne_ndot_0003.67,NE,ne_ndot,Nebraska Department of Transportation,0003.67,ne_ndot_version_0003.67_historical,historical,
ne_ndot_0003.68,NE,ne_ndot,Nebraska Department of Transportation,0003.68,ne_ndot_version_0003.68_historical,historical,
ne_ndot_0003.70,NE,ne_ndot,Nebraska Department of Transportation,0003.70,ne_ndot_version_0003.70_current,current,
ne_ndot_0003.72,NE,ne_ndot,Nebraska Department of Transportation,0003.72,ne_ndot_version_0003.72_historical,historical,
ne_ndot_0003.73,NE,ne_ndot,Nebraska Department of Transportation,0003.73,ne_ndot_version_0003.73_historical,historical,
ne_ndot_0003.74,NE,ne_ndot,Nebraska Department of Transportation,0003.74,ne_ndot_version_0003.74_current,current,
ne_ndot_0003.75,NE,ne_ndot,Nebraska Department of Transportation,0003.75,ne_ndot_version_0003.75_current,current,
ne_ndot_0003.76,NE,ne_ndot,Nebraska Department of Transportation,0003.76,ne_ndot_version_0003.76_current,current,
ne_ndot_0003.77,NE,ne_ndot,Nebraska Department of Transportation,0003.77,ne_ndot_version_0003.77_current,current,
ne_ndot_0003.78,NE,ne_ndot,Nebraska Department of Transportation,0003.78,ne_ndot_version_0003.78_current,current,
ne_ndot_0003.79,NE,ne_ndot,Nebraska Department of Transportation,0003.79,ne_ndot_version_0003.79_current,current,
ne_ndot_0003.81,NE,ne_ndot,Nebraska Department of Transportation,0003.81,ne_ndot_version_0003.81_current,current,
ne_ndot_0003.82,NE,ne_ndot,Nebraska Department of Transportation,0003.82,ne_ndot_version_0003.82_historical,historical,
ne_ndot_0003.83,NE,ne_ndot,Nebraska Department of Transportation,0003.83,ne_ndot_version_0003.83_historical,historical,
ne_ndot_0003.84,NE,ne_ndot,Nebraska Department of Transportation,0003.84,ne_ndot_version_0003.84_historical,historical,
ne_ndot_0003.85,NE,ne_ndot,Nebraska Department of Transportation,0003.85,ne_ndot_version_0003.85_historical,historical,
ne_ndot_0003.86,NE,ne_ndot,Nebraska Department of Transportation,0003.86,ne_ndot_version_0003.86_historical,historical,
ne_ndot_0003.87,NE,ne_ndot,Nebraska Department of Transportation,0003.87,ne_ndot_version_0003.87_historical,historical,
ne_ndot_0003.88,NE,ne_ndot,Nebraska Department of Transportation,0003.88,ne_ndot_version_0003.88_historical,historical,
ne_ndot_0003.95,NE,ne_ndot,Nebraska Department of Transportation,0003.95,ne_ndot_version_0003.95_current,current,
ne_ndot_0003.99,NE,ne_ndot,Nebraska Department of Transportation,0003.99,ne_ndot_version_0003.99_historical,historical,
ne_ndot_0005.00,NE,ne_ndot,Nebraska Department of Transportation,0005.00,ne_ndot_version_0005.00_current,current,
ne_ndot_0005.01,NE,ne_ndot,Nebraska Department of Transportation,0005.01,ne_ndot_version_0005.01_historical,historical,
ne_ndot_0005.02,NE,ne_ndot,Nebraska Department of Transportation,0005.02,ne_ndot_version_0005.02_current,current,
ne_ndot_0005.10,NE,ne_ndot,Nebraska Department of Transportation,0005.10,ne_ndot_version_0005.10_current,current,
ne_ndot_0005.11,NE,ne_ndot,Nebraska Department of Transportation,0005.11,ne_ndot_version_0005.11_historical,historical,
ne_ndot_0005.12,NE,ne_ndot,Nebraska Department of Transportation,0005.12,ne_ndot_version_0005.12_historical,historical,
ne_ndot_0005.50,NE,ne_ndot,Nebraska Department of Transportation,0005.50,ne_ndot_version_0005.50_current,current,
ne_ndot_0005.90,NE,ne_ndot,Nebraska Department of Transportation,0005.90,ne_ndot_version_0005.90_current,current,
ne_ndot_0005.91,NE,ne_ndot,Nebraska Department of Transportation,0005.91,ne_ndot_version_0005.91_historical,historical,
ne_ndot_0006.00,NE,ne_ndot,Nebraska Department of Transportation,0006.00,ne_ndot_version_0006.00_current,current,
ne_ndot_0006.01,NE,ne_ndot,Nebraska Department of Transportation,0006.01,ne_ndot_version_0006.01_historical,historical,
ne_ndot_0006.02,NE,ne_ndot,Nebraska Department of Transportation,0006.02,ne_ndot_version_0006.02_current,current,
ne_ndot_0006.03,NE,ne_ndot,Nebraska Department of Transportation,0006.03,ne_ndot_version_0006.03_historical,historical,
ne_ndot_0006.04,NE,ne_ndot,Nebraska Department of Transportation,0006.04,ne_ndot_version_0006.04_current,current,
ne_ndot_0006.06,NE,ne_ndot,Nebraska Department of Transportation,0006.06,ne_ndot_version_0006.06_current,current,
ne_ndot_0006.07,NE,ne_ndot,Nebraska Department of Transportation,0006.07,ne_ndot_version_0006.07_historical,historical,
ne_ndot_0006.08,NE,ne_ndot,Nebraska Department of Transportation,0006.08,ne_ndot_version_0006.08_current,current,
ne_ndot_0006.09,NE,ne_ndot,Nebraska Department of Transportation,0006.09,ne_ndot_version_0006.09_current,current,
ne_ndot_0006.10,NE,ne_ndot,Nebraska Department of Transportation,0006.10,ne_ndot_version_0006.10_current,current,
ne_ndot_0006.11,NE,ne_ndot,Nebraska Department of Transportation,0006.11,ne_ndot_version_0006.11_current,current,
ne_ndot_0006.12,NE,ne_ndot,Nebraska Department of Transportation,0006.12,ne_ndot_version_0006.12_current,current,
ne_ndot_0006.15,NE,ne_ndot,Nebraska Department of Transportation,0006.15,ne_ndot_version_0006.15_current,current,
ne_ndot_0006.25,NE,ne_ndot,Nebraska Department of Transportation,0006.25,ne_ndot_version_0006.25_current,current,
ne_ndot_0006.30,NE,ne_ndot,Nebraska Department of Transportation,0006.30,ne_ndot_version_0006.30_historical,historical,
ne_ndot_0006.31,NE,ne_ndot,Nebraska Department of Transportation,0006.31,ne_ndot_version_0006.31_historical,historical,
ne_ndot_0006.32,NE,ne_ndot,Nebraska Department of Transportation,0006.32,ne_ndot_version_0006.32_historical,historical,
ne_ndot_0007.00,NE,ne_ndot,Nebraska Department of Transportation,0007.00,ne_ndot_version_0007.00_current,current,
ne_ndot_0007.10,NE,ne_ndot,Nebraska Department of Transportation,0007.10,ne_ndot_version_0007.10_current,current,
ne_ndot_0009.00,NE,ne_ndot,Nebraska Department of Transportation,0009.00,ne_ndot_version_0009.00_current,current,
ne_ndot_0010.04,NE,ne_ndot,Nebraska Department of Transportation,0010.04,ne_ndot_version_0010.04_current,current,
ne_ndot_0020.00,NE,ne_ndot,Nebraska Department of Transportation,0020.00,ne_ndot_version_0020.00_current,current,
ne_ndot_0024.00,NE,ne_ndot,Nebraska Department of Transportation,0024.00,ne_ndot_version_0024.00_current,current,
ne_ndot_0024.02,NE,ne_ndot,Nebraska Department of Transportation,0024.02,ne_ndot_version_0024.02_current,current,
ne_ndot_0024.05,NE,ne_ndot,Nebraska Department of Transportation,0024.05,ne_ndot_version_0024.05_current,current,
ne_ndot_0025.00,NE,ne_ndot,Nebraska Department of Transportation,0025.00,ne_ndot_version_0025.00_current,current,
ne_ndot_0025.01,NE,ne_ndot,Nebraska Department of Transportation,0025.01,ne_ndot_version_0025.01_current,current,
ne_ndot_0025.05,NE,ne_ndot,Nebraska Department of Transportation,0025.05,ne_ndot_version_0025.05_current,current,
ne_ndot_0025.10,NE,ne_ndot,Nebraska Department of Transportation,0025.10,ne_ndot_version_0025.10_current,current,
ne_ndot_0025.11,NE,ne_ndot,Nebraska Department of Transportation,0025.11,ne_ndot_version_0025.11_current,current,
ne_ndot_0025.12,NE,ne_ndot,Nebraska Department of Transportation,0025.12,ne_ndot_version_0025.12_current,current,
ne_ndot_0025.25,NE,ne_ndot,Nebraska Department of Transportation,0025.25,ne_ndot_version_0025.25_current,current,
ne_ndot_0030.00,NE,ne_ndot,Nebraska Department of Transportation,0030.00,ne_ndot_version_0030.00_current,current,
ne_ndot_0030.01,NE,ne_ndot,Nebraska Department of Transportation,0030.01,ne_ndot_version_0030.01_current,current,
ne_ndot_0030.02,NE,ne_ndot,Nebraska Department of Transportation,0030.02,ne_ndot_version_0030.02_current,current,
ne_ndot_0030.10,NE,ne_ndot,Nebraska Department of Transportation,0030.10,ne_ndot_version_0030.10_current,current,
ne_ndot_0030.11,NE,ne_ndot,Nebraska Department of Transportation,0030.11,ne_ndot_version_0030.11_historical,historical,
ne_ndot_0030.20,NE,ne_ndot,Nebraska Department of Transportation,0030.20,ne_ndot_version_0030.20_current,current,
ne_ndot_0030.30,NE,ne_ndot,Nebraska Department of Transportation,0030.30,ne_ndot_version_0030.30_current,current,
ne_ndot_0030.40,NE,ne_ndot,Nebraska Department of Transportation,0030.40,ne_ndot_version_0030.40_current,current,
ne_ndot_0030.50,NE,ne_ndot,Nebraska Department of Transportation,0030.50,ne_ndot_version_0030.50_current,current,
ne_ndot_0030.51,NE,ne_ndot,Nebraska Department of Transportation,0030.51,ne_ndot_version_0030.51_current,current,
ne_ndot_0030.60,NE,ne_ndot,Nebraska Department of Transportation,0030.60,ne_ndot_version_0030.60_current,current,
ne_ndot_0030.70,NE,ne_ndot,Nebraska Department of Transportation,0030.70,ne_ndot_version_0030.70_current,current,
ne_ndot_0030.71,NE,ne_ndot,Nebraska Department of Transportation,0030.71,ne_ndot_version_0030.71_current,current,
ne_ndot_0030.80,NE,ne_ndot,Nebraska Department of Transportation,0030.80,ne_ndot_version_0030.80_current,current,
ne_ndot_0030.81,NE,ne_ndot,Nebraska Department of Transportation,0030.81,ne_ndot_version_0030.81_current,current,
ne_ndot_0030.82,NE,ne_ndot,Nebraska Department of Transportation,0030.82,ne_ndot_version_0030.82_current,current,
ne_ndot_0030.83,NE,ne_ndot,Nebraska Department of Transportation,0030.83,ne_ndot_version_0030.83_current,current,
ne_ndot_0030.84,NE,ne_ndot,Nebraska Department of Transportation,0030.84,ne_ndot_version_0030.84_current,current,
ne_ndot_0030.90,NE,ne_ndot,Nebraska Department of Transportation,0030.90,ne_ndot_version_0030.90_current,current,
ne_ndot_0030.99,NE,ne_ndot,Nebraska Department of Transportation,0030.99,ne_ndot_version_0030.99_historical,historical,
ne_ndot_0031.01,NE,ne_ndot,Nebraska Department of Transportation,0031.01,ne_ndot_version_0031.01_historical,historical,
ne_ndot_0031.10,NE,ne_ndot,Nebraska Department of Transportation,0031.10,ne_ndot_version_0031.10_current,current,
ne_ndot_0031.11,NE,ne_ndot,Nebraska Department of Transportation,0031.11,ne_ndot_version_0031.11_current,current,
ne_ndot_0031.12,NE,ne_ndot,Nebraska Department of Transportation,0031.12,ne_ndot_version_0031.12_current,current,
ne_ndot_0031.13,NE,ne_ndot,Nebraska Department of Transportation,0031.13,ne_ndot_version_0031.13_current,current,
ne_ndot_0090.00,NE,ne_ndot,Nebraska Department of Transportation,0090.00,ne_ndot_version_0090.00_current,current,
ne_ndot_0095.00,NE,ne_ndot,Nebraska Department of Transportation,0095.00,ne_ndot_version_0095.00_current,current,
ne_ndot_0095.05,NE,ne_ndot,Nebraska Department of Transportation,0095.05,ne_ndot_version_0095.05_current,current,
ne_ndot_0095.10,NE,ne_ndot,Nebraska Department of Transportation,0095.10,ne_ndot_version_0095.10_current,current,
ne_ndot_0096.00,NE,ne_ndot,Nebraska Department of Transportation,0096.00,ne_ndot_version_0096.00_current,current,
ne_ndot_0096.05,NE,ne_ndot,Nebraska Department of Transportation,0096.05,ne_ndot_version_0096.05_current,current,
ne_ndot_0096.06,NE,ne_ndot,Nebraska Department of Transportation,0096.06,ne_ndot_version_0096.06_current,current,
ne_ndot_0096.07,NE,ne_ndot,Nebraska Department of Transportation,0096.07,ne_ndot_version_0096.07_current,current,
ne_ndot_0096.10,NE,ne_ndot,Nebraska Department of Transportation,0096.10,ne_ndot_version_0096.10_current,current,
ne_ndot_0096.11,NE,ne_ndot,Nebraska Department of Transportation,0096.11,ne_ndot_version_0096.11_current,current,
ne_ndot_0096.15,NE,ne_ndot,Nebraska Department of Transportation,0096.15,ne_ndot_version_0096.15_current,current,
ne_ndot_0096.20,NE,ne_ndot,Nebraska Department of Transportation,0096.20,ne_ndot_version_0096.20_current,current,
ne_ndot_0096.21,NE,ne_ndot,Nebraska Department of Transportation,0096.21,ne_ndot_version_0096.21_current,current,
ne_ndot_0097.00,NE,ne_ndot,Nebraska Department of Transportation,0097.00,ne_ndot_version_0097.00_current,current,
ne_ndot_0097.10,NE,ne_ndot,Nebraska Department of Transportation,0097.10,ne_ndot_version_0097.10_current,current,
ne_ndot_0099.00,NE,ne_ndot,Nebraska Department of Transportation,0099.00,ne_ndot_version_0099.00_current,current,
ne_ndot_0099.09,NE,ne_ndot,Nebraska Department of Transportation,0099.09,ne_ndot_version_0099.09_current,current,
ne_ndot_0810.01,NE,ne_ndot,Nebraska Department of Transportation,0810.01,ne_ndot_version_0810.01_historical,historical,
ne_ndot_1000.00,NE,ne_ndot,Nebraska Department of Transportation,1000.00,ne_ndot_version_1000.00_current,current,
ne_ndot_1000.01,NE,ne_ndot,Nebraska Department of Transportation,1000.01,ne_ndot_version_1000.01_historical,historical,
ne_ndot_1000.02,NE,ne_ndot,Nebraska Department of Transportation,1000.02,ne_ndot_version_1000.02_historical,historical,
ne_ndot_1000.03,NE,ne_ndot,Nebraska Department of Transportation,1000.03,ne_ndot_version_1000.03_historical,historical,
ne_ndot_1000.04,NE,ne_ndot,Nebraska Department of Transportation,1000.04,ne_ndot_version_1000.04_historical,historical,
ne_ndot_1000.05,NE,ne_ndot,Nebraska Department of Transportation,1000.05,ne_ndot_version_1000.05_historical,historical,
ne_ndot_1000.06,NE,ne_ndot,Nebraska Department of Transportation,1000.06,ne_ndot_version_1000.06_historical,historical,
