agency_item_version_id,agency_item_id,effective_from,effective_to,official_description,official_abbreviated_description,official_unit,spec_reference_code,source_id,is_current
ne_ndot_version_0001.00_current,ne_ndot_0001.00,,,SURVEILLANCE OF TEMPORARY TRAFFIC CONTROL DEVICES,,CAL DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.04_current,ne_ndot_0001.04,,,ENDANGERED SPECIES DAILY SURVEYOR,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.05_historical,ne_ndot_0001.05,,,BRIDGE DECK SURVEILLANCE,,DAY,,ne_ndot_aup_july_june_2021_2022,false
ne_ndot_version_0001.06_current,ne_ndot_0001.06,,,VERTICAL PANELS,,BARR DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.07_historical,ne_ndot_0001.07,,,SURVEILLANCE OF TEMPORARY TRAFFIC CONTROL DEVICES,,DAY,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0001.08_current,ne_ndot_0001.08,,,"BARRICADE, TYPE II",,BARR DAY,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.09_historical,ne_ndot_0001.09,,,"BARRICADE, TYPE II",,BDAY,,ne_ndot_aup_july_june_2020_2021,false
ne_ndot_version_0001.10_current,ne_ndot_0001.10,,,"BARRICADE, TYPE III",,BARR DAY,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.11_historical,ne_ndot_0001.11,,,PUBLIC RELATIONS SPOKESPERSON,,LS,,ne_ndot_aup_calendar_2022,false
ne_ndot_version_0001.20_current,ne_ndot_0001.20,,,"BARRICADE, TYPE III",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.30_current,ne_ndot_0001.30,,,TYPE B HIGH INTENSITY WARNING LIGHT,,LIGHT DAY,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.45_current,ne_ndot_0001.45,,,REFLECTORIZED PLASTIC DRUM,,BARR DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.46_current,ne_ndot_0001.46,,,REFLECTORIZED CONE,,BARR DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.50_historical,ne_ndot_0001.50,,,FLAGGING,,DAY,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0001.51_historical,ne_ndot_0001.51,,,SHOULDER CLOSURE 2-LANE ROADWAY,,DAY,,ne_ndot_aup_calendar_2023,false
ne_ndot_version_0001.52_historical,ne_ndot_0001.52,,,SHOULDER CLOSURE 4-LANE ROADWAY,,DAY,,ne_ndot_aup_calendar_2023,false
ne_ndot_version_0001.53_historical,ne_ndot_0001.53,,,LANE CLOSURE 2-LANE ROADWAY,,DAY,,ne_ndot_aup_calendar_2023,false
ne_ndot_version_0001.54_historical,ne_ndot_0001.54,,,LANE CLOSURE 4-LANE ROADWAY,,DAY,,ne_ndot_aup_calendar_2023,false
ne_ndot_version_0001.75_current,ne_ndot_0001.75,,,TEMPORARY SIGN DAY,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.85_current,ne_ndot_0001.85,,,SIGN DAY,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.90_current,ne_ndot_0001.90,,,SIGN DAY,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0001.91_historical,ne_ndot_0001.91,,,BARRICADE FURNISHED SIGN DAY,,EACH,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0001.97_historical,ne_ndot_0001.97,,,BARRICADE SIGN DAY,,EACH,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0001.99_current,ne_ndot_0001.99,,,CONTRACTOR FURNISHED SIGN DAY,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.01_historical,ne_ndot_0002.01,,,PERMANENT SIGNING,,EACH,,ne_ndot_aup_calendar_2023,false
ne_ndot_version_0002.08_historical,ne_ndot_0002.08,,,"4"" YELLOW REMOVABLE WET REFLECTIVE TAPE",,LF,,ne_ndot_aup_july_june_2018_2019,false
ne_ndot_version_0002.09_historical,ne_ndot_0002.09,,,"4"" WHITE REMOVABLE WET REFLECTIVE TAPE",,LF,,ne_ndot_aup_july_june_2018_2019,false
ne_ndot_version_0002.11_historical,ne_ndot_0002.11,,,"4"" BLACK REMOVABLE WET REFLECTIVE TAPE",,LF,,ne_ndot_aup_calendar_2020,false
ne_ndot_version_0002.12_current,ne_ndot_0002.12,,,INSTALL OVERHEAD DETOUR SIGN,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.14_current,ne_ndot_0002.14,,,INSTALL DETOUR OVERLAY PANEL,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.17_historical,ne_ndot_0002.17,,,"4"" BLACK REMOVABLE TAPE, TYPE 4",,LF,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0002.18_historical,ne_ndot_0002.18,,,"4"" WHITE REMOVABLE WET REFLECTIVE TAPE, TYPE 4",,LF,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0002.19_historical,ne_ndot_0002.19,,,"4"" YELLOW REMOVABLE WET REFLECTIVE TAPE, TYPE 4",,LF,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0002.20_current,ne_ndot_0002.20,,,OBJECT MARKER,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.26_current,ne_ndot_0002.26,,,"WRONG WAY ARROW, TEMPORARY PAVEMENT MARKING, TYPE 2",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.27_current,ne_ndot_0002.27,,,REMOVABLE WET REFLECTIVE TAPE,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.28_current,ne_ndot_0002.28,,,TEMPORARY PAVEMENT MARKING REMOVAL,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.30_current,ne_ndot_0002.30,,,PAVEMENT MARKING REMOVAL,,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.31_current,ne_ndot_0002.31,,,TEMPORARY PAVEMENT MARKING,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.32_current,ne_ndot_0002.32,,,PAVEMENT MARKING REMOVAL,,SQ FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.33_current,ne_ndot_0002.33,,,TEMPORARY PAVEMENT MARKING,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.34_historical,ne_ndot_0002.34,,,"REMOVE MARKING LESS THAN 8""",,LF,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0002.35_current,ne_ndot_0002.35,,,TEMPORARY PAVEMENT MARKING,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.36_historical,ne_ndot_0002.36,,,"REMOVE MARKING GREATER THAN 8""",,LF,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0002.37_current,ne_ndot_0002.37,,,TEMPORARY PAVEMENT MARKING,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.38_current,ne_ndot_0002.38,,,"TEMPORARY PAVEMENT MARKING, TYPE I",,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.39_current,ne_ndot_0002.39,,,"TEMPORARY PAVEMENT MARKING, TYPE II",,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.40_current,ne_ndot_0002.40,,,TEMPORARY SOLID LINES,,STATION,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.41_current,ne_ndot_0002.41,,,"TEMPORARY PAVEMENT MARKING , TYPE III",,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.43_current,ne_ndot_0002.43,,,"TEMPORARY PAVEMENT MARKING, TYPE II BLACK",,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.44_current,ne_ndot_0002.44,,,"TEMPORARY PAVEMENT MARKING, TYPE PAINT",,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.45_current,ne_ndot_0002.45,,,TEMPORARY BROKEN LINES,,STATION,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.46_current,ne_ndot_0002.46,,,"TEMPORARY PAVEMENT MARKING, TYPE RPM",,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.47_current,ne_ndot_0002.47,,,TEMPORARY PAVEMENT MARKING SURFACE PREPARATION,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.48_current,ne_ndot_0002.48,,,TEMPORARY RAISED PAVEMENT MARKER,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.49_current,ne_ndot_0002.49,,,RAISED PAVEMENT MARKER,,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.50_current,ne_ndot_0002.50,,,INSTALL RAISED PAVEMENT MARKER,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.51_current,ne_ndot_0002.51,,,RAISED PAVEMENT MARKER ADHESIVE MATERIAL,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.52_current,ne_ndot_0002.52,,,"TEMPORARY PAVEMENT MARKING, TYPE RPM",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.53_current,ne_ndot_0002.53,,,RAISED PAVEMENT MARKER,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.55_current,ne_ndot_0002.55,,,OVERLAY BROKEN LINES,,STATION,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.60_current,ne_ndot_0002.60,,,OVERLAY SOLID LINES,,STATION,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.61_current,ne_ndot_0002.61,,,PLOWABLE PAVEMENT MARKER,,EACH,419.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.63_current,ne_ndot_0002.63,,,PLOWABLE PAVEMENT MARKER REFLECTOR,,EACH,419.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.64_current,ne_ndot_0002.64,,,PLOWABLE RAISED PAVEMENT MARKER REFLECTOR,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.68_historical,ne_ndot_0002.68,,,POTHOLING FOR UTILITIES,,HOUR,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0002.70_current,ne_ndot_0002.70,,,PERMANENT PAVEMENT MARKING,,STATION,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.75_current,ne_ndot_0002.75,,,PERMANENT PAVEMENT MARKING,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.76_current,ne_ndot_0002.76,,,"PERMANENT PAVEMENT MARKING, PAINT",,LIN FT,423.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.77_historical,ne_ndot_0002.77,,,PERMANENT PAVEMENT MARKING,,SF,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0002.78_current,ne_ndot_0002.78,,,PERMANENT PAVEMENT MARKING SURFACE PREPARATION,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.79_historical,ne_ndot_0002.79,,,"PAVEMENT MARKING, SURFACE PREPARATION",,LF,,ne_ndot_aup_july_june_2019_2020,false
ne_ndot_version_0002.80_current,ne_ndot_0002.80,,,INSTALLING TUBULAR POST,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.81_historical,ne_ndot_0002.81,,,REMOVE AND SALVAGE TUBULAR POST CURB SYSTEM,,LF,,ne_ndot_aup_calendar_2024,false
ne_ndot_version_0002.83_current,ne_ndot_0002.83,,,RELOCATE TUBULAR POST CURB SYSTEM,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.84_current,ne_ndot_0002.84,,,TUBULAR POST CURB SYSTEM,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.85_current,ne_ndot_0002.85,,,TUBULAR POST,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.86_current,ne_ndot_0002.86,,,OPPOSING LANE DIVIDER,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.87_current,ne_ndot_0002.87,,,CHANNELIZING BLOCK,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.88_current,ne_ndot_0002.88,,,GROUND SLEEVE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.90_current,ne_ndot_0002.90,,,FLASHING ARROW PANEL,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0002.97_current,ne_ndot_0002.97,,,FLASHING ARROW PANEL,,DAY,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.00_current,ne_ndot_0003.00,,,SMARTZONE SYSTEM,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.01_current,ne_ndot_0003.01,,,PORTABLE SMARTZONE VIDEO CAMERA,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.02_current,ne_ndot_0003.02,,,SMARTZONE TECHNICIAN,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.04_historical,ne_ndot_0003.04,,,PORTABLE DYNAMIC MESSAGE BOARDS,,DAY,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0003.05_current,ne_ndot_0003.05,,,PORTABLE CHANGEABLE MESSAGE SIGN,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.06_current,ne_ndot_0003.06,,,CHANGEABLE MESSAGE SIGN,,DAY,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.10_current,ne_ndot_0003.10,,,FLAGGING,,DAY,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.11_historical,ne_ndot_0003.11,,,FLAGGING 24 HOUR,,DAY,,ne_ndot_aup_july_june_2022_2023,false
ne_ndot_version_0003.12_current,ne_ndot_0003.12,,,RAILROAD FLAGGING,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.13_current,ne_ndot_0003.13,,,RAILROAD FLAGGING,,HOUR,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.15_current,ne_ndot_0003.15,,,RAILROAD INSURANCE,,LUMP SUM,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.20_current,ne_ndot_0003.20,,,FURNISHING AND OPERATING PILOT VEHICLE,,DAY,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.30_current,ne_ndot_0003.30,,,PORTABLE LIGHT PLANT,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.34_current,ne_ndot_0003.34,,,MODIFIED CONCRETE PROTECTION BARRIERS,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.35_current,ne_ndot_0003.35,,,MOBILE TRAFFIC CONTROL OPERATION,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.38_current,ne_ndot_0003.38,,,FURNISHING AND OPERATING TRUCK MOUNTED ATTENUATOR SYSTEM,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.39_historical,ne_ndot_0003.39,,,FURNISHING AND OPERATING TRUCK MOUNTED ATTENUATOR,,DAY,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0003.40_current,ne_ndot_0003.40,,,TRUCK MOUNTED ATTENUATOR SYSTEM,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.42_current,ne_ndot_0003.42,,,OPERATING TRUCK MOUNTED ATTENUATOR,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.43_current,ne_ndot_0003.43,,,FURNISHING AND OPERATING TRUCK MOUNTED ATTENUATOR SYSTEM,,LUMP SUM,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.44_current,ne_ndot_0003.44,,,RESET CONCRETE PROTECTION BARRIER,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.45_current,ne_ndot_0003.45,,,CONCRETE BARRIER TRANSITION,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.47_current,ne_ndot_0003.47,,,REMOVE CONCRETE PROTECTION BARRIER,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.48_current,ne_ndot_0003.48,,,REPAIR CONCRETE PROTECTION BARRIER,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.49_current,ne_ndot_0003.49,,,REMOVE CONCRETE PROTECTION BARRIER,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.50_current,ne_ndot_0003.50,,,CONCRETE PROTECTION BARRIER,,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.51_current,ne_ndot_0003.51,,,INSTALL CONCRETE PROTECTION BARRIER,,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.53_current,ne_ndot_0003.53,,,TEMPORARY GLARE SCREEN,,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.54_current,ne_ndot_0003.54,,,INSTALL CONCRETE PROTECTION BARRIER,,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.55_current,ne_ndot_0003.55,,,INSTALL GLARE SCREEN,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.56_current,ne_ndot_0003.56,,,RELOCATE CONCRETE PROTECTION BARRIER,,LIN FT,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.57_current,ne_ndot_0003.57,,,RELOCATE INERTIAL BARRIER SYSTEM,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.58_current,ne_ndot_0003.58,,,INERTIAL BARRIER SYSTEM,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.60_current,ne_ndot_0003.60,,,INSTALL ENERGY ABSORPTION SYSTEM,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.62_current,ne_ndot_0003.62,,,CONNECTING PINS FOR CONCRETE BARRIER,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.63_current,ne_ndot_0003.63,,,GLARE SCREEN,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.64_current,ne_ndot_0003.64,,,REPLACEMENT MODULE,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.65_current,ne_ndot_0003.65,,,ENERGY ABSORPTION SYSTEM,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.66_current,ne_ndot_0003.66,,,INERTIAL BARRIER SYSTEM,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.67_historical,ne_ndot_0003.67,,,REPLACEMENT MODULE,,EACH,,ne_ndot_aup_calendar_2019,false
ne_ndot_version_0003.68_historical,ne_ndot_0003.68,,,MOVABLE BARRIER SYSTEM,,LF,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0003.70_current,ne_ndot_0003.70,,,TEMPORARY RUMBLE STRIP,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.72_historical,ne_ndot_0003.72,,,SHORT TERM TEMPORARY TRAFFIC SIGNAL,,DAY,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0003.73_historical,ne_ndot_0003.73,,,TEMPORARY TRAFFIC SIGNAL WITH WAIT TIME DISPLAY,,EACH,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0003.74_current,ne_ndot_0003.74,,,TEMPORARY TRAFFIC SIGNAL,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.75_current,ne_ndot_0003.75,,,TEMPORARY TRAFFIC SIGNAL,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.76_current,ne_ndot_0003.76,,,TEMPORARY TRAFFIC SIGNAL,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.77_current,ne_ndot_0003.77,,,TEMPORARY TRAFFIC SIGNAL,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.78_current,ne_ndot_0003.78,,,TEMPORARY TRAFFIC SIGNAL,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.79_current,ne_ndot_0003.79,,,TEMPORARY TRAFFIC SIGNAL,,EACH,422.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.81_current,ne_ndot_0003.81,,,RELOCATE TEMPORARY TRAFFIC SIGNAL,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.82_historical,ne_ndot_0003.82,,,REMOVE TEMPORARY TRAFFIC SIGNAL,,LS,,ne_ndot_aup_july_june_2023_2024,false
ne_ndot_version_0003.83_historical,ne_ndot_0003.83,,,REMOVE TEMPORARY TRAFFIC SIGNAL,,LS,,ne_ndot_aup_july_june_2018_2019,false
ne_ndot_version_0003.84_historical,ne_ndot_0003.84,,,REMOVE TEMPORARY TRAFFIC SIGNAL,,LS,,ne_ndot_aup_july_june_2018_2019,false
ne_ndot_version_0003.85_historical,ne_ndot_0003.85,,,TEMPORARY RADAR VEHICLE-DETECTION SYSTEM AT,,LS,,ne_ndot_aup_july_june_2020_2021,false
ne_ndot_version_0003.86_historical,ne_ndot_0003.86,,,TEMPORARY RADAR VEHICLE-DETECTION SYSTEM AT,,LS,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_0003.87_historical,ne_ndot_0003.87,,,TEMPORARY RADAR VEHICLE DETECTION SYSTEM AT,,LS,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_0003.88_historical,ne_ndot_0003.88,,,TEMPORARY,,LS,,ne_ndot_aup_july_june_2022_2023,false
ne_ndot_version_0003.95_current,ne_ndot_0003.95,,,TOWING,,HOUR,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0003.99_historical,ne_ndot_0003.99,,,PEDESTRIAN SHUTTLE SERVICE,,DAY,,ne_ndot_aup_calendar_2025,false
ne_ndot_version_0005.00_current,ne_ndot_0005.00,,,TRAFFIC CONTROL,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0005.01_historical,ne_ndot_0005.01,,,TRAFFIC CONTROL,,LS,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0005.02_current,ne_ndot_0005.02,,,TRAFFIC CONTROL,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0005.10_current,ne_ndot_0005.10,,,TRAFFIC CONTROL MANAGEMENT,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0005.11_historical,ne_ndot_0005.11,,,TRAFFIC CONTROL MANAGEMENT DEFICIENCY,,DAY,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0005.12_historical,ne_ndot_0005.12,,,SURVEILLANCE OF TEMPORARY TRAFFIC CONTROL DEVICES DEFICIENCY,,DAY,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_0005.50_current,ne_ndot_0005.50,,,TRAFFIC CONTROL MANAGEMENT ASSESSMENT,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0005.90_current,ne_ndot_0005.90,,,SANDBLASTING,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0005.91_historical,ne_ndot_0005.91,,,SANDBLASTING,,SF,,ne_ndot_aup_july_june_2023_2024,false
ne_ndot_version_0006.00_current,ne_ndot_0006.00,,,INCENTIVE - HEAD-TO-HEAD DAY,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.01_historical,ne_ndot_0006.01,,,LANE RENTAL INCENTIVE,,EACH,,ne_ndot_aup_july_june_2020_2021,false
ne_ndot_version_0006.02_current,ne_ndot_0006.02,,,DISINCENTIVE - HEAD-TO-HEAD DAY,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.03_historical,ne_ndot_0006.03,,,LANE RENTAL DISINCENTIVE,,EACH,,ne_ndot_aup_july_june_2020_2021,false
ne_ndot_version_0006.04_current,ne_ndot_0006.04,,,LANE CLOSURE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.06_current,ne_ndot_0006.06,,,INSTALL LANE CLOSURE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.07_historical,ne_ndot_0006.07,,,LANE RENTAL ASSESSMENT,,LMD,,ne_ndot_aup_july_june_2020_2021,false
ne_ndot_version_0006.08_current,ne_ndot_0006.08,,,REMOVE LANE CLOSURE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.09_current,ne_ndot_0006.09,,,INSTALLATION OF LANE CLOSURE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.10_current,ne_ndot_0006.10,,,LANE CLOSURE,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.11_current,ne_ndot_0006.11,,,LANE CLOSURE SHIFT,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.12_current,ne_ndot_0006.12,,,TEMPORARY CLOSURE,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.15_current,ne_ndot_0006.15,,,HAUL,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.25_current,ne_ndot_0006.25,,,STEEL COST ADJUSTMENT,,LUMP SUM,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0006.30_historical,ne_ndot_0006.30,,,ROAD CLOSURE INCENTIVE,,EACH,,ne_ndot_aup_july_june_2019_2020,false
ne_ndot_version_0006.31_historical,ne_ndot_0006.31,,,ROAD CLOSURE DISINCENTIVE,,EACH,,ne_ndot_aup_july_june_2019_2020,false
ne_ndot_version_0006.32_historical,ne_ndot_0006.32,,,ROAD CLOSURE ASSESSMENT,,DAY,,ne_ndot_aup_july_june_2019_2020,false
ne_ndot_version_0007.00_current,ne_ndot_0007.00,,,BONUS,,LUMP SUM,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0007.10_current,ne_ndot_0007.10,,,24 HOUR EMERGENCY MANAGEMENT,,DAY,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0009.00_current,ne_ndot_0009.00,,,PERMANENT BARRICADE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0010.04_current,ne_ndot_0010.04,,,FIELD OFFICE,,EACH,901.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0020.00_current,ne_ndot_0020.00,,,TRAINING,,HOUR,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0024.00_current,ne_ndot_0024.00,,,TRIBAL EMPLOYMENT RIGHTS OFFICE (TERO) TAX,,LUMP SUM,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0024.02_current,ne_ndot_0024.02,,,TAX,,LUMP SUM,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_0024.05_current,ne_ndot_0024.05,,,CONSTRUCTION TAX,,LUMP SUM,,ne_ndot_english_standard_item_list_2010,true
