bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_pikes_peak_sidewalks_20230403_row_0036,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,36,FHU-PIKES-PEAK-SW,28,403,CDOT,403,HOT MIX ASPHALT (PATCHING) (ASPHALT),403-00720,HOT MIX ASPHALT (PATCHING) (ASPHALT),Ton,TON,98,,286.70,403-00720,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0037,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,37,FHU-PIKES-PEAK-SW,29,412,CDOT,412,CONCRETE PAVEMENT (8 INCH) (DOWELED),412,CONCRETE PAVEMENT (8 INCH) (DOWELED),Square Yard,SY,523,,128.30,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0038,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,38,FHU-PIKES-PEAK-SW,30,412,CDOT,412,CONCRETE PAVEMENT (8 INCH) (DOWELED) (SPECIAL),412,CONCRETE PAVEMENT (8 INCH) (DOWELED) (SPECIAL),Square Yard,SY,58,,131.85,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0039,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,39,FHU-PIKES-PEAK-SW,31,412,CDOT,412,CONCRETE PAVEMENT (10 INCH) (DOWELED),412,CONCRETE PAVEMENT (10 INCH) (DOWELED),Square Yard,SY,238,,159.25,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0040,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,40,FHU-PIKES-PEAK-SW,32,412,CDOT,412,CONCRETE PAVEMENT (10 INCH) (DOWELED) (SPECIAL),412,CONCRETE PAVEMENT (10 INCH) (DOWELED) (SPECIAL),Square Yard,SY,238,,163.85,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0041,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,41,FHU-PIKES-PEAK-SW,33,601,CDOT,601,CONCRETE CLASS B (MISCELLANEOUS),601-01025,CONCRETE CLASS B (MISCELLANEOUS),Cubic Yard,CY,0.6,,4175.00,601-01025,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0042,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,42,FHU-PIKES-PEAK-SW,34,603,CDOT,603,15 INCH PLASTIC PIPE SEWER (POLYVINYL CHLORIDE),603,15 INCH PLASTIC PIPE SEWER (POLYVINYL CHLORIDE),Linear Foot/Feet,LINEAR FOOT/FEET,717,,132.50,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0043,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,43,FHU-PIKES-PEAK-SW,35,604,CDOT,604,INLET TYPE 16 (5 FOOT),604-16005,INLET TYPE 16 (5 FOOT),Each,EACH,1,,8530.00,604-16005,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0044,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,44,FHU-PIKES-PEAK-SW,36,604,CDOT,604,INLET TYPE R L 5 (5 FOOT),604-19105,INLET TYPE R L 5 (5 FOOT),Each,EACH,7,,9737.50,604-19105,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0045,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,45,FHU-PIKES-PEAK-SW,37,604,CDOT,604,MANHOLE SLAB BASE (5 FOOT),604-30005,MANHOLE SLAB BASE (5 FOOT),Each,EACH,3,,10450.00,604-30005,matched,2023-04-03,,,
