bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_lincoln_jordan_20250218_row_0028,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,28,FHU-LINCOLN-JORDAN,26,206-00100,CDOT,206-00100,STRUCTURE BACKFILL (CLASS 1),206-00100,STRUCTURE BACKFILL (CLASS 1),Cubic Yard,CY,1557,40.00,59.37,206-00100,matched,2025-02-18,1557,,
fhu_lincoln_jordan_20250218_row_0029,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,29,FHU-LINCOLN-JORDAN,27,206-00360,CDOT,206-00360,MECHANICAL REINFORCEMENT OF SOIL,206-00360,MECHANICAL REINFORCEMENT OF SOIL,Cubic Yard,CY,758,20.00,32.20,206-00360,matched,2025-02-18,758,,
fhu_lincoln_jordan_20250218_row_0030,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,30,FHU-LINCOLN-JORDAN,28,206-00510,CDOT,206-00510,FILTER MATERIAL (CLASS A),206-00510,FILTER MATERIAL (CLASS A),Cubic Yard,CY,506,125.00,133.14,206-00510,matched,2025-02-18,506,,
fhu_lincoln_jordan_20250218_row_0031,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,31,FHU-LINCOLN-JORDAN,29,207-00205,CDOT,207-00205,TOPSOIL (6 INCH),207-00205,TOPSOIL (6 INCH),Cubic Yard,CY,6335,30.00,16.67,207-00205,matched,2025-02-18,6335,,
fhu_lincoln_jordan_20250218_row_0032,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,32,FHU-LINCOLN-JORDAN,30,207-00405,CDOT,207-00405,TOPSOIL (SPECIAL),207-00405,TOPSOIL (SPECIAL),Cubic Yard,CY,600,40.00,59.79,207-00405,matched,2025-02-18,600,,
fhu_lincoln_jordan_20250218_row_0033,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,33,FHU-LINCOLN-JORDAN,31,208,CDOT,208,CONCRETE WASHOUT AREA (PORTABLE),208,CONCRETE WASHOUT AREA (PORTABLE),Each,EACH,4,3200.00,6155.96,,source_cdot_prefix_only,2025-02-18,4,,
fhu_lincoln_jordan_20250218_row_0034,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,34,FHU-LINCOLN-JORDAN,32,208,CDOT,208,VEHICLE TRACKING CONTROL (PORTABLE),208,VEHICLE TRACKING CONTROL (PORTABLE),Each,EACH,8,5000.00,7187.20,,source_cdot_prefix_only,2025-02-18,8,,
fhu_lincoln_jordan_20250218_row_0035,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,35,FHU-LINCOLN-JORDAN,33,208,CDOT,208,SEEDING (NATIVE) DRILL,208,SEEDING (NATIVE) DRILL,Acre,ACRE,6.6,2500.00,604.74,,source_cdot_prefix_only,2025-02-18,6.6,,
fhu_lincoln_jordan_20250218_row_0036,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,36,FHU-LINCOLN-JORDAN,34,208,CDOT,208,SEEDING (NATIVE) BROADCAST,208,SEEDING (NATIVE) BROADCAST,Acre,ACRE,0.3,2000.00,1045.29,,source_cdot_prefix_only,2025-02-18,0.3,,
fhu_lincoln_jordan_20250218_row_0037,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,37,FHU-LINCOLN-JORDAN,35,208,CDOT,208,MULCHING (WEED FREE),208,MULCHING (WEED FREE),Acre,ACRE,6.9,3500.00,1192.21,,source_cdot_prefix_only,2025-02-18,6.9,,
fhu_lincoln_jordan_20250218_row_0038,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,38,FHU-LINCOLN-JORDAN,36,208,CDOT,208,CONSTRUCTION FENCE,208,CONSTRUCTION FENCE,Linear Foot/Feet,LINEAR FOOT/FEET,6000,5.00,3.04,,source_cdot_prefix_only,2025-02-18,6000,,
fhu_lincoln_jordan_20250218_row_0039,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,39,FHU-LINCOLN-JORDAN,37,208,CDOT,208,CULVERT PROTECTION,208,CULVERT PROTECTION,Each,EACH,14,500.00,217.56,,source_cdot_prefix_only,2025-02-18,14,,
fhu_lincoln_jordan_20250218_row_0040,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,40,FHU-LINCOLN-JORDAN,38,208,CDOT,208,PORTABLE TOILET PROTECTION,208,PORTABLE TOILET PROTECTION,Each,EACH,4,500.00,69.19,,source_cdot_prefix_only,2025-02-18,4,,
fhu_lincoln_jordan_20250218_row_0041,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,41,FHU-LINCOLN-JORDAN,39,208,CDOT,208,SILT FENCE,208,SILT FENCE,Linear Foot/Feet,LINEAR FOOT/FEET,1682,2.00,2.13,,source_cdot_prefix_only,2025-02-18,1682,,
fhu_lincoln_jordan_20250218_row_0042,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,42,FHU-LINCOLN-JORDAN,40,208,CDOT,208,REMOVAL AND DISPOSAL OF SEDIMENT (EQUIPMENT),208-00105,REMOVAL AND DISPOSAL OF SEDIMENT (EQUIPMENT),Hour,HOUR,80,175.00,120.15,208-00105,matched,2025-02-18,80,,
fhu_lincoln_jordan_20250218_row_0043,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,43,FHU-LINCOLN-JORDAN,41,208,CDOT,208,EROSION CONTROL MANAGEMENT,208-00207,EROSION CONTROL MANAGEMENT,Day,DAY,300,45.00,207.82,208-00207,matched,2025-02-18,300,,
fhu_lincoln_jordan_20250218_row_0044,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,44,FHU-LINCOLN-JORDAN,42,208,CDOT,208,INLET PROTECTION FOR AREA INLETS NOT IN PAVEMENT,208,INLET PROTECTION FOR AREA INLETS NOT IN PAVEMENT,Each,EACH,12,250.00,463.52,,source_cdot_prefix_only,2025-02-18,12,,
fhu_lincoln_jordan_20250218_row_0045,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,45,FHU-LINCOLN-JORDAN,43,208,CDOT,208,INLET PROTECTION FOR AREA INLETS IN PAVEMENT,208,INLET PROTECTION FOR AREA INLETS IN PAVEMENT,Each,EACH,7,250.00,400.33,,source_cdot_prefix_only,2025-02-18,7,,
fhu_lincoln_jordan_20250218_row_0046,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,46,FHU-LINCOLN-JORDAN,44,208,CDOT,208,INLET PROTECTION CURB ON-GRADE TYPE R INLET,208,INLET PROTECTION CURB ON-GRADE TYPE R INLET,Each,EACH,63,250.00,220.16,,source_cdot_prefix_only,2025-02-18,63,,
fhu_lincoln_jordan_20250218_row_0047,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,47,FHU-LINCOLN-JORDAN,45,208,CDOT,208,INLET PROTECTION CURB ON-SUMP TYPE R INLET,208,INLET PROTECTION CURB ON-SUMP TYPE R INLET,Each,EACH,20,250.00,426.73,,source_cdot_prefix_only,2025-02-18,20,,
fhu_lincoln_jordan_20250218_row_0048,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,48,FHU-LINCOLN-JORDAN,46,208,CDOT,208,SEDIMENT CONTROL LOG (12 INCH),208,SEDIMENT CONTROL LOG (12 INCH),Linear Foot/Feet,LINEAR FOOT/FEET,10330,10.00,6.47,,source_cdot_prefix_only,2025-02-18,10330,,
fhu_lincoln_jordan_20250218_row_0049,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,49,FHU-LINCOLN-JORDAN,47,208,CDOT,208,CHECK DAM,208,CHECK DAM,Each,EACH,2,1000.00,2056.27,,source_cdot_prefix_only,2025-02-18,2,,
fhu_lincoln_jordan_20250218_row_0050,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,50,FHU-LINCOLN-JORDAN,48,208,CDOT,208,TEMPORARY STREAM CROSSING,208-00521,TEMPORARY STREAM CROSSING,Each,EACH,3,10000.00,33423.00,208-00521,matched,2025-02-18,3,,
fhu_lincoln_jordan_20250218_row_0051,fhu_bid_tab_lincoln_jordan_2025_02_18,fhu_bid_tab_lincoln_jordan_2025_02_18,Cost Estimate Data Tracking-MASTER.xlsx,Lincoln-Jordan,51,FHU-LINCOLN-JORDAN,49,208,CDOT,208,EROSION CONTROL BLANKET (STRAW/COCONUT),208,EROSION CONTROL BLANKET (STRAW/COCONUT),Square Yard,SY,6283,4.00,2.69,,source_cdot_prefix_only,2025-02-18,6283,,
