bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis
fhu_watson_20211216_row_0083,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,83,320150,,216-00201,CDOT,216-00201,SOIL RETENTION BLANKET (STRAW/COCONUT) IBIODEGRADABLE),216-00201,SOIL RETENTION BLANKET (STRAW/COCONUT) IBIODEGRADABLE),SY,SY,2400.00,5.00,5.40,216-00201,matched,2021-12-16
fhu_watson_20211216_row_0084,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,84,320150,,217-00020,CDOT,217-00020,HERBICIDE TREATMENT,217-00020,HERBICIDE TREATMENT,HOUR,HOUR,16.00,200.00,300.96,217-00020,matched,2021-12-16
fhu_watson_20211216_row_0085,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,85,320150,,240-00000,CDOT,240-00000,WILDLIFE BIOLOGIST,240-00000,WILDLIFE BIOLOGIST,HOUR,HOUR,24.00,150.00,161.04,240-00000,matched,2021-12-16
fhu_watson_20211216_row_0086,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,86,320150,,304-01005,CDOT,304-01005,AGGREGATE BASE COURSE (CLASS 1),304-01005,AGGREGATE BASE COURSE (CLASS 1),CY,CY,1393.00,70.00,69.79,304-01005,matched,2021-12-16
fhu_watson_20211216_row_0087,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,87,320150,,304-06007,CDOT,304-06007,AGGREGATE BASE COURSE (CLASS 6),304-06007,AGGREGATE BASE COURSE (CLASS 6),CY,CY,1321.00,90.00,123.76,304-06007,matched,2021-12-16
fhu_watson_20211216_row_0088,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,88,320150,,403-00721,CDOT,403-00721,HOT MIX ASPHALT (ASPHALT)(PATCHING ASPHALT),403-00721,HOT MIX ASPHALT (ASPHALT)(PATCHING ASPHALT),SY,SY,600.00,50.00,108.70,403-00721,matched,2021-12-16
fhu_watson_20211216_row_0089,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,89,320150,,403-34721,CDOT,403-34721,HOT MIX ASPHALT (GRADING SX) (75) (PG 58-34),403-34721,HOT MIX ASPHALT (GRADING SX) (75) (PG 58-34),TON,TON,3717.00,140.00,164.63,403-34721,matched,2021-12-16
fhu_watson_20211216_row_0090,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,90,320150,,411-10253,CDOT,411-10253,EMULSIFIED ASPHALT (CSS-1H),411-10253,EMULSIFIED ASPHALT (CSS-1H),GAL,GAL,1414.00,5.00,6.52,411-10253,matched,2021-12-16
fhu_watson_20211216_row_0091,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,91,320150,,412-00801,CDOT,412-00801,CONCRETE PAVEMENT (8 INCH) (SPECIAL),412-00801,CONCRETE PAVEMENT (8 INCH) (SPECIAL),SY,SY,287.00,140.00,125.26,412-00801,matched,2021-12-16
fhu_watson_20211216_row_0092,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,92,320150,,504-03411,CDOT,504-03411,STONE LANDSCAPE WALLS DRYSTACK -SITE (SPECIAL),504-03411,STONE LANDSCAPE WALLS DRYSTACK -SITE (SPECIAL),SF,SF,319.50,250.00,140.48,504-03411,matched,2021-12-16
fhu_watson_20211216_row_0093,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,93,320150,,504-03411,CDOT,504-03411,STONE LANDSCAPE WALLS DRYSTACK-RETAINING (SPECIAL),504-03411,STONE LANDSCAPE WALLS DRYSTACK-RETAINING (SPECIAL),SF,SF,240.00,250.00,122.91,504-03411,matched,2021-12-16
fhu_watson_20211216_row_0094,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,94,320150,,507-00000,CDOT,507-00000,SLOPE AND DITCH PAVING (SPECIAL),507-00000,SLOPE AND DITCH PAVING (SPECIAL),SF,SF,3710.00,25.00,23.47,507-00000,matched,2021-12-16
fhu_watson_20211216_row_0095,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,95,320150,,508-00520,CDOT,508-00520,INSULATION MATERIAL (2 INCH),508-00520,INSULATION MATERIAL (2 INCH),SF,SF,720.00,8.00,6.56,508-00520,matched,2021-12-16
fhu_watson_20211216_row_0096,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,96,320150,,603-01185,CDOT,603-01185,18 INCH REINFORCED CONCRETE PIPE (CIP),603-01185,18 INCH REINFORCED CONCRETE PIPE (CIP),LF,LF,183.00,150.00,184.06,603-01185,matched,2021-12-16
fhu_watson_20211216_row_0097,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,97,320150,,603-01245,CDOT,603-01245,24 INCH REINFORCED CONCRETE PIPE (CIP),603-01245,24 INCH REINFORCED CONCRETE PIPE (CIP),LF,LF,753.00,170.00,253.70,603-01245,matched,2021-12-16
fhu_watson_20211216_row_0098,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,98,320150,,603-01305,CDOT,603-01305,30 INCH REINFORCED CONCRETE PIPE (CIP),603-01305,30 INCH REINFORCED CONCRETE PIPE (CIP),LF,LF,415.00,240.00,273.84,603-01305,matched,2021-12-16
fhu_watson_20211216_row_0099,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,99,320150,,603-01365,CDOT,603-01365,36 INCH REINFORCED CONCRETE PIPE (CIP),603-01365,36 INCH REINFORCED CONCRETE PIPE (CIP),LF,LF,322.00,250.00,312.67,603-01365,matched,2021-12-16
fhu_watson_20211216_row_0100,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,100,320150,,603-02245,CDOT,603-02245,30x19 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (CIP),603-02245,30x19 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (CIP),LF,LF,102.00,250.00,308.80,603-02245,matched,2021-12-16
fhu_watson_20211216_row_0101,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,101,320150,,604-00310,CDOT,604-00310,INLET TYPE C (10 FOOT),604-00310,INLET TYPE C (10 FOOT),EACH,EACH,1.00,650.00,7933.40,604-00310,matched,2021-12-16
fhu_watson_20211216_row_0102,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,102,320150,,604-16010,CDOT,604-16010,INLET TYPE 16 (SINGLE) (10 FOOT),604-16010,INLET TYPE 16 (SINGLE) (10 FOOT),EACH,EACH,3.00,6000.00,8538.31,604-16010,matched,2021-12-16
fhu_watson_20211216_row_0103,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,103,320150,,604-16510,CDOT,604-16510,INLET TYPE 16 (DOUBLE) (10 FOOT),604-16510,INLET TYPE 16 (DOUBLE) (10 FOOT),EACH,EACH,5.00,1000.00,11773.88,604-16510,matched,2021-12-16
fhu_watson_20211216_row_0104,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,104,320150,,604-16610,CDOT,604-16610,INLET TYPE 16 (TRIPLE) (10 FOOT),604-16610,INLET TYPE 16 (TRIPLE) (10 FOOT),EACH,EACH,1.00,13000.00,15976.34,604-16610,matched,2021-12-16
fhu_watson_20211216_row_0105,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,105,320150,,604-19110,CDOT,604-19110,INLET TYPE R L 5 (10 FOOT),604-19110,INLET TYPE R L 5 (10 FOOT),EACH,EACH,1.00,6000.00,12518.62,604-19110,matched,2021-12-16
fhu_watson_20211216_row_0106,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,106,320150,,604-19210,CDOT,604-19210,INLET TYPE R L10 (10 FOOT),604-19210,INLET TYPE R L10 (10 FOOT),EACH,EACH,2.00,13000.00,14559.03,604-19210,matched,2021-12-16
fhu_watson_20211216_row_0107,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,107,320150,,604-19410,CDOT,604-19410,INLET TYPE R L5 (SPECIAL) (10 FOOT),604-19410,INLET TYPE R L5 (SPECIAL) (10 FOOT),EACH,EACH,3.00,6000.00,14024.94,604-19410,matched,2021-12-16
fhu_watson_20211216_row_0108,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,108,320150,,604-30010,CDOT,604-30010,MANHOLE SLAB BASE (10 FOOT),604-30010,MANHOLE SLAB BASE (10 FOOT),EACH,EACH,8.00,9000.00,10124.72,604-30010,matched,2021-12-16
fhu_watson_20211216_row_0109,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,109,320150,,604-30015,CDOT,604-30015,MANHOLE SLAB BASE (15 FOOT),604-30015,MANHOLE SLAB BASE (15 FOOT),EACH,EACH,1.00,13000.00,10330.88,604-30015,matched,2021-12-16
fhu_watson_20211216_row_0110,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,110,320150,,604-39000,CDOT,604-39000,MANHOLE (SPECIAL),604-39000,MANHOLE (SPECIAL),EACH,EACH,1.00,50000.00,42471.29,604-39000,matched,2021-12-16
fhu_watson_20211216_row_0111,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,111,320150,,606-00302,CDOT,606-00302,GUARDRAIL TYPE 3 (31 INCH MIDWEST GUARDRAIL SYSTEM),606-00302,GUARDRAIL TYPE 3 (31 INCH MIDWEST GUARDRAIL SYSTEM),LF,LF,110.00,70.00,81.51,606-00302,matched,2021-12-16
fhu_watson_20211216_row_0112,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,112,320150,,606-01340,CDOT,606-01340,END ANCHORAGE TYPE 3D,606-01340,END ANCHORAGE TYPE 3D,EACH,EACH,1.00,2500.00,2314.76,606-01340,matched,2021-12-16
fhu_watson_20211216_row_0113,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,113,320150,,606-02003,CDOT,606-02003,END ANCHORAGE (NONFLARED),606-02003,END ANCHORAGE (NONFLARED),EACH,EACH,1.00,4000.00,7984.92,606-02003,matched,2021-12-16
fhu_watson_20211216_row_0114,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,114,320150,,607-11525,CDOT,607-11525,FENCE (PLASTIC),607-11525,FENCE (PLASTIC),LF,LF,1082.00,6.00,6.01,607-11525,matched,2021-12-16
fhu_watson_20211216_row_0115,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,115,320150,,608-00000,CDOT,608-00000,CONCRETE SIDEWALK,608-00000,CONCRETE SIDEWALK,SY,SY,682.00,90.00,80.53,608-00000,matched,2021-12-16
fhu_watson_20211216_row_0116,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,116,320150,,608-00005,CDOT,608-00005,CONCRETE SIDEWALK (SPECIAL),608-00005,CONCRETE SIDEWALK (SPECIAL),SY,SY,11.00,500.00,500.26,608-00005,matched,2021-12-16
fhu_watson_20211216_row_0117,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,117,320150,,608-00010,CDOT,608-00010,CONCRETE CURB RAMP,608-00010,CONCRETE CURB RAMP,SY,SY,85.00,160.00,138.26,608-00010,matched,2021-12-16
fhu_watson_20211216_row_0118,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,118,320150,,608-00015,CDOT,608-00015,DETECTABLE WARNINGS,608-00015,DETECTABLE WARNINGS,SF,SF,33.00,40.00,73.44,608-00015,matched,2021-12-16
fhu_watson_20211216_row_0119,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,119,320150,,609-21010,CDOT,609-21010,CURB AND GUTTER TYPE 2 (SECTION I-B),609-21010,CURB AND GUTTER TYPE 2 (SECTION I-B),LF,LF,193.00,35.00,38.98,609-21010,matched,2021-12-16
fhu_watson_20211216_row_0120,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,120,320150,,609-21011,CDOT,609-21011,CURB AND GUTTER TYPE 2 (SECTION I-M),609-21011,CURB AND GUTTER TYPE 2 (SECTION I-M),LF,LF,2151.00,40.00,32.74,609-21011,matched,2021-12-16
fhu_watson_20211216_row_0121,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,121,320150,,609-21013,CDOT,609-21013,CURB AND GUTTER TYPE 2 (SECTION I-M) (SPECIAL),609-21013,CURB AND GUTTER TYPE 2 (SECTION I-M) (SPECIAL),LF,LF,295.00,35.00,52.01,609-21013,matched,2021-12-16
fhu_watson_20211216_row_0122,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,122,320150,,609-21020,CDOT,609-21020,CURB AND GUTTER TYPE 2 (SECTION II-B),609-21020,CURB AND GUTTER TYPE 2 (SECTION II-B),LF,LF,2297.00,40.00,37.46,609-21020,matched,2021-12-16
fhu_watson_20211216_row_0123,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,123,320150,,609-24006,CDOT,609-24006,GUTTER TYPE 2 (6 FOOT),609-24006,GUTTER TYPE 2 (6 FOOT),LF,LF,159.00,40.00,74.00,609-24006,matched,2021-12-16
fhu_watson_20211216_row_0124,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,124,320150,,610-00035,CDOT,610-00035,MEDIAN COVER MATERIAL (CONCRETE) (SPECIAL),610-00035,MEDIAN COVER MATERIAL (CONCRETE) (SPECIAL),SF,SF,692.00,15.00,14.28,610-00035,matched,2021-12-16
fhu_watson_20211216_row_0125,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,125,320150,,612-00001,CDOT,612-00001,DELINEATOR (TYPE I),612-00001,DELINEATOR (TYPE I),EACH,EACH,9.00,100.00,30.06,612-00001,matched,2021-12-16
fhu_watson_20211216_row_0126,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,126,320150,,612-00003,CDOT,612-00003,DELINEATOR (TYPE III),612-00003,DELINEATOR (TYPE III),EACH,EACH,15.00,100.00,33.09,612-00003,matched,2021-12-16
fhu_watson_20211216_row_0127,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,127,320150,,613-01100,CDOT,613-01100,1 INCH ELECTRICAL CONDUIT (PLASTIC),613-01100,1 INCH ELECTRICAL CONDUIT (PLASTIC),LF,LF,600.00,20.00,25.06,613-01100,matched,2021-12-16
fhu_watson_20211216_row_0128,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,128,320150,,613-01200,CDOT,613-01200,2 INCH ELECTRICAL CONDUIT (PLASTIC),613-01200,2 INCH ELECTRICAL CONDUIT (PLASTIC),LF,LF,4445.00,20.00,37.11,613-01200,matched,2021-12-16
fhu_watson_20211216_row_0129,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,129,320150,,613-01202,CDOT,613-01202,2 INCH ELECTRICAL CONDUIT (PLASTIC) (INSTALL ONLY),613-01202,2 INCH ELECTRICAL CONDUIT (PLASTIC) (INSTALL ONLY),LF,LF,6400.00,10.00,4.27,613-01202,matched,2021-12-16
fhu_watson_20211216_row_0130,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,130,320150,,613-01300,CDOT,613-01300,3 INCH ELECTRICAL CONDUIT (PLASTIC),613-01300,3 INCH ELECTRICAL CONDUIT (PLASTIC),LF,LF,680.00,20.00,40.86,613-01300,matched,2021-12-16
fhu_watson_20211216_row_0131,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,131,320150,,613-07002,CDOT,613-07002,TYPE TWO PULL BOX,613-07002,TYPE TWO PULL BOX,EACH,EACH,25.00,700.00,1467.76,613-07002,matched,2021-12-16
fhu_watson_20211216_row_0132,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,132,320150,,613-07023,CDOT,613-07023,"PULL BOX (24""X36""X24"")",613-07023,"PULL BOX (24""X36""X24"")",EACH,EACH,1.00,1000.00,1743.33,613-07023,matched,2021-12-16
fhu_watson_20211216_row_0133,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,133,320150,,613-07199,CDOT,613-07199,PULL BOX (INSTALL ONLY),613-07199,PULL BOX (INSTALL ONLY),EACH,EACH,4.00,500.00,1778.59,613-07199,matched,2021-12-16
fhu_watson_20211216_row_0134,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,134,320150,,613-10000,CDOT,613-10000,WIRING,613-10000,WIRING,LS,L S,1.00,60000.00,95295.57,613-10000,matched,2021-12-16
fhu_watson_20211216_row_0135,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,135,320150,,613-13008,CDOT,613-13008,"LUMINAIRE (LED) (8,000 LUMENS)",613-13008,"LUMINAIRE (LED) (8,000 LUMENS)",EACH,EACH,18.00,2500.00,5613.56,613-13008,matched,2021-12-16
fhu_watson_20211216_row_0136,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,136,320150,,613-20000,CDOT,613-20000,LIGHT STANDARD AND LUMINAIRE (INSTALL ONLY),613-20000,LIGHT STANDARD AND LUMINAIRE (INSTALL ONLY),EACH,EACH,3.00,1000.00,1402.67,613-20000,matched,2021-12-16
fhu_watson_20211216_row_0137,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,137,320150,,613-34250,CDOT,613-34250,LIGHT STANDARD METAL (25 FOOT),613-34250,LIGHT STANDARD METAL (25 FOOT),EACH,EACH,18.00,4000.00,7686.61,613-34250,matched,2021-12-16
fhu_watson_20211216_row_0138,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,138,320150,,613-40000,CDOT,613-40000,CONCRETE FOUNDATION PAD,613-40000,CONCRETE FOUNDATION PAD,EACH,EACH,1.00,3000.00,2590.53,613-40000,matched,2021-12-16
fhu_watson_20211216_row_0139,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,139,320150,,613-40010,CDOT,613-40010,LIGHT STANDARD FOUNDATION,613-40010,LIGHT STANDARD FOUNDATION,EACH,EACH,18.00,4000.00,3348.31,613-40010,matched,2021-12-16
fhu_watson_20211216_row_0140,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,140,320150,,613-40012,CDOT,613-40012,LIGHT STANDARD FOUNDATION (SPECIAL),613-40012,LIGHT STANDARD FOUNDATION (SPECIAL),EACH,EACH,7.00,2000.00,2747.11,613-40012,matched,2021-12-16
fhu_watson_20211216_row_0141,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,141,320150,,613-50100,CDOT,613-50100,LIGHTING CONTROL CENTER,613-50100,LIGHTING CONTROL CENTER,EACH,EACH,1.00,20000.00,29364.53,613-50100,matched,2021-12-16
fhu_watson_20211216_row_0142,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,142,320150,,613-50132,CDOT,613-50132,2-PLEX RECEPTABLE (WITH BOX AND COVER),613-50132,2-PLEX RECEPTABLE (WITH BOX AND COVER),EACH,EACH,11.00,700.00,1882.02,613-50132,matched,2021-12-16
fhu_watson_20211216_row_0143,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,143,320150,,614-00011,CDOT,614-00011,SIGN PANEL (CLASS I),614-00011,SIGN PANEL (CLASS I),SF,SF,298.00,40.00,27.58,614-00011,matched,2021-12-16
fhu_watson_20211216_row_0144,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,144,320150,,614-00012,CDOT,614-00012,SIGN PANEL (CLASS II),614-00012,SIGN PANEL (CLASS II),SF,SF,32.00,50.00,35.61,614-00012,matched,2021-12-16
fhu_watson_20211216_row_0145,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,145,320150,,614-01512,CDOT,614-01512,STEEL SIGN SUPPORT (2-INCH ROUND) (POST),614-01512,STEEL SIGN SUPPORT (2-INCH ROUND) (POST),LF,LF,275.00,30.00,21.08,614-01512,matched,2021-12-16
