bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_west_colfax_phase_2_20260123_row_0065,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,65,FHU-W-COLFAX-PH2,61,214-00000,CDOT,214-00000,LANDSCAPE MAINTENANCE,214-00000,LANDSCAPE MAINTENANCE,L S,L S,1,80000.00,,214-00000,matched,2026-01-23,1,,
fhu_west_colfax_phase_2_20260123_row_0066,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,66,FHU-W-COLFAX-PH2,62,214-01420,CDOT,214-01420,(SNC #1) NURSERY STOCK CONTAINER,214-01420,(SNC #1) NURSERY STOCK CONTAINER,EACH,EACH,3110,20.00,,214-01420,matched,2026-01-23,3110,,
fhu_west_colfax_phase_2_20260123_row_0067,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,67,FHU-W-COLFAX-PH2,63,214-01421,CDOT,214-01421,(SNC #5) NURSERY STOCK CONTAINER,214-01421,(SNC #5) NURSERY STOCK CONTAINER,EACH,EACH,3205,80.00,,214-01421,matched,2026-01-23,3205,,
fhu_west_colfax_phase_2_20260123_row_0068,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,68,FHU-W-COLFAX-PH2,64,216-00042,CDOT,216-00042,SOIL RETENTION BLANKET (BIODEGRADABLE STRAW/COCONUT),216-00042,SOIL RETENTION BLANKET (BIODEGRADABLE STRAW/COCONUT),SY,SY,203,150.00,,216-00042,matched,2026-01-23,203,,
fhu_west_colfax_phase_2_20260123_row_0069,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,69,FHU-W-COLFAX-PH2,65,217-00020,CDOT,217-00020,HERBICIDE TREATMENT,217-00020,HERBICIDE TREATMENT,HOUR,HOUR,40,180.00,,217-00020,matched,2026-01-23,40,,
fhu_west_colfax_phase_2_20260123_row_0070,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,70,FHU-W-COLFAX-PH2,66,240-00000,CDOT,240-00000,WILDLIFE BIOLOGIST,240-00000,WILDLIFE BIOLOGIST,HOUR,HOUR,20,200.00,,240-00000,matched,2026-01-23,20,,
fhu_west_colfax_phase_2_20260123_row_0071,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,71,FHU-W-COLFAX-PH2,67,240-00010,CDOT,240-00010,REMOVAL OF NESTS,240-00010,REMOVAL OF NESTS,HOUR,HOUR,20,130.00,,240-00010,matched,2026-01-23,20,,
fhu_west_colfax_phase_2_20260123_row_0072,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,72,FHU-W-COLFAX-PH2,68,250-00010,CDOT,250-00010,ENVIRONMENTAL HEALTH AND SAFETY MANAGEMENT,250-00010,ENVIRONMENTAL HEALTH AND SAFETY MANAGEMENT,L S,L S,1,20000.00,,250-00010,matched,2026-01-23,1,,
fhu_west_colfax_phase_2_20260123_row_0073,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,73,FHU-W-COLFAX-PH2,69,250-00050,CDOT,250-00050,MONITORING TECHNICIAN,250-00050,MONITORING TECHNICIAN,HOUR,HOUR,40,140.00,,250-00050,matched,2026-01-23,40,,
fhu_west_colfax_phase_2_20260123_row_0074,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,74,FHU-W-COLFAX-PH2,70,250-00110,CDOT,250-00110,HEALTH AND SAFETY OFFICER,250-00110,HEALTH AND SAFETY OFFICER,HOUR,HOUR,40,170.00,,250-00110,matched,2026-01-23,40,,
fhu_west_colfax_phase_2_20260123_row_0075,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,75,FHU-W-COLFAX-PH2,71,250-00120,CDOT,250-00120,MATERIAL SAMPLING AND DELIVERY,250-00120,MATERIAL SAMPLING AND DELIVERY,EACH,EACH,12,150.00,,250-00120,matched,2026-01-23,12,,
fhu_west_colfax_phase_2_20260123_row_0076,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,76,FHU-W-COLFAX-PH2,72,250-00200,CDOT,250-00200,MATERIAL HANDLING (STOCKPILE),250-00200,MATERIAL HANDLING (STOCKPILE),CY,CY,50,65.00,,250-00200,matched,2026-01-23,50,,
fhu_west_colfax_phase_2_20260123_row_0077,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,77,FHU-W-COLFAX-PH2,73,250-00210,CDOT,250-00210,SOLID WASTE DISPOSAL,250-00210,SOLID WASTE DISPOSAL,CY,CY,50,150.00,,250-00210,matched,2026-01-23,50,,
fhu_west_colfax_phase_2_20260123_row_0078,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,78,FHU-W-COLFAX-PH2,74,304-06007,CDOT,304-06007,AGGREGATE BASE COURSE (CLASS 6),304-06007,AGGREGATE BASE COURSE (CLASS 6),CY,CY,55,120.00,,304-06007,matched,2026-01-23,55,,
fhu_west_colfax_phase_2_20260123_row_0079,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,79,FHU-W-COLFAX-PH2,75,403-33841,CDOT,403-33841,HOT MIX ASPHALT (GRADING S) (100) (PG 64-22),403-33841,HOT MIX ASPHALT (GRADING S) (100) (PG 64-22),TON,TON,1576,130.00,,403-33841,matched,2026-01-23,1576,,
fhu_west_colfax_phase_2_20260123_row_0080,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,80,FHU-W-COLFAX-PH2,76,403-33871,CDOT,403-33871,HOT MIX ASPHALT (GRADING S) (100) (PG 76-28),403-33871,HOT MIX ASPHALT (GRADING S) (100) (PG 76-28),TON,TON,5532,140.00,,403-33871,matched,2026-01-23,5532,,
fhu_west_colfax_phase_2_20260123_row_0081,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,81,FHU-W-COLFAX-PH2,77,411-10255,CDOT,411-10255,EMULSIFIED ASPHALT (SLOW-SETTING),411-10255,EMULSIFIED ASPHALT (SLOW-SETTING),GAL,GAL,3154,200.00,,411-10255,matched,2026-01-23,3154,,
fhu_west_colfax_phase_2_20260123_row_0082,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,82,FHU-W-COLFAX-PH2,78,412-00600,CDOT,412-00600,CONCRETE PAVEMENT (6 INCH),412-00600,CONCRETE PAVEMENT (6 INCH),SY,SY,1599,150.00,,412-00600,matched,2026-01-23,1599,,
fhu_west_colfax_phase_2_20260123_row_0083,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,83,FHU-W-COLFAX-PH2,79,412-01120,CDOT,412-01120,CONCRETE PAVEMENT (11 INCH) (FAST TRACK),412-01120,CONCRETE PAVEMENT (11 INCH) (FAST TRACK),SY,SY,925,250.00,,412-01120,matched,2026-01-23,925,,
fhu_west_colfax_phase_2_20260123_row_0084,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,84,FHU-W-COLFAX-PH2,80,503-00018,CDOT,503-00018,DRILLED SHAFT (18 INCH),503-00018,DRILLED SHAFT (18 INCH),LF,LF,25,500.00,,503-00018,matched,2026-01-23,25,,
fhu_west_colfax_phase_2_20260123_row_0085,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,85,FHU-W-COLFAX-PH2,81,503-00024,CDOT,503-00024,DRILLED SHAFT (24 INCH),503-00024,DRILLED SHAFT (24 INCH),LF,LF,24,700.00,,503-00024,matched,2026-01-23,24,,
fhu_west_colfax_phase_2_20260123_row_0086,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,86,FHU-W-COLFAX-PH2,82,503-00036,CDOT,503-00036,DRILLED SHAFT (36 INCH),503-00036,DRILLED SHAFT (36 INCH),LF,LF,342,800.00,,503-00036,matched,2026-01-23,342,,
fhu_west_colfax_phase_2_20260123_row_0087,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,87,FHU-W-COLFAX-PH2,83,503-00048,CDOT,503-00048,DRILLED SHAFT (48 INCH),503-00048,DRILLED SHAFT (48 INCH),LF,LF,63,1500.00,,503-00048,matched,2026-01-23,63,,
fhu_west_colfax_phase_2_20260123_row_0088,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,88,FHU-W-COLFAX-PH2,84,506-00409,CDOT,506-00409,SOIL RIPRAP (9 INCH),506-00409,SOIL RIPRAP (9 INCH),CY,CY,5,800.00,,506-00409,matched,2026-01-23,5,,
fhu_west_colfax_phase_2_20260123_row_0089,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,89,FHU-W-COLFAX-PH2,85,601-03050,CDOT,601-03050,CONCRETE CLASS D (WALL),601-03050,CONCRETE CLASS D (WALL),CY,CY,74,1500.00,,601-03050,matched,2026-01-23,74,,
fhu_west_colfax_phase_2_20260123_row_0090,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,90,FHU-W-COLFAX-PH2,86,601-40301,CDOT,601-40301,STRUCTURAL CONCRETE COATING,601-40301,STRUCTURAL CONCRETE COATING,SF,SF,1343,20.00,,601-40301,matched,2026-01-23,1343,,
fhu_west_colfax_phase_2_20260123_row_0091,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,91,FHU-W-COLFAX-PH2,87,601-40302,CDOT,601-40302,STRUCTURAL CONCRETE COATING (ANTI-GRAFFITI),601-40302,STRUCTURAL CONCRETE COATING (ANTI-GRAFFITI),SF,SF,1343,5.00,,601-40302,matched,2026-01-23,1343,,
fhu_west_colfax_phase_2_20260123_row_0092,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,92,FHU-W-COLFAX-PH2,88,602-00000,CDOT,602-00000,REINFORCING STEEL,602-00000,REINFORCING STEEL,LB,LB,6420,3.00,,602-00000,matched,2026-01-23,6420,,
fhu_west_colfax_phase_2_20260123_row_0093,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,93,FHU-W-COLFAX-PH2,89,603-01185,CDOT,603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,2658,200.00,,603-01185,matched,2026-01-23,2658,,
fhu_west_colfax_phase_2_20260123_row_0094,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,94,FHU-W-COLFAX-PH2,90,603-01305,CDOT,603-01305,30 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01305,30 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,91,700.00,,603-01305,matched,2026-01-23,91,,
fhu_west_colfax_phase_2_20260123_row_0095,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,95,FHU-W-COLFAX-PH2,91,603-01365,CDOT,603-01365,36 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01365,36 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,6,800.00,,603-01365,matched,2026-01-23,6,,
fhu_west_colfax_phase_2_20260123_row_0096,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,96,FHU-W-COLFAX-PH2,92,603-01545,CDOT,603-01545,54 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01545,54 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,5,1200.00,,603-01545,matched,2026-01-23,5,,
fhu_west_colfax_phase_2_20260123_row_0097,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,97,FHU-W-COLFAX-PH2,93,603-02365,CDOT,603-02365,45X29 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),603-02365,45X29 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),LF,LF,42,800.00,,603-02365,matched,2026-01-23,42,,
fhu_west_colfax_phase_2_20260123_row_0098,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,98,FHU-W-COLFAX-PH2,94,604-00550,CDOT,604-00550,INLET TYPE D (SPECIAL),604-00550,INLET TYPE D (SPECIAL),EACH,EACH,1,8000.00,,604-00550,matched,2026-01-23,1,,
fhu_west_colfax_phase_2_20260123_row_0099,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,99,FHU-W-COLFAX-PH2,95,604-16605,CDOT,604-16605,INLET TYPE 16 (TRIPLE) (5 FOOT),604-16605,INLET TYPE 16 (TRIPLE) (5 FOOT),EACH,EACH,1,20000.00,,604-16605,matched,2026-01-23,1,,
fhu_west_colfax_phase_2_20260123_row_0100,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,100,FHU-W-COLFAX-PH2,96,604-16610,CDOT,604-16610,INLET TYPE 16 (TRIPLE) (10 FOOT),604-16610,INLET TYPE 16 (TRIPLE) (10 FOOT),EACH,EACH,1,25000.00,,604-16610,matched,2026-01-23,1,,
fhu_west_colfax_phase_2_20260123_row_0101,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,101,FHU-W-COLFAX-PH2,97,604-19105,CDOT,604-19105,INLET TYPE R L 5 (5 FOOT),604-19105,INLET TYPE R L 5 (5 FOOT),EACH,EACH,1,10000.00,,604-19105,matched,2026-01-23,1,,
fhu_west_colfax_phase_2_20260123_row_0102,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,102,FHU-W-COLFAX-PH2,98,604-19205,CDOT,604-19205,INLET TYPE R L 10 (5 FOOT),604-19205,INLET TYPE R L 10 (5 FOOT),EACH,EACH,2,12000.00,,604-19205,matched,2026-01-23,2,,
fhu_west_colfax_phase_2_20260123_row_0103,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,103,FHU-W-COLFAX-PH2,99,604-19210,CDOT,604-19210,INLET TYPE R L 10 (10 FOOT),604-19210,INLET TYPE R L 10 (10 FOOT),EACH,EACH,12,15000.00,,604-19210,matched,2026-01-23,12,,
fhu_west_colfax_phase_2_20260123_row_0104,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,104,FHU-W-COLFAX-PH2,100,604-19305,CDOT,604-19305,INLET TYPE R L 15 (5 FOOT),604-19305,INLET TYPE R L 15 (5 FOOT),EACH,EACH,6,15000.00,,604-19305,matched,2026-01-23,6,,
fhu_west_colfax_phase_2_20260123_row_0105,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,105,FHU-W-COLFAX-PH2,101,604-19310,CDOT,604-19310,INLET TYPE R L 15 (10 FOOT),604-19310,INLET TYPE R L 15 (10 FOOT),EACH,EACH,11,15000.00,,604-19310,matched,2026-01-23,11,,
fhu_west_colfax_phase_2_20260123_row_0106,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,106,FHU-W-COLFAX-PH2,102,604-19320,CDOT,604-19320,INLET TYPE R L 15 (20 FOOT),604-19320,INLET TYPE R L 15 (20 FOOT),EACH,EACH,1,20000.00,,604-19320,matched,2026-01-23,1,,
fhu_west_colfax_phase_2_20260123_row_0107,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,107,FHU-W-COLFAX-PH2,103,604-30005,CDOT,604-30005,MANHOLE SLAB BASE (5 FOOT),604-30005,MANHOLE SLAB BASE (5 FOOT),EACH,EACH,7,12000.00,,604-30005,matched,2026-01-23,7,,
fhu_west_colfax_phase_2_20260123_row_0108,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,108,FHU-W-COLFAX-PH2,104,604-30010,CDOT,604-30010,MANHOLE SLAB BASE (10 FOOT),604-30010,MANHOLE SLAB BASE (10 FOOT),EACH,EACH,14,15000.00,,604-30010,matched,2026-01-23,14,,
fhu_west_colfax_phase_2_20260123_row_0109,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,109,FHU-W-COLFAX-PH2,105,604-39005,CDOT,604-39005,MANHOLE SPECIAL (5 FOOT),604-39005,MANHOLE SPECIAL (5 FOOT),EACH,EACH,19,7000.00,,604-39005,matched,2026-01-23,19,,
fhu_west_colfax_phase_2_20260123_row_0110,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,110,FHU-W-COLFAX-PH2,106,604-83108,CDOT,604-83108,8 INCH PLASTIC PIPE SEWER (POLYVINYL CHLORIDE),604-83108,8 INCH PLASTIC PIPE SEWER (POLYVINYL CHLORIDE),LF,LF,2070,250.00,,604-83108,matched,2026-01-23,2070,,
fhu_west_colfax_phase_2_20260123_row_0111,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,111,FHU-W-COLFAX-PH2,107,607-11525,CDOT,607-11525,FENCE (PLASTIC),607-11525,FENCE (PLASTIC),LF,LF,10000,4.00,,607-11525,matched,2026-01-23,10000,,
fhu_west_colfax_phase_2_20260123_row_0112,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,112,FHU-W-COLFAX-PH2,108,607-11530,CDOT,607-11530,FENCE (SPECIAL),607-11530,FENCE (SPECIAL),LF,LF,7130,50.00,,607-11530,matched,2026-01-23,7130,,
fhu_west_colfax_phase_2_20260123_row_0113,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,113,FHU-W-COLFAX-PH2,109,607-21300,CDOT,607-21300,FENCE BARRIER WITH METAL POSTS,607-21300,FENCE BARRIER WITH METAL POSTS,LF,LF,298,500.00,,607-21300,matched,2026-01-23,298,,
fhu_west_colfax_phase_2_20260123_row_0114,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,114,FHU-W-COLFAX-PH2,110,608-00006,CDOT,608-00006,CONCRETE SIDEWALK (6 INCH),608-00006,CONCRETE SIDEWALK (6 INCH),SY,SY,9586,105.00,,608-00006,matched,2026-01-23,9586,,
fhu_west_colfax_phase_2_20260123_row_0115,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,115,FHU-W-COLFAX-PH2,111,608-00010,CDOT,608-00010,CONCRETE CURB RAMP,608-00010,CONCRETE CURB RAMP,SY,SY,1241,200.00,,608-00010,matched,2026-01-23,1241,,
fhu_west_colfax_phase_2_20260123_row_0116,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,116,FHU-W-COLFAX-PH2,112,609-20000,CDOT,609-20000,CURB TYPE 2 (SECTION B) (SPECIAL),609-20000,CURB TYPE 2 (SECTION B) (SPECIAL),LF,LF,196,45.00,,609-20000,matched,2026-01-23,196,,
fhu_west_colfax_phase_2_20260123_row_0117,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,117,FHU-W-COLFAX-PH2,113,609-20010,CDOT,609-20010,CURB TYPE 2 (SECTION B),609-20010,CURB TYPE 2 (SECTION B),LF,LF,1821,50.00,,609-20010,matched,2026-01-23,1821,,
fhu_west_colfax_phase_2_20260123_row_0118,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,118,FHU-W-COLFAX-PH2,114,609-21020,CDOT,609-21020,CURB AND GUTTER TYPE 2 (SECTION II-B),609-21020,CURB AND GUTTER TYPE 2 (SECTION II-B),LF,LF,14198,45.00,,609-21020,matched,2026-01-23,14198,,
fhu_west_colfax_phase_2_20260123_row_0119,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,119,FHU-W-COLFAX-PH2,115,609-24000,CDOT,609-24000,GUTTER TYPE 2 (SPECIAL),609-24000,GUTTER TYPE 2 (SPECIAL),LF,LF,339,100.00,,609-24000,matched,2026-01-23,339,,
fhu_west_colfax_phase_2_20260123_row_0120,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,120,FHU-W-COLFAX-PH2,116,609-24004,CDOT,609-24004,GUTTER TYPE 2 (4 FOOT),609-24004,GUTTER TYPE 2 (4 FOOT),LF,LF,272,85.00,,609-24004,matched,2026-01-23,272,,
fhu_west_colfax_phase_2_20260123_row_0121,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,121,FHU-W-COLFAX-PH2,117,609-24008,CDOT,609-24008,GUTTER TYPE 2 (8 FOOT),609-24008,GUTTER TYPE 2 (8 FOOT),LF,LF,874,120.00,,609-24008,matched,2026-01-23,874,,
fhu_west_colfax_phase_2_20260123_row_0122,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,122,FHU-W-COLFAX-PH2,118,610-00030,CDOT,610-00030,MEDIAN COVER MATERIAL (CONCRETE),610-00030,MEDIAN COVER MATERIAL (CONCRETE),SF,SF,1856,20.00,,610-00030,matched,2026-01-23,1856,,
fhu_west_colfax_phase_2_20260123_row_0123,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,123,FHU-W-COLFAX-PH2,119,613-00206,CDOT,613-00206,2 INCH ELECTRICAL CONDUIT (BORED),613-00206,2 INCH ELECTRICAL CONDUIT (BORED),LF,LF,21831,25.00,,613-00206,matched,2026-01-23,21831,,
fhu_west_colfax_phase_2_20260123_row_0124,fhu_estimate_west_colfax_phase_2_2026_01_23,fhu_estimate_west_colfax_phase_2_2026_01_23,Cost Estimate Data Tracking-MASTER.xlsx,W Colfasx Ph2,124,FHU-W-COLFAX-PH2,120,613-00306,CDOT,613-00306,3 INCH ELECTRICAL CONDUIT (BORED),613-00306,3 INCH ELECTRICAL CONDUIT (BORED),LF,LF,2100,40.00,,613-00306,matched,2026-01-23,2100,,
