bidder_item_observation_id,bid_id,project_id,source_id,agency_item_code,description_raw,unit_raw,unit_normalized,quantity,unit_price,extended_price
fhu_arapahoe_big_dry_creek_20210924_row_0042_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208,CONSTRUCTION FENCE,LF,LF,1719.00,2.60,4469.40
fhu_arapahoe_big_dry_creek_20210924_row_0042_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208,CONSTRUCTION FENCE,LF,LF,1719.00,3.00,5157.00
fhu_arapahoe_big_dry_creek_20210924_row_0042_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208,CONSTRUCTION FENCE,LF,LF,1719.00,3.50,6016.50
fhu_arapahoe_big_dry_creek_20210924_row_0042_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208,CONSTRUCTION FENCE,LF,LF,1719.00,3.00,5157.00
fhu_arapahoe_big_dry_creek_20210924_row_0043_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208,CURB SOCK,LF,LF,234.00,12.00,2808.00
fhu_arapahoe_big_dry_creek_20210924_row_0043_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208,CURB SOCK,LF,LF,234.00,14.29,3343.86
fhu_arapahoe_big_dry_creek_20210924_row_0043_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208,CURB SOCK,LF,LF,234.00,13.00,3042.00
fhu_arapahoe_big_dry_creek_20210924_row_0043_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208,CURB SOCK,LF,LF,234.00,11.00,2574.00
fhu_arapahoe_big_dry_creek_20210924_row_0043_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208,CURB SOCK,LF,LF,234.00,14.00,3276.00
fhu_arapahoe_big_dry_creek_20210924_row_0044_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208-00207,EROSION CONTROL MANAGEMENT,DAY,DAY,365.00,150.00,54750.00
fhu_arapahoe_big_dry_creek_20210924_row_0044_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208-00207,EROSION CONTROL MANAGEMENT,DAY,DAY,365.00,248.96,90870.40
fhu_arapahoe_big_dry_creek_20210924_row_0044_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208-00207,EROSION CONTROL MANAGEMENT,DAY,DAY,365.00,500.00,182500.00
fhu_arapahoe_big_dry_creek_20210924_row_0044_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208-00207,EROSION CONTROL MANAGEMENT,DAY,DAY,365.00,40.00,14600.00
fhu_arapahoe_big_dry_creek_20210924_row_0044_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208-00207,EROSION CONTROL MANAGEMENT,DAY,DAY,365.00,240.00,87600.00
fhu_arapahoe_big_dry_creek_20210924_row_0045_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208-00521,TEMPORARY STREAM CROSSING,EACH,EACH,1.00,60000.00,60000.00
fhu_arapahoe_big_dry_creek_20210924_row_0045_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208-00521,TEMPORARY STREAM CROSSING,EACH,EACH,1.00,40908.85,40908.85
fhu_arapahoe_big_dry_creek_20210924_row_0045_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208-00521,TEMPORARY STREAM CROSSING,EACH,EACH,1.00,45000.00,45000.00
fhu_arapahoe_big_dry_creek_20210924_row_0045_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208-00521,TEMPORARY STREAM CROSSING,EACH,EACH,1.00,13000.00,13000.00
fhu_arapahoe_big_dry_creek_20210924_row_0045_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,208-00521,TEMPORARY STREAM CROSSING,EACH,EACH,1.00,1800.00,1800.00
fhu_arapahoe_big_dry_creek_20210924_row_0046_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00001,RESET STRUCTURE,EACH,EACH,1.00,12500.00,12500.00
fhu_arapahoe_big_dry_creek_20210924_row_0046_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00001,RESET STRUCTURE,EACH,EACH,1.00,28296.11,28296.11
fhu_arapahoe_big_dry_creek_20210924_row_0046_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00001,RESET STRUCTURE,EACH,EACH,1.00,14500.00,14500.00
fhu_arapahoe_big_dry_creek_20210924_row_0046_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00001,RESET STRUCTURE,EACH,EACH,1.00,22000.00,22000.00
fhu_arapahoe_big_dry_creek_20210924_row_0046_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00001,RESET STRUCTURE,EACH,EACH,1.00,24000.00,24000.00
fhu_arapahoe_big_dry_creek_20210924_row_0047_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00065,RESET MONUMENT (TYPE 3A),EACH,EACH,3.00,617.00,1851.00
fhu_arapahoe_big_dry_creek_20210924_row_0047_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00065,RESET MONUMENT (TYPE 3A),EACH,EACH,3.00,1085.62,3256.86
fhu_arapahoe_big_dry_creek_20210924_row_0047_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00065,RESET MONUMENT (TYPE 3A),EACH,EACH,3.00,1300.00,3900.00
fhu_arapahoe_big_dry_creek_20210924_row_0047_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00065,RESET MONUMENT (TYPE 3A),EACH,EACH,3.00,1200.00,3600.00
fhu_arapahoe_big_dry_creek_20210924_row_0047_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00065,RESET MONUMENT (TYPE 3A),EACH,EACH,3.00,800.00,2400.00
fhu_arapahoe_big_dry_creek_20210924_row_0048_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00810,RESET GROUND SIGN,EACH,EACH,4.00,250.00,1000.00
fhu_arapahoe_big_dry_creek_20210924_row_0048_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00810,RESET GROUND SIGN,EACH,EACH,4.00,337.08,1348.32
fhu_arapahoe_big_dry_creek_20210924_row_0048_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00810,RESET GROUND SIGN,EACH,EACH,4.00,605.00,2420.00
fhu_arapahoe_big_dry_creek_20210924_row_0048_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00810,RESET GROUND SIGN,EACH,EACH,4.00,425.00,1700.00
fhu_arapahoe_big_dry_creek_20210924_row_0048_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-00810,RESET GROUND SIGN,EACH,EACH,4.00,350.00,1400.00
fhu_arapahoe_big_dry_creek_20210924_row_0049_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-02006,RELAY PIPE (6 INCH),LF,LF,17.00,30.25,514.25
fhu_arapahoe_big_dry_creek_20210924_row_0049_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-02006,RELAY PIPE (6 INCH),LF,LF,17.00,63.35,1076.95
fhu_arapahoe_big_dry_creek_20210924_row_0049_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-02006,RELAY PIPE (6 INCH),LF,LF,17.00,40.00,680.00
fhu_arapahoe_big_dry_creek_20210924_row_0049_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-02006,RELAY PIPE (6 INCH),LF,LF,17.00,35.00,595.00
fhu_arapahoe_big_dry_creek_20210924_row_0049_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-02006,RELAY PIPE (6 INCH),LF,LF,17.00,45.00,765.00
fhu_arapahoe_big_dry_creek_20210924_row_0050_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-02900,RELAY RIPRAP,CY,CY,40.00,54.00,2160.00
fhu_arapahoe_big_dry_creek_20210924_row_0050_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-02900,RELAY RIPRAP,CY,CY,40.00,31.07,1242.80
fhu_arapahoe_big_dry_creek_20210924_row_0050_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-02900,RELAY RIPRAP,CY,CY,40.00,32.00,1280.00
fhu_arapahoe_big_dry_creek_20210924_row_0050_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-02900,RELAY RIPRAP,CY,CY,40.00,55.00,2200.00
fhu_arapahoe_big_dry_creek_20210924_row_0050_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-02900,RELAY RIPRAP,CY,CY,40.00,39.00,1560.00
fhu_arapahoe_big_dry_creek_20210924_row_0051_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04010,ADJUST MANHOLE,EACH,EACH,4.00,739.00,2956.00
fhu_arapahoe_big_dry_creek_20210924_row_0051_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04010,ADJUST MANHOLE,EACH,EACH,4.00,1082.44,4329.76
fhu_arapahoe_big_dry_creek_20210924_row_0051_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04010,ADJUST MANHOLE,EACH,EACH,4.00,1100.00,4400.00
fhu_arapahoe_big_dry_creek_20210924_row_0051_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04010,ADJUST MANHOLE,EACH,EACH,4.00,2000.00,8000.00
fhu_arapahoe_big_dry_creek_20210924_row_0051_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04010,ADJUST MANHOLE,EACH,EACH,4.00,895.00,3580.00
fhu_arapahoe_big_dry_creek_20210924_row_0052_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04015,MODIFY MANHOLE,EACH,EACH,2.00,4330.00,8660.00
fhu_arapahoe_big_dry_creek_20210924_row_0052_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04015,MODIFY MANHOLE,EACH,EACH,2.00,5967.06,11934.12
fhu_arapahoe_big_dry_creek_20210924_row_0052_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04015,MODIFY MANHOLE,EACH,EACH,2.00,1800.00,3600.00
fhu_arapahoe_big_dry_creek_20210924_row_0052_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04015,MODIFY MANHOLE,EACH,EACH,2.00,4000.00,8000.00
fhu_arapahoe_big_dry_creek_20210924_row_0052_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04015,MODIFY MANHOLE,EACH,EACH,2.00,2860.00,5720.00
fhu_arapahoe_big_dry_creek_20210924_row_0053_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04050,ADJUST VALVE BOX,EACH,EACH,8.00,415.00,3320.00
fhu_arapahoe_big_dry_creek_20210924_row_0053_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04050,ADJUST VALVE BOX,EACH,EACH,8.00,811.83,6494.64
fhu_arapahoe_big_dry_creek_20210924_row_0053_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04050,ADJUST VALVE BOX,EACH,EACH,8.00,500.00,4000.00
fhu_arapahoe_big_dry_creek_20210924_row_0053_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04050,ADJUST VALVE BOX,EACH,EACH,8.00,375.00,3000.00
fhu_arapahoe_big_dry_creek_20210924_row_0053_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,210-04050,ADJUST VALVE BOX,EACH,EACH,8.00,330.00,2640.00
fhu_arapahoe_big_dry_creek_20210924_row_0054_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,211-03005,DEWATERING,LS,L S,1.00,75000.00,75000.00
fhu_arapahoe_big_dry_creek_20210924_row_0054_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,211-03005,DEWATERING,LS,L S,1.00,72956.19,72956.19
fhu_arapahoe_big_dry_creek_20210924_row_0054_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,211-03005,DEWATERING,LS,L S,1.00,135000.00,135000.00
fhu_arapahoe_big_dry_creek_20210924_row_0054_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,211-03005,DEWATERING,LS,L S,1.00,30000.00,30000.00
fhu_arapahoe_big_dry_creek_20210924_row_0054_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,211-03005,DEWATERING,LS,L S,1.00,100000.00,100000.00
fhu_arapahoe_big_dry_creek_20210924_row_0055_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00006,SEEDING (NATIVE),AC,ACRE,1.00,7605.00,7605.00
fhu_arapahoe_big_dry_creek_20210924_row_0055_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00006,SEEDING (NATIVE),AC,ACRE,1.00,8231.96,8231.96
fhu_arapahoe_big_dry_creek_20210924_row_0055_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00006,SEEDING (NATIVE),AC,ACRE,1.00,5900.00,5900.00
fhu_arapahoe_big_dry_creek_20210924_row_0055_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00006,SEEDING (NATIVE),AC,ACRE,1.00,5000.00,5000.00
fhu_arapahoe_big_dry_creek_20210924_row_0055_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00006,SEEDING (NATIVE),AC,ACRE,1.00,1800.00,1800.00
fhu_arapahoe_big_dry_creek_20210924_row_0056_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00032,SOIL CONDITIONING (FINE GRADING AND SOIL PREPARATION),SF,SF,19423.00,0.25,4855.75
fhu_arapahoe_big_dry_creek_20210924_row_0056_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00032,SOIL CONDITIONING (FINE GRADING AND SOIL PREPARATION),SF,SF,19423.00,0.27,5244.21
fhu_arapahoe_big_dry_creek_20210924_row_0056_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00032,SOIL CONDITIONING (FINE GRADING AND SOIL PREPARATION),SF,SF,19423.00,0.60,11653.80
fhu_arapahoe_big_dry_creek_20210924_row_0056_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00032,SOIL CONDITIONING (FINE GRADING AND SOIL PREPARATION),SF,SF,19423.00,0.28,5438.44
fhu_arapahoe_big_dry_creek_20210924_row_0056_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00032,SOIL CONDITIONING (FINE GRADING AND SOIL PREPARATION),SF,SF,19423.00,0.40,7769.20
fhu_arapahoe_big_dry_creek_20210924_row_0057_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00050,SOD,SF,SF,19423.00,0.49,9517.27
fhu_arapahoe_big_dry_creek_20210924_row_0057_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00050,SOD,SF,SF,19423.00,0.53,10294.19
fhu_arapahoe_big_dry_creek_20210924_row_0057_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00050,SOD,SF,SF,19423.00,1.10,21365.30
fhu_arapahoe_big_dry_creek_20210924_row_0057_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00050,SOD,SF,SF,19423.00,1.00,19423.00
fhu_arapahoe_big_dry_creek_20210924_row_0057_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-00050,SOD,SF,SF,19423.00,0.50,9711.50
fhu_arapahoe_big_dry_creek_20210924_row_0058_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-01200,LANDSCAPE RESTORATION (US BANK),LS,L S,1.00,4270.00,4270.00
fhu_arapahoe_big_dry_creek_20210924_row_0058_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-01200,LANDSCAPE RESTORATION (US BANK),LS,L S,1.00,4622.02,4622.02
fhu_arapahoe_big_dry_creek_20210924_row_0058_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,212-01200,LANDSCAPE RESTORATION (US BANK),LS,L S,1.00,12000.00,12000.00
