bid_tab_item_id,source_item_code,source_item_description,unit_normalized,candidate_agency_item_code,candidate_description,candidate_unit,candidate_count,suggestion_status
fhu_old_hampden_20260205_row_0051,629-01050,MONUMENT BOX,EACH,629-01050,Monument Box,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0052,629-01210,ADJUST MONUMENT BOX,EACH,629-01210,Adjust Monument Box,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0054,207-00205,TOPSOIL,CY,207-00205,Topsoil,CY,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0056,212-00050,SOD,SF,212-00050,Sod,SF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0060,213-00300,CONCRETE LANDSCAPE BORDER,LF,213-00300,Concrete Landscape Border,LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0061,214-00000,LANDSCAPE MAINTENANCE,L S,214-00000,Landscape Maintenance,L S,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0062,214-00230,DECIDUOUS TREE (2 INCH CALIPER),EACH,214-00220,Deciduous Tree (2 Inch Caliper),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0067,304-06007,AGGREGATE BASE COURSE (CLASS 6),CY,304-06007,Aggregate Base Course (Class 6),CY,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0068,503-00024,DRILLED SHAFT (24 INCH),LF,503-00024,Drilled Shaft (24 Inch),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0071,608-00006,CONCRETE SIDEWALK (6 INCH),SY,608-00006,Concrete Sidewalk (6 Inch),SY,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0072,608-00010,CONCRETE CURB RAMP,SY,608-00010,Concrete Curb Ramp,SY,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0086,202-00019,REMOVAL OF INLET,EACH,202-00019,Removal of Inlet,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0087,202-00021,REMOVAL OF MANHOLE,EACH,202-00021,Removal of Manhole,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0088,202-00035,REMOVAL OF PIPE,LF,202-00035,Removal of Pipe,LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0090,206-00530,FILTER MATERIAL (CLASS C),CY,206-00530,Filter Material (Class C),CY,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0091,210-04010,ADJUST MANHOLE,EACH,210-04010,Adjust Manhole,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0092,601-03027,CONCRETE CLASS D (SPECIAL),CY,601-03027,Concrete Class D (Special),CY,1,single_exact_description_unit_candidate
