bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis
fhu_kipling_bowles_20220310_row_0039,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,39,5-69-15-4005,,208-00107,CDOT,208-00107,Removal of Trash,208-00107,Removal of Trash,HR,HOUR,10.00,100.00,221.88,208-00107,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0040,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,40,5-69-15-4005,,208-00200,CDOT,208-00200,Erosion Control Management (ECM),208-00200,Erosion Control Management (ECM),DAY,DAY,120.00,250.00,241.50,208-00200,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0041,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,41,5-69-15-4005,,210-00015,CDOT,210-00015,Reset End Section,210-00015,Reset End Section,EA,EACH,1.00,1500.00,1862.75,210-00015,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0042,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,42,5-69-15-4005,,210-00040,CDOT,210-00040,Reset Water Line,210-00040,Reset Water Line,LS,L S,1.00,85000.00,19080.00,210-00040,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0043,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,43,5-69-15-4005,,210-00479,CDOT,210-00479,Reset Radio Communication Antenna,210-00479,Reset Radio Communication Antenna,EA,EACH,1.00,700.00,1250.00,210-00479,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0044,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,44,5-69-15-4005,,210-00810,CDOT,210-00810,Reset Ground Sign,210-00810,Reset Ground Sign,EA,EACH,1.00,300.00,211.38,210-00810,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0045,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,45,5-69-15-4005,,210-00815,CDOT,210-00815,Reset Sign Panel,210-00815,Reset Sign Panel,EA,EACH,4.00,350.00,573.75,210-00815,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0046,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,46,5-69-15-4005,,210-00867,CDOT,210-00867,Reset Fire Preemption Unit,210-00867,Reset Fire Preemption Unit,EA,EACH,2.00,2000.00,1486.25,210-00867,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0047,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,47,5-69-15-4005,,210-02806,CDOT,210-02806,Grinding: Slope Correction,210-02806,Grinding: Slope Correction,SF,SF,4.00,60.00,640.25,210-02806,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0048,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,48,5-69-15-4005,,212-00032,CDOT,212-00032,Soil Conditioning,212-00032,Soil Conditioning,AC,ACRE,0.34,4000.00,12207.69,212-00032,matched,2022-03-10
