agency_item_id,state,agency_id,agency_name,item_code,current_version_id,item_status,canonical_item_id
sd_sddot_450E5220,SD,sd_sddot,South Dakota Department of Transportation,450E5220,sd_sddot_450E5220_v20260727,current,
sd_sddot_450E5223,SD,sd_sddot,South Dakota Department of Transportation,450E5223,sd_sddot_450E5223_v20260727,current,
sd_sddot_450E5224,SD,sd_sddot,South Dakota Department of Transportation,450E5224,sd_sddot_450E5224_v20260727,current,
sd_sddot_450E5227,SD,sd_sddot,South Dakota Department of Transportation,450E5227,sd_sddot_450E5227_v20260727,current,
sd_sddot_450E5228,SD,sd_sddot,South Dakota Department of Transportation,450E5228,sd_sddot_450E5228_v20260727,current,
sd_sddot_450E5231,SD,sd_sddot,South Dakota Department of Transportation,450E5231,sd_sddot_450E5231_v20260727,current,
sd_sddot_450E5232,SD,sd_sddot,South Dakota Department of Transportation,450E5232,sd_sddot_450E5232_v20260727,current,
sd_sddot_450E5235,SD,sd_sddot,South Dakota Department of Transportation,450E5235,sd_sddot_450E5235_v20260727,current,
sd_sddot_450E5236,SD,sd_sddot,South Dakota Department of Transportation,450E5236,sd_sddot_450E5236_v20260727,current,
sd_sddot_450E5239,SD,sd_sddot,South Dakota Department of Transportation,450E5239,sd_sddot_450E5239_v20260727,current,
sd_sddot_450E5240,SD,sd_sddot,South Dakota Department of Transportation,450E5240,sd_sddot_450E5240_v20260727,current,
sd_sddot_450E5243,SD,sd_sddot,South Dakota Department of Transportation,450E5243,sd_sddot_450E5243_v20260727,current,
sd_sddot_450E5244,SD,sd_sddot,South Dakota Department of Transportation,450E5244,sd_sddot_450E5244_v20260727,current,
sd_sddot_450E5247,SD,sd_sddot,South Dakota Department of Transportation,450E5247,sd_sddot_450E5247_v20260727,current,
sd_sddot_450E5248,SD,sd_sddot,South Dakota Department of Transportation,450E5248,sd_sddot_450E5248_v20260727,current,
sd_sddot_450E5251,SD,sd_sddot,South Dakota Department of Transportation,450E5251,sd_sddot_450E5251_v20260727,current,
sd_sddot_450E5252,SD,sd_sddot,South Dakota Department of Transportation,450E5252,sd_sddot_450E5252_v20260727,current,
sd_sddot_450E5255,SD,sd_sddot,South Dakota Department of Transportation,450E5255,sd_sddot_450E5255_v20260727,current,
sd_sddot_450E5256,SD,sd_sddot,South Dakota Department of Transportation,450E5256,sd_sddot_450E5256_v20260727,current,
sd_sddot_450E5276,SD,sd_sddot,South Dakota Department of Transportation,450E5276,sd_sddot_450E5276_v20260727,current,
sd_sddot_450E5277,SD,sd_sddot,South Dakota Department of Transportation,450E5277,sd_sddot_450E5277_v20260727,current,
sd_sddot_450E5280,SD,sd_sddot,South Dakota Department of Transportation,450E5280,sd_sddot_450E5280_v20260727,current,
sd_sddot_450E5281,SD,sd_sddot,South Dakota Department of Transportation,450E5281,sd_sddot_450E5281_v20260727,current,
sd_sddot_450E5284,SD,sd_sddot,South Dakota Department of Transportation,450E5284,sd_sddot_450E5284_v20260727,current,
sd_sddot_450E5285,SD,sd_sddot,South Dakota Department of Transportation,450E5285,sd_sddot_450E5285_v20260727,current,
sd_sddot_450E5290,SD,sd_sddot,South Dakota Department of Transportation,450E5290,sd_sddot_450E5290_v20260727,current,
sd_sddot_450E5291,SD,sd_sddot,South Dakota Department of Transportation,450E5291,sd_sddot_450E5291_v20260727,current,
sd_sddot_450E5292,SD,sd_sddot,South Dakota Department of Transportation,450E5292,sd_sddot_450E5292_v20260727,current,
sd_sddot_450E5293,SD,sd_sddot,South Dakota Department of Transportation,450E5293,sd_sddot_450E5293_v20260727,current,
sd_sddot_450E5294,SD,sd_sddot,South Dakota Department of Transportation,450E5294,sd_sddot_450E5294_v20260727,current,
sd_sddot_450E5295,SD,sd_sddot,South Dakota Department of Transportation,450E5295,sd_sddot_450E5295_v20260727,current,
sd_sddot_450E5297,SD,sd_sddot,South Dakota Department of Transportation,450E5297,sd_sddot_450E5297_v20260727,current,
sd_sddot_450E5298,SD,sd_sddot,South Dakota Department of Transportation,450E5298,sd_sddot_450E5298_v20260727,current,
sd_sddot_450E5302,SD,sd_sddot,South Dakota Department of Transportation,450E5302,sd_sddot_450E5302_v20260727,current,
sd_sddot_450E5303,SD,sd_sddot,South Dakota Department of Transportation,450E5303,sd_sddot_450E5303_v20260727,current,
sd_sddot_450E5306,SD,sd_sddot,South Dakota Department of Transportation,450E5306,sd_sddot_450E5306_v20260727,current,
sd_sddot_450E5307,SD,sd_sddot,South Dakota Department of Transportation,450E5307,sd_sddot_450E5307_v20260727,current,
sd_sddot_450E5310,SD,sd_sddot,South Dakota Department of Transportation,450E5310,sd_sddot_450E5310_v20260727,current,
sd_sddot_450E5311,SD,sd_sddot,South Dakota Department of Transportation,450E5311,sd_sddot_450E5311_v20260727,current,
sd_sddot_450E5314,SD,sd_sddot,South Dakota Department of Transportation,450E5314,sd_sddot_450E5314_v20260727,current,
sd_sddot_450E5315,SD,sd_sddot,South Dakota Department of Transportation,450E5315,sd_sddot_450E5315_v20260727,current,
sd_sddot_450E5317,SD,sd_sddot,South Dakota Department of Transportation,450E5317,sd_sddot_450E5317_v20260727,current,
sd_sddot_450E5318,SD,sd_sddot,South Dakota Department of Transportation,450E5318,sd_sddot_450E5318_v20260727,current,
sd_sddot_450E5319,SD,sd_sddot,South Dakota Department of Transportation,450E5319,sd_sddot_450E5319_v20260727,current,
sd_sddot_450E5321,SD,sd_sddot,South Dakota Department of Transportation,450E5321,sd_sddot_450E5321_v20260727,current,
sd_sddot_450E5322,SD,sd_sddot,South Dakota Department of Transportation,450E5322,sd_sddot_450E5322_v20260727,current,
sd_sddot_450E5323,SD,sd_sddot,South Dakota Department of Transportation,450E5323,sd_sddot_450E5323_v20260727,current,
sd_sddot_450E5326,SD,sd_sddot,South Dakota Department of Transportation,450E5326,sd_sddot_450E5326_v20260727,current,
sd_sddot_450E5327,SD,sd_sddot,South Dakota Department of Transportation,450E5327,sd_sddot_450E5327_v20260727,current,
sd_sddot_450E5330,SD,sd_sddot,South Dakota Department of Transportation,450E5330,sd_sddot_450E5330_v20260727,current,
sd_sddot_450E5331,SD,sd_sddot,South Dakota Department of Transportation,450E5331,sd_sddot_450E5331_v20260727,current,
sd_sddot_450E5334,SD,sd_sddot,South Dakota Department of Transportation,450E5334,sd_sddot_450E5334_v20260727,current,
sd_sddot_450E5335,SD,sd_sddot,South Dakota Department of Transportation,450E5335,sd_sddot_450E5335_v20260727,current,
sd_sddot_450E5402,SD,sd_sddot,South Dakota Department of Transportation,450E5402,sd_sddot_450E5402_v20260727,current,
sd_sddot_450E5403,SD,sd_sddot,South Dakota Department of Transportation,450E5403,sd_sddot_450E5403_v20260727,current,
sd_sddot_450E5405,SD,sd_sddot,South Dakota Department of Transportation,450E5405,sd_sddot_450E5405_v20260727,current,
sd_sddot_450E5406,SD,sd_sddot,South Dakota Department of Transportation,450E5406,sd_sddot_450E5406_v20260727,current,
sd_sddot_450E5407,SD,sd_sddot,South Dakota Department of Transportation,450E5407,sd_sddot_450E5407_v20260727,current,
sd_sddot_450E5409,SD,sd_sddot,South Dakota Department of Transportation,450E5409,sd_sddot_450E5409_v20260727,current,
sd_sddot_450E5410,SD,sd_sddot,South Dakota Department of Transportation,450E5410,sd_sddot_450E5410_v20260727,current,
sd_sddot_450E5411,SD,sd_sddot,South Dakota Department of Transportation,450E5411,sd_sddot_450E5411_v20260727,current,
sd_sddot_450E5414,SD,sd_sddot,South Dakota Department of Transportation,450E5414,sd_sddot_450E5414_v20260727,current,
sd_sddot_450E5415,SD,sd_sddot,South Dakota Department of Transportation,450E5415,sd_sddot_450E5415_v20260727,current,
sd_sddot_450E5417,SD,sd_sddot,South Dakota Department of Transportation,450E5417,sd_sddot_450E5417_v20260727,current,
sd_sddot_450E5420,SD,sd_sddot,South Dakota Department of Transportation,450E5420,sd_sddot_450E5420_v20260727,current,
sd_sddot_450E5421,SD,sd_sddot,South Dakota Department of Transportation,450E5421,sd_sddot_450E5421_v20260727,current,
sd_sddot_450E5423,SD,sd_sddot,South Dakota Department of Transportation,450E5423,sd_sddot_450E5423_v20260727,current,
sd_sddot_450E5426,SD,sd_sddot,South Dakota Department of Transportation,450E5426,sd_sddot_450E5426_v20260727,current,
sd_sddot_450E5427,SD,sd_sddot,South Dakota Department of Transportation,450E5427,sd_sddot_450E5427_v20260727,current,
sd_sddot_450E5429,SD,sd_sddot,South Dakota Department of Transportation,450E5429,sd_sddot_450E5429_v20260727,current,
sd_sddot_450E5432,SD,sd_sddot,South Dakota Department of Transportation,450E5432,sd_sddot_450E5432_v20260727,current,
sd_sddot_450E5433,SD,sd_sddot,South Dakota Department of Transportation,450E5433,sd_sddot_450E5433_v20260727,current,
sd_sddot_450E5435,SD,sd_sddot,South Dakota Department of Transportation,450E5435,sd_sddot_450E5435_v20260727,current,
sd_sddot_450E5438,SD,sd_sddot,South Dakota Department of Transportation,450E5438,sd_sddot_450E5438_v20260727,current,
sd_sddot_450E5439,SD,sd_sddot,South Dakota Department of Transportation,450E5439,sd_sddot_450E5439_v20260727,current,
sd_sddot_450E5441,SD,sd_sddot,South Dakota Department of Transportation,450E5441,sd_sddot_450E5441_v20260727,current,
sd_sddot_450E5444,SD,sd_sddot,South Dakota Department of Transportation,450E5444,sd_sddot_450E5444_v20260727,current,
sd_sddot_450E5445,SD,sd_sddot,South Dakota Department of Transportation,450E5445,sd_sddot_450E5445_v20260727,current,
sd_sddot_450E5447,SD,sd_sddot,South Dakota Department of Transportation,450E5447,sd_sddot_450E5447_v20260727,current,
sd_sddot_450E5499,SD,sd_sddot,South Dakota Department of Transportation,450E5499,sd_sddot_450E5499_v20260727,current,
sd_sddot_450E5500,SD,sd_sddot,South Dakota Department of Transportation,450E5500,sd_sddot_450E5500_v20260727,current,
sd_sddot_450E5508,SD,sd_sddot,South Dakota Department of Transportation,450E5508,sd_sddot_450E5508_v20260727,current,
sd_sddot_450E5509,SD,sd_sddot,South Dakota Department of Transportation,450E5509,sd_sddot_450E5509_v20260727,current,
sd_sddot_450E5510,SD,sd_sddot,South Dakota Department of Transportation,450E5510,sd_sddot_450E5510_v20260727,current,
sd_sddot_450E5517,SD,sd_sddot,South Dakota Department of Transportation,450E5517,sd_sddot_450E5517_v20260727,current,
sd_sddot_450E5518,SD,sd_sddot,South Dakota Department of Transportation,450E5518,sd_sddot_450E5518_v20260727,current,
sd_sddot_450E5519,SD,sd_sddot,South Dakota Department of Transportation,450E5519,sd_sddot_450E5519_v20260727,current,
sd_sddot_450E5520,SD,sd_sddot,South Dakota Department of Transportation,450E5520,sd_sddot_450E5520_v20260727,current,
sd_sddot_450E5528,SD,sd_sddot,South Dakota Department of Transportation,450E5528,sd_sddot_450E5528_v20260727,current,
sd_sddot_450E5529,SD,sd_sddot,South Dakota Department of Transportation,450E5529,sd_sddot_450E5529_v20260727,current,
sd_sddot_450E5530,SD,sd_sddot,South Dakota Department of Transportation,450E5530,sd_sddot_450E5530_v20260727,current,
sd_sddot_450E5539,SD,sd_sddot,South Dakota Department of Transportation,450E5539,sd_sddot_450E5539_v20260727,current,
sd_sddot_450E5540,SD,sd_sddot,South Dakota Department of Transportation,450E5540,sd_sddot_450E5540_v20260727,current,
sd_sddot_450E5548,SD,sd_sddot,South Dakota Department of Transportation,450E5548,sd_sddot_450E5548_v20260727,current,
sd_sddot_450E5549,SD,sd_sddot,South Dakota Department of Transportation,450E5549,sd_sddot_450E5549_v20260727,current,
sd_sddot_450E5550,SD,sd_sddot,South Dakota Department of Transportation,450E5550,sd_sddot_450E5550_v20260727,current,
sd_sddot_450E5558,SD,sd_sddot,South Dakota Department of Transportation,450E5558,sd_sddot_450E5558_v20260727,current,
sd_sddot_450E5559,SD,sd_sddot,South Dakota Department of Transportation,450E5559,sd_sddot_450E5559_v20260727,current,
sd_sddot_450E5560,SD,sd_sddot,South Dakota Department of Transportation,450E5560,sd_sddot_450E5560_v20260727,current,
sd_sddot_450E5569,SD,sd_sddot,South Dakota Department of Transportation,450E5569,sd_sddot_450E5569_v20260727,current,
sd_sddot_450E5570,SD,sd_sddot,South Dakota Department of Transportation,450E5570,sd_sddot_450E5570_v20260727,current,
sd_sddot_450E5579,SD,sd_sddot,South Dakota Department of Transportation,450E5579,sd_sddot_450E5579_v20260727,current,
sd_sddot_450E5580,SD,sd_sddot,South Dakota Department of Transportation,450E5580,sd_sddot_450E5580_v20260727,current,
sd_sddot_450E5584,SD,sd_sddot,South Dakota Department of Transportation,450E5584,sd_sddot_450E5584_v20260727,current,
sd_sddot_450E5585,SD,sd_sddot,South Dakota Department of Transportation,450E5585,sd_sddot_450E5585_v20260727,current,
sd_sddot_450E5589,SD,sd_sddot,South Dakota Department of Transportation,450E5589,sd_sddot_450E5589_v20260727,current,
sd_sddot_450E5590,SD,sd_sddot,South Dakota Department of Transportation,450E5590,sd_sddot_450E5590_v20260727,current,
sd_sddot_450E5592,SD,sd_sddot,South Dakota Department of Transportation,450E5592,sd_sddot_450E5592_v20260727,current,
sd_sddot_450E5595,SD,sd_sddot,South Dakota Department of Transportation,450E5595,sd_sddot_450E5595_v20260727,current,
sd_sddot_450E5599,SD,sd_sddot,South Dakota Department of Transportation,450E5599,sd_sddot_450E5599_v20260727,current,
sd_sddot_450E5600,SD,sd_sddot,South Dakota Department of Transportation,450E5600,sd_sddot_450E5600_v20260727,current,
sd_sddot_450E5618,SD,sd_sddot,South Dakota Department of Transportation,450E5618,sd_sddot_450E5618_v20260727,current,
sd_sddot_450E5620,SD,sd_sddot,South Dakota Department of Transportation,450E5620,sd_sddot_450E5620_v20260727,current,
sd_sddot_450E5708,SD,sd_sddot,South Dakota Department of Transportation,450E5708,sd_sddot_450E5708_v20260727,current,
sd_sddot_450E5709,SD,sd_sddot,South Dakota Department of Transportation,450E5709,sd_sddot_450E5709_v20260727,current,
sd_sddot_450E5710,SD,sd_sddot,South Dakota Department of Transportation,450E5710,sd_sddot_450E5710_v20260727,current,
sd_sddot_450E5711,SD,sd_sddot,South Dakota Department of Transportation,450E5711,sd_sddot_450E5711_v20260727,current,
sd_sddot_450E5715,SD,sd_sddot,South Dakota Department of Transportation,450E5715,sd_sddot_450E5715_v20260727,current,
sd_sddot_450E5716,SD,sd_sddot,South Dakota Department of Transportation,450E5716,sd_sddot_450E5716_v20260727,current,
sd_sddot_450E5720,SD,sd_sddot,South Dakota Department of Transportation,450E5720,sd_sddot_450E5720_v20260727,current,
sd_sddot_450E5721,SD,sd_sddot,South Dakota Department of Transportation,450E5721,sd_sddot_450E5721_v20260727,current,
sd_sddot_450E5725,SD,sd_sddot,South Dakota Department of Transportation,450E5725,sd_sddot_450E5725_v20260727,current,
sd_sddot_450E5726,SD,sd_sddot,South Dakota Department of Transportation,450E5726,sd_sddot_450E5726_v20260727,current,
sd_sddot_450E5730,SD,sd_sddot,South Dakota Department of Transportation,450E5730,sd_sddot_450E5730_v20260727,current,
sd_sddot_450E5731,SD,sd_sddot,South Dakota Department of Transportation,450E5731,sd_sddot_450E5731_v20260727,current,
sd_sddot_450E5735,SD,sd_sddot,South Dakota Department of Transportation,450E5735,sd_sddot_450E5735_v20260727,current,
sd_sddot_450E5736,SD,sd_sddot,South Dakota Department of Transportation,450E5736,sd_sddot_450E5736_v20260727,current,
sd_sddot_450E5740,SD,sd_sddot,South Dakota Department of Transportation,450E5740,sd_sddot_450E5740_v20260727,current,
sd_sddot_450E5741,SD,sd_sddot,South Dakota Department of Transportation,450E5741,sd_sddot_450E5741_v20260727,current,
sd_sddot_450E5745,SD,sd_sddot,South Dakota Department of Transportation,450E5745,sd_sddot_450E5745_v20260727,current,
sd_sddot_450E5746,SD,sd_sddot,South Dakota Department of Transportation,450E5746,sd_sddot_450E5746_v20260727,current,
sd_sddot_450E5750,SD,sd_sddot,South Dakota Department of Transportation,450E5750,sd_sddot_450E5750_v20260727,current,
sd_sddot_450E5751,SD,sd_sddot,South Dakota Department of Transportation,450E5751,sd_sddot_450E5751_v20260727,current,
sd_sddot_450E5755,SD,sd_sddot,South Dakota Department of Transportation,450E5755,sd_sddot_450E5755_v20260727,current,
sd_sddot_450E5756,SD,sd_sddot,South Dakota Department of Transportation,450E5756,sd_sddot_450E5756_v20260727,current,
sd_sddot_450E5760,SD,sd_sddot,South Dakota Department of Transportation,450E5760,sd_sddot_450E5760_v20260727,current,
sd_sddot_450E5761,SD,sd_sddot,South Dakota Department of Transportation,450E5761,sd_sddot_450E5761_v20260727,current,
sd_sddot_450E5765,SD,sd_sddot,South Dakota Department of Transportation,450E5765,sd_sddot_450E5765_v20260727,current,
sd_sddot_450E5766,SD,sd_sddot,South Dakota Department of Transportation,450E5766,sd_sddot_450E5766_v20260727,current,
sd_sddot_450E5770,SD,sd_sddot,South Dakota Department of Transportation,450E5770,sd_sddot_450E5770_v20260727,current,
sd_sddot_450E5771,SD,sd_sddot,South Dakota Department of Transportation,450E5771,sd_sddot_450E5771_v20260727,current,
sd_sddot_450E5775,SD,sd_sddot,South Dakota Department of Transportation,450E5775,sd_sddot_450E5775_v20260727,current,
sd_sddot_450E5776,SD,sd_sddot,South Dakota Department of Transportation,450E5776,sd_sddot_450E5776_v20260727,current,
sd_sddot_450E5800,SD,sd_sddot,South Dakota Department of Transportation,450E5800,sd_sddot_450E5800_v20260727,current,
sd_sddot_450E5801,SD,sd_sddot,South Dakota Department of Transportation,450E5801,sd_sddot_450E5801_v20260727,current,
sd_sddot_450E5802,SD,sd_sddot,South Dakota Department of Transportation,450E5802,sd_sddot_450E5802_v20260727,current,
sd_sddot_450E5803,SD,sd_sddot,South Dakota Department of Transportation,450E5803,sd_sddot_450E5803_v20260727,current,
sd_sddot_450E5806,SD,sd_sddot,South Dakota Department of Transportation,450E5806,sd_sddot_450E5806_v20260727,current,
sd_sddot_450E5807,SD,sd_sddot,South Dakota Department of Transportation,450E5807,sd_sddot_450E5807_v20260727,current,
sd_sddot_450E5810,SD,sd_sddot,South Dakota Department of Transportation,450E5810,sd_sddot_450E5810_v20260727,current,
sd_sddot_450E5811,SD,sd_sddot,South Dakota Department of Transportation,450E5811,sd_sddot_450E5811_v20260727,current,
sd_sddot_450E5814,SD,sd_sddot,South Dakota Department of Transportation,450E5814,sd_sddot_450E5814_v20260727,current,
sd_sddot_450E5815,SD,sd_sddot,South Dakota Department of Transportation,450E5815,sd_sddot_450E5815_v20260727,current,
sd_sddot_450E5818,SD,sd_sddot,South Dakota Department of Transportation,450E5818,sd_sddot_450E5818_v20260727,current,
sd_sddot_450E5819,SD,sd_sddot,South Dakota Department of Transportation,450E5819,sd_sddot_450E5819_v20260727,current,
sd_sddot_450E5822,SD,sd_sddot,South Dakota Department of Transportation,450E5822,sd_sddot_450E5822_v20260727,current,
sd_sddot_450E5823,SD,sd_sddot,South Dakota Department of Transportation,450E5823,sd_sddot_450E5823_v20260727,current,
sd_sddot_450E5826,SD,sd_sddot,South Dakota Department of Transportation,450E5826,sd_sddot_450E5826_v20260727,current,
sd_sddot_450E5827,SD,sd_sddot,South Dakota Department of Transportation,450E5827,sd_sddot_450E5827_v20260727,current,
sd_sddot_450E5830,SD,sd_sddot,South Dakota Department of Transportation,450E5830,sd_sddot_450E5830_v20260727,current,
sd_sddot_450E5831,SD,sd_sddot,South Dakota Department of Transportation,450E5831,sd_sddot_450E5831_v20260727,current,
sd_sddot_450E5834,SD,sd_sddot,South Dakota Department of Transportation,450E5834,sd_sddot_450E5834_v20260727,current,
sd_sddot_450E5835,SD,sd_sddot,South Dakota Department of Transportation,450E5835,sd_sddot_450E5835_v20260727,current,
sd_sddot_450E5902,SD,sd_sddot,South Dakota Department of Transportation,450E5902,sd_sddot_450E5902_v20260727,current,
sd_sddot_450E5903,SD,sd_sddot,South Dakota Department of Transportation,450E5903,sd_sddot_450E5903_v20260727,current,
sd_sddot_450E5906,SD,sd_sddot,South Dakota Department of Transportation,450E5906,sd_sddot_450E5906_v20260727,current,
sd_sddot_450E5907,SD,sd_sddot,South Dakota Department of Transportation,450E5907,sd_sddot_450E5907_v20260727,current,
sd_sddot_450E5910,SD,sd_sddot,South Dakota Department of Transportation,450E5910,sd_sddot_450E5910_v20260727,current,
sd_sddot_450E5911,SD,sd_sddot,South Dakota Department of Transportation,450E5911,sd_sddot_450E5911_v20260727,current,
sd_sddot_450E5913,SD,sd_sddot,South Dakota Department of Transportation,450E5913,sd_sddot_450E5913_v20260727,current,
sd_sddot_450E5914,SD,sd_sddot,South Dakota Department of Transportation,450E5914,sd_sddot_450E5914_v20260727,current,
sd_sddot_450E5915,SD,sd_sddot,South Dakota Department of Transportation,450E5915,sd_sddot_450E5915_v20260727,current,
sd_sddot_450E5917,SD,sd_sddot,South Dakota Department of Transportation,450E5917,sd_sddot_450E5917_v20260727,current,
sd_sddot_450E5918,SD,sd_sddot,South Dakota Department of Transportation,450E5918,sd_sddot_450E5918_v20260727,current,
sd_sddot_450E5919,SD,sd_sddot,South Dakota Department of Transportation,450E5919,sd_sddot_450E5919_v20260727,current,
sd_sddot_450E5921,SD,sd_sddot,South Dakota Department of Transportation,450E5921,sd_sddot_450E5921_v20260727,current,
sd_sddot_450E5922,SD,sd_sddot,South Dakota Department of Transportation,450E5922,sd_sddot_450E5922_v20260727,current,
sd_sddot_450E5923,SD,sd_sddot,South Dakota Department of Transportation,450E5923,sd_sddot_450E5923_v20260727,current,
sd_sddot_450E5926,SD,sd_sddot,South Dakota Department of Transportation,450E5926,sd_sddot_450E5926_v20260727,current,
sd_sddot_450E5927,SD,sd_sddot,South Dakota Department of Transportation,450E5927,sd_sddot_450E5927_v20260727,current,
sd_sddot_450E5930,SD,sd_sddot,South Dakota Department of Transportation,450E5930,sd_sddot_450E5930_v20260727,current,
sd_sddot_450E5931,SD,sd_sddot,South Dakota Department of Transportation,450E5931,sd_sddot_450E5931_v20260727,current,
sd_sddot_450E5934,SD,sd_sddot,South Dakota Department of Transportation,450E5934,sd_sddot_450E5934_v20260727,current,
sd_sddot_450E5935,SD,sd_sddot,South Dakota Department of Transportation,450E5935,sd_sddot_450E5935_v20260727,current,
sd_sddot_450E6002,SD,sd_sddot,South Dakota Department of Transportation,450E6002,sd_sddot_450E6002_v20260727,current,
sd_sddot_450E6003,SD,sd_sddot,South Dakota Department of Transportation,450E6003,sd_sddot_450E6003_v20260727,current,
sd_sddot_450E6006,SD,sd_sddot,South Dakota Department of Transportation,450E6006,sd_sddot_450E6006_v20260727,current,
sd_sddot_450E6007,SD,sd_sddot,South Dakota Department of Transportation,450E6007,sd_sddot_450E6007_v20260727,current,
sd_sddot_450E6010,SD,sd_sddot,South Dakota Department of Transportation,450E6010,sd_sddot_450E6010_v20260727,current,
sd_sddot_450E6011,SD,sd_sddot,South Dakota Department of Transportation,450E6011,sd_sddot_450E6011_v20260727,current,
sd_sddot_450E6014,SD,sd_sddot,South Dakota Department of Transportation,450E6014,sd_sddot_450E6014_v20260727,current,
sd_sddot_450E6015,SD,sd_sddot,South Dakota Department of Transportation,450E6015,sd_sddot_450E6015_v20260727,current,
sd_sddot_450E6017,SD,sd_sddot,South Dakota Department of Transportation,450E6017,sd_sddot_450E6017_v20260727,current,
sd_sddot_450E6020,SD,sd_sddot,South Dakota Department of Transportation,450E6020,sd_sddot_450E6020_v20260727,current,
sd_sddot_450E6021,SD,sd_sddot,South Dakota Department of Transportation,450E6021,sd_sddot_450E6021_v20260727,current,
sd_sddot_450E6023,SD,sd_sddot,South Dakota Department of Transportation,450E6023,sd_sddot_450E6023_v20260727,current,
sd_sddot_450E6026,SD,sd_sddot,South Dakota Department of Transportation,450E6026,sd_sddot_450E6026_v20260727,current,
sd_sddot_450E6027,SD,sd_sddot,South Dakota Department of Transportation,450E6027,sd_sddot_450E6027_v20260727,current,
sd_sddot_450E6029,SD,sd_sddot,South Dakota Department of Transportation,450E6029,sd_sddot_450E6029_v20260727,current,
sd_sddot_450E6032,SD,sd_sddot,South Dakota Department of Transportation,450E6032,sd_sddot_450E6032_v20260727,current,
sd_sddot_450E6033,SD,sd_sddot,South Dakota Department of Transportation,450E6033,sd_sddot_450E6033_v20260727,current,
sd_sddot_450E6035,SD,sd_sddot,South Dakota Department of Transportation,450E6035,sd_sddot_450E6035_v20260727,current,
sd_sddot_450E6038,SD,sd_sddot,South Dakota Department of Transportation,450E6038,sd_sddot_450E6038_v20260727,current,
sd_sddot_450E6039,SD,sd_sddot,South Dakota Department of Transportation,450E6039,sd_sddot_450E6039_v20260727,current,
sd_sddot_450E6041,SD,sd_sddot,South Dakota Department of Transportation,450E6041,sd_sddot_450E6041_v20260727,current,
sd_sddot_450E6044,SD,sd_sddot,South Dakota Department of Transportation,450E6044,sd_sddot_450E6044_v20260727,current,
sd_sddot_450E6045,SD,sd_sddot,South Dakota Department of Transportation,450E6045,sd_sddot_450E6045_v20260727,current,
sd_sddot_450E6047,SD,sd_sddot,South Dakota Department of Transportation,450E6047,sd_sddot_450E6047_v20260727,current,
sd_sddot_450E6050,SD,sd_sddot,South Dakota Department of Transportation,450E6050,sd_sddot_450E6050_v20260727,current,
sd_sddot_450E6051,SD,sd_sddot,South Dakota Department of Transportation,450E6051,sd_sddot_450E6051_v20260727,current,
sd_sddot_450E6053,SD,sd_sddot,South Dakota Department of Transportation,450E6053,sd_sddot_450E6053_v20260727,current,
sd_sddot_450E6084,SD,sd_sddot,South Dakota Department of Transportation,450E6084,sd_sddot_450E6084_v20260727,current,
sd_sddot_450E6085,SD,sd_sddot,South Dakota Department of Transportation,450E6085,sd_sddot_450E6085_v20260727,current,
sd_sddot_450E6109,SD,sd_sddot,South Dakota Department of Transportation,450E6109,sd_sddot_450E6109_v20260727,current,
sd_sddot_450E6110,SD,sd_sddot,South Dakota Department of Transportation,450E6110,sd_sddot_450E6110_v20260727,current,
sd_sddot_450E6119,SD,sd_sddot,South Dakota Department of Transportation,450E6119,sd_sddot_450E6119_v20260727,current,
sd_sddot_450E6120,SD,sd_sddot,South Dakota Department of Transportation,450E6120,sd_sddot_450E6120_v20260727,current,
sd_sddot_450E6128,SD,sd_sddot,South Dakota Department of Transportation,450E6128,sd_sddot_450E6128_v20260727,current,
sd_sddot_450E6129,SD,sd_sddot,South Dakota Department of Transportation,450E6129,sd_sddot_450E6129_v20260727,current,
sd_sddot_450E6130,SD,sd_sddot,South Dakota Department of Transportation,450E6130,sd_sddot_450E6130_v20260727,current,
sd_sddot_450E6139,SD,sd_sddot,South Dakota Department of Transportation,450E6139,sd_sddot_450E6139_v20260727,current,
sd_sddot_450E6140,SD,sd_sddot,South Dakota Department of Transportation,450E6140,sd_sddot_450E6140_v20260727,current,
sd_sddot_450E6148,SD,sd_sddot,South Dakota Department of Transportation,450E6148,sd_sddot_450E6148_v20260727,current,
sd_sddot_450E6149,SD,sd_sddot,South Dakota Department of Transportation,450E6149,sd_sddot_450E6149_v20260727,current,
sd_sddot_450E6150,SD,sd_sddot,South Dakota Department of Transportation,450E6150,sd_sddot_450E6150_v20260727,current,
sd_sddot_450E6207,SD,sd_sddot,South Dakota Department of Transportation,450E6207,sd_sddot_450E6207_v20260727,current,
sd_sddot_450E6210,SD,sd_sddot,South Dakota Department of Transportation,450E6210,sd_sddot_450E6210_v20260727,current,
sd_sddot_450E6999,SD,sd_sddot,South Dakota Department of Transportation,450E6999,sd_sddot_450E6999_v20260727,current,
sd_sddot_450E7000,SD,sd_sddot,South Dakota Department of Transportation,450E7000,sd_sddot_450E7000_v20260727,current,
sd_sddot_450E7001,SD,sd_sddot,South Dakota Department of Transportation,450E7001,sd_sddot_450E7001_v20260727,current,
sd_sddot_450E7002,SD,sd_sddot,South Dakota Department of Transportation,450E7002,sd_sddot_450E7002_v20260727,current,
sd_sddot_450E7003,SD,sd_sddot,South Dakota Department of Transportation,450E7003,sd_sddot_450E7003_v20260727,current,
