source_document_id,source_id,document_role,source_url,source_file_name,sha256,media_type,published_on,retrieved_on,notes
sd_sddot_bid_tabs_2019_03_20_abstract,sd_sddot_bid_tabs_2019_03_20,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/03202019abstract.pdf,03202019abstract.pdf,2b166c46cfc69c891f27d8254c417c00e991bf1bf217a2327776a0af8d730bd6,application/pdf,2019-03-20,2026-07-27,
sd_sddot_bid_tabs_2019_03_20_final,sd_sddot_bid_tabs_2019_03_20,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/03202019final.pdf,03202019final.pdf,412c627700744b962ac77a84a173d7d40efc3f3083a478bb0b26e1489dba0d18,application/pdf,2019-03-20,2026-07-27,
sd_sddot_bid_tabs_2019_03_27_abstract,sd_sddot_bid_tabs_2019_03_27,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/03272019abstract.pdf,03272019abstract.pdf,499611f365de2482f9077f753d4b789fe5697060aa53c85754b5b8db16c9f609,application/pdf,2019-03-27,2026-07-27,
sd_sddot_bid_tabs_2019_03_27_final,sd_sddot_bid_tabs_2019_03_27,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/03272019final.pdf,03272019final.pdf,f73a00bf12347f2789d1747b93178c3e1b20bed3ccc931fc6a6f65fead9d42cd,application/pdf,2019-03-27,2026-07-27,
sd_sddot_bid_tabs_2019_04_03_abstract,sd_sddot_bid_tabs_2019_04_03,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/04032019abstract.pdf,04032019abstract.pdf,527994dbd709ff20a89e0f5bfa8954a4ee55a6d470073b4a6ae782b0fabee593,application/pdf,2019-04-03,2026-07-27,
sd_sddot_bid_tabs_2019_04_03_final,sd_sddot_bid_tabs_2019_04_03,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/04032019final.pdf,04032019final.pdf,dd4bb820105f608b8c7a8d69ee7db38bb01cdaa16c3ca1ecb561246849545e5d,application/pdf,2019-04-03,2026-07-27,
sd_sddot_bid_tabs_2019_04_10_abstract,sd_sddot_bid_tabs_2019_04_10,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/04102019abstract.pdf,04102019abstract.pdf,abd1a9147724bd07bb2b5d9d450bd026ec4d6f17d0516913d5d3e768ab2685f0,application/pdf,2019-04-10,2026-07-27,
sd_sddot_bid_tabs_2019_04_10_final,sd_sddot_bid_tabs_2019_04_10,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/04102019final.pdf,04102019final.pdf,bc2ba7fa0c297291c9a12bc4ba6cf5be22d9569b1c3810554141aee319228e2e,application/pdf,2019-04-10,2026-07-27,
sd_sddot_bid_tabs_2019_04_17_abstract,sd_sddot_bid_tabs_2019_04_17,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/04172019abstract.pdf,04172019abstract.pdf,ee46b8dcfa8fcd18cc390d4693e0ff750b582d738b587cefe16f54e3f283fcaa,application/pdf,2019-04-17,2026-07-27,
sd_sddot_bid_tabs_2019_04_17_final,sd_sddot_bid_tabs_2019_04_17,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/04172019final.pdf,04172019final.pdf,6f493ac045dcdf35db9df6274a550160be8f51b0005c74dc26247b5fdaf64002,application/pdf,2019-04-17,2026-07-27,
sd_sddot_bid_tabs_2019_05_01_abstract,sd_sddot_bid_tabs_2019_05_01,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/05012019abstract.pdf,05012019abstract.pdf,c755c5c0d9dbe8bb83fd57ec24785983c2605a42645ae2dd9668a7751796c58b,application/pdf,2019-05-01,2026-07-27,
sd_sddot_bid_tabs_2019_05_01_final,sd_sddot_bid_tabs_2019_05_01,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/05012019final.pdf,05012019final.pdf,c7dc43e19b191055c1f1ae85e336ff0a63ff4c64212dccf785e46985c8598701,application/pdf,2019-05-01,2026-07-27,
sd_sddot_bid_tabs_2019_05_15_abstract,sd_sddot_bid_tabs_2019_05_15,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/05152019abstract.pdf,05152019abstract.pdf,6eab546c6642e2494ec9106d573c1c0867dd55c62f1dfe4369e99465e5b26f3b,application/pdf,2019-05-15,2026-07-27,
sd_sddot_bid_tabs_2019_05_15_final,sd_sddot_bid_tabs_2019_05_15,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/05152019final.pdf,05152019final.pdf,fd622e5a9b78e0f567cb77a4394d44af9b1fe82390e868fa29128dfa60683119,application/pdf,2019-05-15,2026-07-27,
sd_sddot_bid_tabs_2019_06_05_abstract,sd_sddot_bid_tabs_2019_06_05,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/06052019abstract.pdf,06052019abstract.pdf,5a992dd76a6b5af1940042905e2dd141f0f00d301fddd72e26b2f85fb8c039b3,application/pdf,2019-06-05,2026-07-27,
sd_sddot_bid_tabs_2019_06_05_final,sd_sddot_bid_tabs_2019_06_05,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/06052019final.pdf,06052019final.pdf,111e02f4e82805c339a0a4c99cd2673643c9246d216ca13893b962562550f90a,application/pdf,2019-06-05,2026-07-27,
sd_sddot_bid_tabs_2019_06_19_abstract,sd_sddot_bid_tabs_2019_06_19,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/06192019abstract.pdf,06192019abstract.pdf,42290a4b7e6cb6f42cf27e3c27af9a947e51ae59f353bd1359840c2f66952ff7,application/pdf,2019-06-19,2026-07-27,
sd_sddot_bid_tabs_2019_06_19_final,sd_sddot_bid_tabs_2019_06_19,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/06192019final.pdf,06192019final.pdf,c66e1e73112692f1a4a9391bcf13533604aa292303f9a331a227d1a974d2f80a,application/pdf,2019-06-19,2026-07-27,
sd_sddot_bid_tabs_2019_07_17_abstract,sd_sddot_bid_tabs_2019_07_17,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/07172019abstract.pdf,07172019abstract.pdf,d986186578417dd9f31bd385eeda12a7671a8de06b193df55fa025f210f29368,application/pdf,2019-07-17,2026-07-27,
sd_sddot_bid_tabs_2019_07_17_final,sd_sddot_bid_tabs_2019_07_17,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/07172019final.pdf,07172019final.pdf,d2357e836789e339eaf322a8eeb3219a3da856f4697d885552bc559ec2d544fc,application/pdf,2019-07-17,2026-07-27,
sd_sddot_bid_tabs_2019_08_21_abstract,sd_sddot_bid_tabs_2019_08_21,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/08212019abstract.pdf,08212019abstract.pdf,56919eccab53b9156117dffef6220e86bd78164be01ed37280ef43a9e57a806a,application/pdf,2019-08-21,2026-07-27,
sd_sddot_bid_tabs_2019_08_21_final,sd_sddot_bid_tabs_2019_08_21,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/08212019final.pdf,08212019final.pdf,92bdb083f9425cb53d8be3b7d29bc520d64019216f41a2bc8e94bc0d37a3e458,application/pdf,2019-08-21,2026-07-27,
sd_sddot_bid_tabs_2019_09_04_abstract,sd_sddot_bid_tabs_2019_09_04,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/09042019abstract.pdf,09042019abstract.pdf,effb1347703faffd9696cc0c4821eea0f6c2ff695cef085e51281f9cc795d773,application/pdf,2019-09-04,2026-07-27,
sd_sddot_bid_tabs_2019_09_04_final,sd_sddot_bid_tabs_2019_09_04,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/09042019final.pdf,09042019final.pdf,760521de745d1d55571fd3b21f56c4ac9695a2864fd79566dad160542b1bdc19,application/pdf,2019-09-04,2026-07-27,
sd_sddot_bid_tabs_2019_09_18_abstract,sd_sddot_bid_tabs_2019_09_18,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/09182019abstract.pdf,09182019abstract.pdf,e6db16e2d0fc7e6263afc1aa989049c18a9600e10d3524cec4d1453076849823,application/pdf,2019-09-18,2026-07-27,
sd_sddot_bid_tabs_2019_09_18_final,sd_sddot_bid_tabs_2019_09_18,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/09182019final.pdf,09182019final.pdf,e58e14a7ed52c2450acdc494059321cff714edc95f69836b3dabb13a46c35892,application/pdf,2019-09-18,2026-07-27,
sd_sddot_bid_tabs_2019_10_02_abstract,sd_sddot_bid_tabs_2019_10_02,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/10022019abstract.pdf,10022019abstract.pdf,54e812c30d188d2740b50be7673b78c5a83d7c2812e111974773791402031e8b,application/pdf,2019-10-02,2026-07-27,
sd_sddot_bid_tabs_2019_10_02_final,sd_sddot_bid_tabs_2019_10_02,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/10022019final.pdf,10022019final.pdf,56918b901a1e4d820a3c9f5cef1577a5b4bba4d38be6bd8a237b3404e5bbcf21,application/pdf,2019-10-02,2026-07-27,
sd_sddot_bid_tabs_2019_10_16_abstract,sd_sddot_bid_tabs_2019_10_16,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/10162019abstract.pdf,10162019abstract.pdf,ae1559748105865b1a0b7a795f2969be405b8a2f62e4c5de4283b888ebced15c,application/pdf,2019-10-16,2026-07-27,
sd_sddot_bid_tabs_2019_10_16_final,sd_sddot_bid_tabs_2019_10_16,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/10162019final.pdf,10162019final.pdf,4c0c957b729d9aa88e741901bab8293f2038328e51454e73f3bf2071070f11e3,application/pdf,2019-10-16,2026-07-27,
sd_sddot_bid_tabs_2019_11_06_abstract,sd_sddot_bid_tabs_2019_11_06,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/11062019abstract.pdf,11062019abstract.pdf,a33343a97b5ce7d8069a43eea8af392a59726bf1a428b14c2fd271249e3b180e,application/pdf,2019-11-06,2026-07-27,
sd_sddot_bid_tabs_2019_11_06_final,sd_sddot_bid_tabs_2019_11_06,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/11062019final.pdf,11062019final.pdf,f776ecceba3912048f2ce87a04de2746e2d9d148b1249e0b99ba5b44138b3fe5,application/pdf,2019-11-06,2026-07-27,
sd_sddot_bid_tabs_2019_11_20_abstract,sd_sddot_bid_tabs_2019_11_20,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/11202019abstract.pdf,11202019abstract.pdf,a32701c10ab91b0d3d0488bf16635fc8661af684703e27780304b6a244e7ebd2,application/pdf,2019-11-20,2026-07-27,
sd_sddot_bid_tabs_2019_11_20_final,sd_sddot_bid_tabs_2019_11_20,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/11202019final.pdf,11202019final.pdf,ff1828d44ca46971783a285b24237ea93a3baa44500153e708f35ac14bc3dd8b,application/pdf,2019-11-20,2026-07-27,
sd_sddot_bid_tabs_2019_12_04_abstract,sd_sddot_bid_tabs_2019_12_04,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/12042019abstract.pdf,12042019abstract.pdf,623c2f61d02320071ade6a348a1f80e9e63a47ff72589c7649e70bd4d05295d0,application/pdf,2019-12-04,2026-07-27,
sd_sddot_bid_tabs_2019_12_04_final,sd_sddot_bid_tabs_2019_12_04,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/12042019final.pdf,12042019final.pdf,f001e22eb80d0f9abb5b99cc566dec60a20642ed7466f75fc673466e8a08c129,application/pdf,2019-12-04,2026-07-27,
sd_sddot_bid_tabs_2019_12_11_abstract,sd_sddot_bid_tabs_2019_12_11,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/12112019abstract.pdf,12112019abstract.pdf,b657ef48b560dbd4ca60c15ad041396899af48aa82b865c4d534d4641d47fd72,application/pdf,2019-12-11,2026-07-27,
sd_sddot_bid_tabs_2019_12_11_final,sd_sddot_bid_tabs_2019_12_11,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/12112019final.pdf,12112019final.pdf,08ff6fc5f4e679ea72f8785a75b7c4b2880f8ca7b55cca54fd3f45d673a5294d,application/pdf,2019-12-11,2026-07-27,
sd_sddot_bid_tabs_2020_01_22_abstract,sd_sddot_bid_tabs_2020_01_22,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/01222020abstract.pdf,01222020abstract.pdf,9335d87356dedbc0f80a54d14794d5ac022541f2d843053e21f62a6ca18e4cdb,application/pdf,2020-01-22,2026-07-27,
sd_sddot_bid_tabs_2020_01_22_final,sd_sddot_bid_tabs_2020_01_22,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/01222020final.pdf,01222020final.pdf,a7dfd2cc3e95b27b72ee3ccb96e78dba9d3b207754fba25702efe8219ee76b9d,application/pdf,2020-01-22,2026-07-27,
sd_sddot_bid_tabs_2020_02_05_abstract,sd_sddot_bid_tabs_2020_02_05,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/02052020abstract.pdf,02052020abstract.pdf,c0dbff2c20cc8acaa28aba272aa96d9ff182065d18835ddff832069b7aeef41d,application/pdf,2020-02-05,2026-07-27,
sd_sddot_bid_tabs_2020_02_05_final,sd_sddot_bid_tabs_2020_02_05,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/02052020final.pdf,02052020final.pdf,771305e417b05c181001e6d1c21393281542e014acab5531a956ccc52c283a2e,application/pdf,2020-02-05,2026-07-27,
sd_sddot_bid_tabs_2020_02_19_abstract,sd_sddot_bid_tabs_2020_02_19,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/02192020abstract.pdf,02192020abstract.pdf,5cf6297bc2e9ae71bd0c4a6ecf64487cead6a3ba689ecbd83862e6b520524bd6,application/pdf,2020-02-19,2026-07-27,
sd_sddot_bid_tabs_2020_02_19_final,sd_sddot_bid_tabs_2020_02_19,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/02192020final.pdf,02192020final.pdf,25ad0d3fc50a659b57718bb9d65f6ca0ad1bb416ccb2598042e36164dc63180b,application/pdf,2020-02-19,2026-07-27,
sd_sddot_bid_tabs_2020_03_04_abstract,sd_sddot_bid_tabs_2020_03_04,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/03042020abstract.pdf,03042020abstract.pdf,667e3ed2eb23fefc5083f5f6848d7ac2a919089a45f583ad7368b54cd87fa98e,application/pdf,2020-03-04,2026-07-27,
sd_sddot_bid_tabs_2020_03_04_final,sd_sddot_bid_tabs_2020_03_04,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/03042020final.pdf,03042020final.pdf,4c8fa23cb394d7929d8528042783cac32e874f1ad6171ac6f68ca6e9f9e18b19,application/pdf,2020-03-04,2026-07-27,
sd_sddot_bid_tabs_2020_03_25_abstract,sd_sddot_bid_tabs_2020_03_25,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/03252020abstract.pdf,03252020abstract.pdf,bda4336821a1791ed22a036daeb422d32092fa31ebf07f9b810e5ceb743774ef,application/pdf,2020-03-25,2026-07-27,
sd_sddot_bid_tabs_2020_03_25_final,sd_sddot_bid_tabs_2020_03_25,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/03252020final.pdf,03252020final.pdf,c92537cc288ce652f155ae77ad689ba861cb1d0e9394bf1567769d0c08ddc952,application/pdf,2020-03-25,2026-07-27,
sd_sddot_bid_tabs_2020_04_01_abstract,sd_sddot_bid_tabs_2020_04_01,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/04012020abstract.pdf,04012020abstract.pdf,30fd57ba9e9614f44225bae4d25ba5f0e6cd86e2740ea5a8085de4992523d068,application/pdf,2020-04-01,2026-07-27,
sd_sddot_bid_tabs_2020_04_01_final,sd_sddot_bid_tabs_2020_04_01,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/04012020final.pdf,04012020final.pdf,beffc2391f25ef647aab569cfed59e5833ae17b86320ff101acc6349ded65f82,application/pdf,2020-04-01,2026-07-27,
sd_sddot_bid_tabs_2020_04_15_abstract,sd_sddot_bid_tabs_2020_04_15,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/04152020abstract.pdf,04152020abstract.pdf,6435ed32377a4b29653ca85d9176c053bcd3ae9b320dbad25bf4ab9bf23c7899,application/pdf,2020-04-15,2026-07-27,
sd_sddot_bid_tabs_2020_04_15_final,sd_sddot_bid_tabs_2020_04_15,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/04152020final.pdf,04152020final.pdf,eda0d84b66ca605d2e81e2e506b123ea734f903a399b6579f01ecb375e3e9afe,application/pdf,2020-04-15,2026-07-27,
sd_sddot_bid_tabs_2020_05_06_abstract,sd_sddot_bid_tabs_2020_05_06,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/05062020abstract.pdf,05062020abstract.pdf,0d18e82f1295a286db249e18b15eade5d140ba0ea4efccf6c8d5395789dfbcf9,application/pdf,2020-05-06,2026-07-27,
sd_sddot_bid_tabs_2020_05_06_final,sd_sddot_bid_tabs_2020_05_06,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/05062020final.pdf,05062020final.pdf,3835cdd9a41a99fe7db4bad568329b035fe100d079e619663031aab6b620e755,application/pdf,2020-05-06,2026-07-27,
sd_sddot_bid_tabs_2020_05_13_abstract,sd_sddot_bid_tabs_2020_05_13,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/05132020abstract.pdf,05132020abstract.pdf,df833c4136916b01ff813d6694a125fa6e6067fa55c19b6d4605580f9e271b7d,application/pdf,2020-05-13,2026-07-27,
sd_sddot_bid_tabs_2020_05_13_final,sd_sddot_bid_tabs_2020_05_13,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/05132020final.pdf,05132020final.pdf,c6dfa222b0d330bb6be4f0637a6598a8ff1fd8f5b4429427c0e2af78e1757540,application/pdf,2020-05-13,2026-07-27,
sd_sddot_bid_tabs_2020_05_20_abstract,sd_sddot_bid_tabs_2020_05_20,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/05202020abstract.pdf,05202020abstract.pdf,2446c6f2fefb7b16c5f22111897ebf29e2309c66da993617c14ebb0e45574072,application/pdf,2020-05-20,2026-07-27,
sd_sddot_bid_tabs_2020_05_20_final,sd_sddot_bid_tabs_2020_05_20,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/05202020final.pdf,05202020final.pdf,2d2895f8a8df2c0763bc21fbd13ad0fede8cfa5af86e59301029b4641e33888d,application/pdf,2020-05-20,2026-07-27,
sd_sddot_bid_tabs_2020_06_03_abstract,sd_sddot_bid_tabs_2020_06_03,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/06032020abstract.pdf,06032020abstract.pdf,e889707909a144b73751655e1f990f0bd95a3a7d5b85c89b30ab90c1736c09a7,application/pdf,2020-06-03,2026-07-27,
sd_sddot_bid_tabs_2020_06_03_final,sd_sddot_bid_tabs_2020_06_03,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/06032020final.pdf,06032020final.pdf,4b3b2a60652739c5b67d1d8caf0f8db5dc1520abb6521993739a1e6485269b33,application/pdf,2020-06-03,2026-07-27,
sd_sddot_bid_tabs_2020_06_17_abstract,sd_sddot_bid_tabs_2020_06_17,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/06172020abstract.pdf,06172020abstract.pdf,4815fea271701d9fc05bc6aa09d14a4f124ee2d9c6888569bcd96a9a4c63c262,application/pdf,2020-06-17,2026-07-27,
sd_sddot_bid_tabs_2020_06_17_final,sd_sddot_bid_tabs_2020_06_17,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/06172020final.pdf,06172020final.pdf,ee9ea4495f6400a49d14a864c9375fe6da10cb1a090b2e0f56cb20ea89831e24,application/pdf,2020-06-17,2026-07-27,
sd_sddot_bid_tabs_2020_07_15_abstract,sd_sddot_bid_tabs_2020_07_15,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/07152020abstract.pdf,07152020abstract.pdf,4965c39e8d0a07e99057325114d0c897dcb33e3c10f690ee321a213b54715485,application/pdf,2020-07-15,2026-07-27,
sd_sddot_bid_tabs_2020_07_15_final,sd_sddot_bid_tabs_2020_07_15,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/07152020final.pdf,07152020final.pdf,835bf53cd9736485bf6de7df432c1ce30b8fede2d21b9c5d2f573d96785d7708,application/pdf,2020-07-15,2026-07-27,
sd_sddot_bid_tabs_2020_08_05_abstract,sd_sddot_bid_tabs_2020_08_05,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/08052020abstract.pdf,08052020abstract.pdf,33170ef703df980acfba208bbe64b366e163b80a3448f4bf8dfa74ef59bcd691,application/pdf,2020-08-05,2026-07-27,
sd_sddot_bid_tabs_2020_08_05_final,sd_sddot_bid_tabs_2020_08_05,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/08052020final.pdf,08052020final.pdf,84a4db9b0ec1986509b75abe9869adf2bd90c988d43f8b754dae5151fc287910,application/pdf,2020-08-05,2026-07-27,
sd_sddot_bid_tabs_2020_08_19_abstract,sd_sddot_bid_tabs_2020_08_19,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/08192020abstract.pdf,08192020abstract.pdf,052ea322373378d63ef95fee5e357e12af218ff73e99d4598208d2cbb67f099c,application/pdf,2020-08-19,2026-07-27,
sd_sddot_bid_tabs_2020_08_19_final,sd_sddot_bid_tabs_2020_08_19,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/08192020final.pdf,08192020final.pdf,b0963249d8496a62ed9a2756d1e91f5a1892a4503e81afd9f9e80a97c21bb89a,application/pdf,2020-08-19,2026-07-27,
sd_sddot_bid_tabs_2020_09_02_abstract,sd_sddot_bid_tabs_2020_09_02,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/09022020abstract.pdf,09022020abstract.pdf,924d17d40a7583accde31604fee2fdf9096b6213eeb0873ea636b0fc27b98c2d,application/pdf,2020-09-02,2026-07-27,
sd_sddot_bid_tabs_2020_09_02_final,sd_sddot_bid_tabs_2020_09_02,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/09022020final.pdf,09022020final.pdf,6cb494b333317acfe289965e403cc7b96e2451048ae6f0e6495b1818d614488f,application/pdf,2020-09-02,2026-07-27,
sd_sddot_bid_tabs_2020_09_16_abstract,sd_sddot_bid_tabs_2020_09_16,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/09162020abstract.pdf,09162020abstract.pdf,ea59541bbe9965992cc9629d5d4da370d75d058f2aeabdbc8cfb5f87a96a3bb8,application/pdf,2020-09-16,2026-07-27,
sd_sddot_bid_tabs_2020_09_16_final,sd_sddot_bid_tabs_2020_09_16,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/09162020final.pdf,09162020final.pdf,8fa7fa125590ced0b2c81d5bff4140a4f6794a0835bc6bbeec6d0f6bafb43ec3,application/pdf,2020-09-16,2026-07-27,
sd_sddot_bid_tabs_2020_10_07_abstract,sd_sddot_bid_tabs_2020_10_07,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/10072020abstract.pdf,10072020abstract.pdf,fb111a80ed47366cb98cfacacf4c0e380b295603ef31f2f5343732de561accba,application/pdf,2020-10-07,2026-07-27,
sd_sddot_bid_tabs_2020_10_07_final,sd_sddot_bid_tabs_2020_10_07,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/10072020final.pdf,10072020final.pdf,2006731c7b850d5395a9165581fe3123634d2497f3f03d63ad396c08c1292de5,application/pdf,2020-10-07,2026-07-27,
sd_sddot_bid_tabs_2020_10_21_abstract,sd_sddot_bid_tabs_2020_10_21,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/10212020abstract.pdf,10212020abstract.pdf,c56a9df6c1cd330540d01efed5b265473e71272966fd3c07e133b7423a7eb08a,application/pdf,2020-10-21,2026-07-27,
sd_sddot_bid_tabs_2020_10_21_final,sd_sddot_bid_tabs_2020_10_21,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/10212020final.pdf,10212020final.pdf,d737aa8d59956a256373bd9e0171e5592a9db65f8ec2fc1fa21fbdcf608dc4b5,application/pdf,2020-10-21,2026-07-27,
sd_sddot_bid_tabs_2020_11_04_abstract,sd_sddot_bid_tabs_2020_11_04,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/11042020abstract.pdf,11042020abstract.pdf,ea818d1654b594caa9879fd44c03eafc01f39076bdd4af17c3adb9ffe3dccb92,application/pdf,2020-11-04,2026-07-27,
sd_sddot_bid_tabs_2020_11_04_final,sd_sddot_bid_tabs_2020_11_04,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/11042020final.pdf,11042020final.pdf,a40cba535b6c90f6ced911b94c99a1aeb9312e849aeb0feade042eff0c5b92a2,application/pdf,2020-11-04,2026-07-27,
sd_sddot_bid_tabs_2020_11_18_abstract,sd_sddot_bid_tabs_2020_11_18,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/11182020abstract.pdf,11182020abstract.pdf,ef328e74135993726981197998f46b48a4ed79641e3cb20bc5ea6b9f01ee0378,application/pdf,2020-11-18,2026-07-27,
sd_sddot_bid_tabs_2020_11_18_final,sd_sddot_bid_tabs_2020_11_18,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/11182020final.pdf,11182020final.pdf,c5bb8ae8cfa4605f9256728981a8fe1e8d95c01774596481f09b61ee83eb06bd,application/pdf,2020-11-18,2026-07-27,
sd_sddot_bid_tabs_2020_12_02_abstract,sd_sddot_bid_tabs_2020_12_02,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/12022020abstract.pdf,12022020abstract.pdf,6535fff2162a73114d26c192799136fac4a716638e7282d36870e3fd75493003,application/pdf,2020-12-02,2026-07-27,
sd_sddot_bid_tabs_2020_12_02_final,sd_sddot_bid_tabs_2020_12_02,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/12022020final.pdf,12022020final.pdf,781468c7be0672afb792ac96dc646138ed071f9b97bdf90a5b4561336f13dcc5,application/pdf,2020-12-02,2026-07-27,
sd_sddot_bid_tabs_2020_12_09_abstract,sd_sddot_bid_tabs_2020_12_09,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/12092020abstract.pdf,12092020abstract.pdf,ad098c30602ef2379ada90b6ca48572fb2cf76d21a7293baa95367e427b16070,application/pdf,2020-12-09,2026-07-27,
sd_sddot_bid_tabs_2020_12_09_final,sd_sddot_bid_tabs_2020_12_09,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/12092020final.pdf,12092020final.pdf,0610e85e0f1452897141bfc83a0fe562961f4c4fa0d66d13670dfc6bde5db1c6,application/pdf,2020-12-09,2026-07-27,
sd_sddot_bid_tabs_2021_01_20_abstract,sd_sddot_bid_tabs_2021_01_20,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/01202021abstract.pdf,01202021abstract.pdf,e071dd1ed8f6e681c8b7b6204791ca65e94dac9191821e62a3ead845fa293ad8,application/pdf,2021-01-20,2026-07-27,
sd_sddot_bid_tabs_2021_01_20_final,sd_sddot_bid_tabs_2021_01_20,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/01202021final.pdf,01202021final.pdf,3e5e722bbdf8be25b07f994352bd5be6a3ee4a9f8cc68d712529705b7be6fa7f,application/pdf,2021-01-20,2026-07-27,
